Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-23T17:27:58.535;111
2026-03-23T17:27:59.492;109
2026-03-23T17:28:48.441;117;6,7
2026-03-23T17:28:49.878;118;6,7
2026-03-23T17:28:50.372;117;7,0
2026-03-23T17:28:51.333;116;7,0
2026-03-23T17:28:52.298;116;7,0
2026-03-23T17:28:53.257;116;7,0
2026-03-23T17:28:54.695;116;7,0
2026-03-23T17:28:55.176;117;5,3
2026-03-23T17:28:56.137;118;5,3
2026-03-23T17:28:57.097;119;5,3
2026-03-23T17:28:58.535;119;4,0
2026-03-23T17:28:59.482;118;4,3
2026-03-23T17:29:00.461;117;4,4
2026-03-23T17:29:01.416;116;4,1
2026-03-23T17:29:02.857;113;4,9
2026-03-23T17:29:03.336;112;4,9
2026-03-23T17:29:04.301;111;5,0
2026-03-23T17:29:05.258;112;5,2
2026-03-23T17:29:06.216;113;5,2
2026-03-23T17:29:07.177;114;5,2
2026-03-23T17:29:08.137;114;5,3
2026-03-23T17:29:10.057;112;6,0
2026-03-23T17:29:10.535;112;5,9
2026-03-23T17:29:11.497;111;5,8
2026-03-23T17:29:12.936;112;5,9
2026-03-23T17:29:13.416;112;5,9
2026-03-23T17:29:14.376;112;5,8
2026-03-23T17:29:15.338;111;5,2
2026-03-23T17:29:16.282;111;5,2
2026-03-23T17:29:17.254;111;4,8
2026-03-23T17:29:18.216;111;4,6
2026-03-23T17:29:19.170;113;5,3
2026-03-23T17:29:20.118;113;5,2
2026-03-23T17:29:21.097;115;4,7
2026-03-23T17:29:22.536;116;4,7
2026-03-23T17:29:23.485;117;4,8
2026-03-23T17:29:24.456;118;4,4
2026-03-23T17:29:25.417;119;3,9
2026-03-23T17:29:26.376;119;3,8
2026-03-23T17:29:27.337;119;3,6
2026-03-23T17:29:28.297;119;3,6
2026-03-23T17:29:29.256;118;3,6
2026-03-23T17:29:30.218;118;3,5
2026-03-23T17:29:31.176;117;3,5
2026-03-23T17:29:32.137;118;3,6
2026-03-23T17:29:33.095;118;2,6
2026-03-23T17:29:34.540;118;2,6
2026-03-23T17:29:35.496;119;2,6
2026-03-23T17:29:37.417;119;2,3
2026-03-23T17:29:37.424;118;2,5
2026-03-23T17:29:38.375;117;2,5
2026-03-23T17:29:39.816;116;2,6
2026-03-23T17:29:40.296;116;2,8
2026-03-23T17:29:41.257;115;2,8
2026-03-23T17:29:43.176;114;2,7
2026-03-23T17:29:43.639;114;2,9
2026-03-23T17:29:44.136;115;2,9
2026-03-23T17:29:45.097;115;2,8
2026-03-23T17:29:46.537;114;3,1
2026-03-23T17:29:47.497;114;3,0
2026-03-23T17:29:48.456;112;3,5
2026-03-23T17:29:49.897;111;3,5
2026-03-23T17:29:50.376;110;3,5
2026-03-23T17:29:51.318;112;4,7
2026-03-23T17:29:53.254;113;4,9
2026-03-23T17:29:53.256;115;4,9
2026-03-23T17:29:54.216;116;4,9
2026-03-23T17:29:55.176;117;4,8
2026-03-23T17:29:57.082;119;5,0
2026-03-23T17:29:57.085;120;5,1
2026-03-23T17:29:58.536;121;5,0
2026-03-23T17:29:59.498;122;5,1
2026-03-23T17:30:00.466;124;5,1
2026-03-23T17:30:01.417;125;4,9
2026-03-23T17:30:03.336;126;4,5
2026-03-23T17:30:03.337;127;4,6
2026-03-23T17:30:04.281;129;4,6
2026-03-23T17:30:05.740;130;3,0
2026-03-23T17:30:06.217;132;2,8
2026-03-23T17:30:08.138;133;2,8
2026-03-23T17:30:08.140;134;2,9
2026-03-23T17:30:09.097;136;2,6
2026-03-23T17:30:10.537;136;2,4
2026-03-23T17:30:11.498;137;2,5
2026-03-23T17:30:12.457;138;2,3
2026-03-23T17:30:13.418;138;2,2
2026-03-23T17:30:14.376;139;2,2
2026-03-23T17:30:15.809;139;2,0
2026-03-23T17:30:16.776;140;1,7
2026-03-23T17:30:17.256;140;1,7
2026-03-23T17:30:18.218;140;1,4
2026-03-23T17:30:19.162;140;1,4
2026-03-23T17:30:20.137;141;1,3
2026-03-23T17:30:21.098;140;1,2
2026-03-23T17:30:22.537;139;1,2
2026-03-23T17:30:23.495;139;1,1
2026-03-23T17:30:24.459;138;1,1
2026-03-23T17:30:25.417;138;1,1
2026-03-23T17:30:26.373;138;1,0
2026-03-23T17:30:28.293;138;1,0
2026-03-23T17:30:28.294;138;1,3
2026-03-23T17:30:29.255;139;1,3
2026-03-23T17:30:30.215;139;1,3
2026-03-23T17:30:31.175;139;1,3
2026-03-23T17:30:32.117;140;1,5
2026-03-23T17:30:33.095;141;1,2
2026-03-23T17:30:34.534;141;1,2
2026-03-23T17:30:35.499;141;1,2
2026-03-23T17:30:36.457;142;1,2
2026-03-23T17:30:38.377;142;1,2
2026-03-23T17:30:38.380;142;1,2
2026-03-23T17:30:39.339;142;1,2
2026-03-23T17:30:40.298;142;1,2
2026-03-23T17:30:41.258;141;1,2
2026-03-23T17:30:43.179;140;1,2
2026-03-23T17:30:43.182;140;1,3
2026-03-23T17:30:44.137;139;1,4
2026-03-23T17:30:45.099;139;1,2
2026-03-23T17:30:46.537;138;1,2
2026-03-23T17:30:47.497;137;1,3
2026-03-23T17:30:48.459;137;1,3
2026-03-23T17:30:49.417;136;1,3
2026-03-23T17:30:50.377;136;1,4
2026-03-23T17:30:51.320;135;1,4
2026-03-23T17:30:53.258;135;1,4
2026-03-23T17:30:53.261;135;1,5
2026-03-23T17:30:54.211;135;1,6
2026-03-23T17:30:55.178;135;1,5
2026-03-23T17:30:56.138;135;1,7
2026-03-23T17:30:57.098;134;2,0
2026-03-23T17:30:58.522;133;2,0
2026-03-23T17:30:59.497;132;2,3
2026-03-23T17:31:00.444;131;2,2
2026-03-23T17:31:01.417;131;2,2
2026-03-23T17:31:02.362;130;2,2
2026-03-23T17:31:03.339;131;2,3
2026-03-23T17:31:04.284;132;2,3
2026-03-23T17:31:05.257;132;2,4
2026-03-23T17:31:06.206;133;2,3
2026-03-23T17:31:07.178;133;2,3
2026-03-23T17:31:08.618;132;2,4
2026-03-23T17:31:09.559;131;2,4
2026-03-23T17:31:10.537;131;2,3
2026-03-23T17:31:11.498;131;2,4
2026-03-23T17:31:12.456;131;2,4
2026-03-23T17:31:13.402;131;2,2
2026-03-23T17:31:14.380;131;2,2
2026-03-23T17:31:15.338;131;2,3
2026-03-23T17:31:16.298;131;2,2
2026-03-23T17:31:17.738;131;2,1
2026-03-23T17:31:18.696;130;2,1
2026-03-23T17:31:19.178;129;2,3
2026-03-23T17:31:20.138;128;2,5
2026-03-23T17:31:22.059;127;2,4
2026-03-23T17:31:22.537;127;2,3
2026-03-23T17:31:23.497;127;2,2
2026-03-23T17:31:24.440;127;2,2
2026-03-23T17:31:25.419;127;2,2
2026-03-23T17:31:26.365;127;2,2
2026-03-23T17:31:28.299;126;2,2
2026-03-23T17:31:28.302;126;2,4
2026-03-23T17:31:29.257;125;2,4
2026-03-23T17:31:30.199;125;2,3
2026-03-23T17:31:31.178;125;2,4
2026-03-23T17:31:32.127;124;2,7
2026-03-23T17:31:33.080;124;2,5
2026-03-23T17:31:34.521;124;2,3
2026-03-23T17:31:35.496;124;2,3
2026-03-23T17:31:36.441;123;2,2
2026-03-23T17:31:38.377;123;2,2
2026-03-23T17:31:38.378;123;2,2
2026-03-23T17:31:39.334;124;2,2
2026-03-23T17:31:40.294;124;2,1
2026-03-23T17:31:41.254;125;2,0
2026-03-23T17:31:42.217;126;2,1
2026-03-23T17:31:43.163;126;2,2
2026-03-23T17:31:44.139;127;2,2
2026-03-23T17:31:45.082;128;2,1
2026-03-23T17:31:46.538;128;1,7
2026-03-23T17:31:47.497;128;2,0
2026-03-23T17:31:48.452;128;2,0
2026-03-23T17:31:49.418;128;2,3
2026-03-23T17:31:50.378;128;2,3
2026-03-23T17:31:51.340;128;2,3
2026-03-23T17:31:52.765;128;2,2
2026-03-23T17:31:53.257;129;2,2
2026-03-23T17:31:55.179;129;2,2
2026-03-23T17:31:55.182;130;2,2
2026-03-23T17:31:56.139;130;2,1
2026-03-23T17:31:57.099;131;1,8
2026-03-23T17:31:58.537;131;1,8
2026-03-23T17:31:59.498;131;1,9
2026-03-23T17:32:00.457;131;1,9
2026-03-23T17:32:01.886;131;1,5
2026-03-23T17:32:02.860;132;1,1
2026-03-23T17:32:03.337;133;1,1
2026-03-23T17:32:04.778;133;1,2
2026-03-23T17:32:05.257;134;1,2
2026-03-23T17:32:06.219;134;1,2
2026-03-23T17:32:07.177;135;1,2
2026-03-23T17:32:09.099;135;1,2
2026-03-23T17:32:09.102;135;1,1
2026-03-23T17:32:10.539;136;1,2
2026-03-23T17:32:11.978;136;1,2
2026-03-23T17:32:12.458;136;1,4
2026-03-23T17:32:13.417;137;1,4
2026-03-23T17:32:14.840;137;1,4
2026-03-23T17:32:15.338;138;1,4
2026-03-23T17:32:16.300;139;1,5
2026-03-23T17:32:18.219;139;1,5
2026-03-23T17:32:18.222;139;1,6
2026-03-23T17:32:19.178;138;1,8
2026-03-23T17:32:20.139;137;1,9
2026-03-23T17:32:21.098;137;2,2
2026-03-23T17:32:23.018;137;2,2
2026-03-23T17:32:23.497;137;2,2
2026-03-23T17:32:24.465;137;2,2
2026-03-23T17:32:25.418;137;2,1
2026-03-23T17:32:27.339;137;2,0
2026-03-23T17:32:27.343;136;2,0
2026-03-23T17:32:28.298;136;2,1
2026-03-23T17:32:29.259;136;2,1
2026-03-23T17:32:30.697;136;2,1
2026-03-23T17:32:31.177;135;2,0
2026-03-23T17:32:32.138;134;1,8
2026-03-23T17:32:33.098;134;1,9
2026-03-23T17:32:34.538;133;1,6
2026-03-23T17:32:35.498;132;1,8
2026-03-23T17:32:36.458;131;1,8
2026-03-23T17:32:37.419;130;1,9
2026-03-23T17:32:38.377;129;1,9
2026-03-23T17:32:39.819;129;1,9
2026-03-23T17:32:40.298;129;1,9
2026-03-23T17:32:41.258;129;1,7
2026-03-23T17:32:42.218;128;1,7
2026-03-23T17:32:43.176;127;2,6
2026-03-23T17:32:44.138;125;2,8
2026-03-23T17:32:45.098;124;2,8
2026-03-23T17:32:46.538;124;2,9
2026-03-23T17:32:47.497;125;3,0
2026-03-23T17:32:48.444;126;3,2
2026-03-23T17:32:49.418;127;3,2
2026-03-23T17:32:50.377;128;3,3
2026-03-23T17:32:51.339;129;3,3
2026-03-23T17:32:52.298;132;3,7
2026-03-23T17:32:53.259;133;3,8
2026-03-23T17:32:54.218;134;3,9
2026-03-23T17:32:56.138;135;3,9
2026-03-23T17:32:56.142;137;3,5
2026-03-23T17:32:57.099;138;3,3
2026-03-23T17:32:58.537;139;3,4
2026-03-23T17:32:59.499;139;3,3
2026-03-23T17:33:00.462;140;3,0
2026-03-23T17:33:01.418;141;2,7
2026-03-23T17:33:02.383;141;2,6
2026-03-23T17:33:03.327;142;2,5
2026-03-23T17:33:04.294;142;2,0
2026-03-23T17:33:05.257;142;1,9
2026-03-23T17:33:06.220;143;1,8
2026-03-23T17:33:07.178;143;1,8
2026-03-23T17:33:08.140;143;1,9
2026-03-23T17:33:09.099;143;2,1
2026-03-23T17:33:10.521;144;2,2
2026-03-23T17:33:11.500;144;2,2
2026-03-23T17:33:12.464;144;2,3
2026-03-23T17:33:13.418;145;2,3
2026-03-23T17:33:14.366;145;2,3
2026-03-23T17:33:15.339;145;2,3
2026-03-23T17:33:16.289;146;2,3
2026-03-23T17:33:18.207;146;2,2
2026-03-23T17:33:18.211;146;2,2
2026-03-23T17:33:19.178;147;2,1
2026-03-23T17:33:20.139;147;1,8
2026-03-23T17:33:21.098;147;1,5
2026-03-23T17:33:23.019;147;1,3
2026-03-23T17:33:23.499;148;1,5
2026-03-23T17:33:24.459;148;1,5
2026-03-23T17:33:25.405;148;1,7
2026-03-23T17:33:26.378;148;1,7
2026-03-23T17:33:27.325;148;1,7
2026-03-23T17:33:28.299;149;1,7
2026-03-23T17:33:29.260;149;1,8
2026-03-23T17:33:30.218;149;1,8
2026-03-23T17:33:31.179;148;2,0
2026-03-23T17:33:32.140;148;2,1
2026-03-23T17:33:34.058;148;2,1
2026-03-23T17:33:34.539;148
2026-03-23T17:33:35.497;148;2,1
2026-03-23T17:33:36.453;148;2,0
2026-03-23T17:33:37.902;149;74,5
2026-03-23T17:33:38.378;149;98,3
2026-03-23T17:33:39.818;149;98,3
2026-03-23T17:33:40.299;149;99,0
2026-03-23T17:33:41.257;149;99,5
2026-03-23T17:33:43.160;150;99,9
2026-03-23T17:33:43.160;150
2026-03-23T17:33:44.119;150;99,9
2026-03-23T17:33:45.098;150;100,4
2026-03-23T17:33:46.537;150
2026-03-23T17:33:47.498;150
2026-03-23T17:33:48.458;150
2026-03-23T17:33:49.417;150
2026-03-23T17:33:50.378;150;101,5
2026-03-23T17:33:51.339;147;187,1
2026-03-23T17:33:52.299;144;187,1
2026-03-23T17:33:53.244;139;255,4
2026-03-23T17:33:54.218;137;255,4
2026-03-23T17:33:55.167;135;255,4
2026-03-23T17:33:56.139;135;255,4
2026-03-23T17:33:57.083;134;255,4
2026-03-23T17:33:58.539;134;244,3
2026-03-23T17:33:59.498;134;235,7
2026-03-23T17:34:00.464;133;235,7
2026-03-23T17:34:01.419;133;235,4
2026-03-23T17:34:02.848;133;235,0
2026-03-23T17:34:03.340;133;234,4
2026-03-23T17:34:04.299;133;173,9
2026-03-23T17:34:05.258;134;173,8
2026-03-23T17:34:06.206;134;1,4
2026-03-23T17:34:07.182;135;1,7
2026-03-23T17:34:08.139;136;1,8
2026-03-23T17:34:09.099;137;1,7
2026-03-23T17:34:10.539;138;1,9
2026-03-23T17:34:11.498;138;1,9
2026-03-23T17:34:12.939;138;1,9
2026-03-23T17:34:13.420;138;1,9
2026-03-23T17:34:14.378;139;1,9
2026-03-23T17:34:15.339;138;1,8
2026-03-23T17:34:16.300;139;1,7
2026-03-23T17:34:18.219;139;1,7
2026-03-23T17:34:18.223;140;1,8
2026-03-23T17:34:19.657;141;1,6
2026-03-23T17:34:20.138;141;1,6
2026-03-23T17:34:21.083;141;1,6
2026-03-23T17:34:22.540;142;1,6
2026-03-23T17:34:23.499;142;1,4
2026-03-23T17:34:24.923;141;1,3
2026-03-23T17:34:25.418;140;1,6
2026-03-23T17:34:26.379;140;1,7
2026-03-23T17:34:28.300;140;1,6
2026-03-23T17:34:28.305;140;1,6
2026-03-23T17:34:29.260;139;1,6
2026-03-23T17:34:30.220;139;1,6
2026-03-23T17:34:31.181;139;1,5
2026-03-23T17:34:32.140;139;1,4
2026-03-23T17:34:33.579;139;1,4
2026-03-23T17:34:34.533;139;1,5
2026-03-23T17:34:35.501;139;1,5
2026-03-23T17:34:36.459;139;1,4
2026-03-23T17:34:37.421;139;1,5
2026-03-23T17:34:38.379;139;1,4
2026-03-23T17:34:39.338;138;1,6
2026-03-23T17:34:40.299;138;2,1
2026-03-23T17:34:41.260;137;2,2
2026-03-23T17:34:42.219;137;2,2
2026-03-23T17:34:43.179;137;2,2
2026-03-23T17:34:44.136;137;2,2
2026-03-23T17:34:45.099;137;2,1
2026-03-23T17:34:46.539;137;2,2
2026-03-23T17:34:47.485;137;2,2
2026-03-23T17:34:48.939;136;2,6
2026-03-23T17:34:49.407;134;2,8
2026-03-23T17:34:50.379;134;2,8
2026-03-23T17:34:52.298;133;2,8
2026-03-23T17:34:52.301;132;2,7
2026-03-23T17:34:53.260;132;2,3
2026-03-23T17:34:54.201;131;2,3
2026-03-23T17:34:55.179;132;2,3
2026-03-23T17:34:56.140;132;2,3
2026-03-23T17:34:57.099;132;2,3
2026-03-23T17:34:58.538;131;2,7
2026-03-23T17:34:59.498;130;3,3
2026-03-23T17:35:00.459;128;3,3
2026-03-23T17:35:01.885;127;3,0
2026-03-23T17:35:02.379;127;2,8
2026-03-23T17:35:03.339;127;2,9
2026-03-23T17:35:04.299;128;2,9
2026-03-23T17:35:05.260;129;2,9
2026-03-23T17:35:06.218;129;2,9
2026-03-23T17:35:08.140;129;3,1
2026-03-23T17:35:08.144;129;3,8
2026-03-23T17:35:09.100;129;3,8
2026-03-23T17:35:10.539;129;3,8
2026-03-23T17:35:11.499;130;4,4
2026-03-23T17:35:12.460;131;4,0
2026-03-23T17:35:13.405;132;3,7
2026-03-23T17:35:14.380;132;3,7
2026-03-23T17:35:15.339;133;3,8
2026-03-23T17:35:16.780;134;3,7
2026-03-23T17:35:17.260;135;3,6
2026-03-23T17:35:18.220;135;3,7
2026-03-23T17:35:19.179;136;3,7
2026-03-23T17:35:20.140;137;3,3
2026-03-23T17:35:21.097;137
2026-03-23T17:35:23.019;137;2,6
2026-03-23T17:35:23.499;137;2,6
2026-03-23T17:35:24.462;137;2,6
2026-03-23T17:35:25.419;138;1,5
2026-03-23T17:35:26.378;138;1,4
2026-03-23T17:35:28.780;139;1,5
2026-03-23T17:35:28.783;139;1,6
2026-03-23T17:35:29.257;139;1,4
2026-03-23T17:35:30.210;140;1,5
2026-03-23T17:35:31.180;140;1,2
2026-03-23T17:35:32.129;140;1,2
2026-03-23T17:35:33.100;140;1,2
2026-03-23T17:35:35.020;140;1,2
2026-03-23T17:35:35.500;139;1,2
2026-03-23T17:35:36.460;139;1,3
2026-03-23T17:35:37.418;139;1,3
2026-03-23T17:35:38.380;139;1,3
2026-03-23T17:35:39.327;139;1,3
2026-03-23T17:35:40.300;139;1,1
2026-03-23T17:35:41.738;139;0,9
2026-03-23T17:35:42.699;139;0,9
2026-03-23T17:35:43.164;138;0,9
2026-03-23T17:35:44.140;138;1,0
2026-03-23T17:35:46.058;138;1,0
2026-03-23T17:35:46.540;138;1,1
2026-03-23T17:35:47.500;138;1,1
2026-03-23T17:35:48.458;138;1,4
2026-03-23T17:35:49.900;137;1,4
2026-03-23T17:35:50.378;137;1,5
2026-03-23T17:35:51.340;137;1,6
2026-03-23T17:35:52.777;137
2026-03-23T17:35:53.260;136;1,6
2026-03-23T17:35:55.180;136;1,6
2026-03-23T17:35:55.183;136;1,7
2026-03-23T17:35:56.129;136;1,7
2026-03-23T17:35:57.101;135;2,0
2026-03-23T17:35:58.539;135;1,9
2026-03-23T17:35:59.500;134;1,9
2026-03-23T17:36:00.459;134;1,9
2026-03-23T17:36:01.420;134;1,8
2026-03-23T17:36:02.860;134;1,7
2026-03-23T17:36:03.809;134;1,6
2026-03-23T17:36:04.299;135;1,5
2026-03-23T17:36:05.245;136;1,6
2026-03-23T17:36:06.220;136;1,6
2026-03-23T17:36:07.181;136;1,5
2026-03-23T17:36:08.139;136;1,5
2026-03-23T17:36:09.085;136;1,2
2026-03-23T17:36:10.541;136;1,1
2026-03-23T17:36:11.482;136;1,1
2026-03-23T17:36:12.461;136;1,1
2026-03-23T17:36:13.421;136;1,3
2026-03-23T17:36:14.365;136;1,3
2026-03-23T17:36:15.340;136;1,3
2026-03-23T17:36:16.301;136;1,3
2026-03-23T17:36:18.204;137;1,1
2026-03-23T17:36:18.207;137;1,1
2026-03-23T17:36:19.180;137;1,1
2026-03-23T17:36:20.616;137;1,1
2026-03-23T17:36:21.579;138;1,1
2026-03-23T17:36:22.539;138;1,1
2026-03-23T17:36:23.501;138;1,1
2026-03-23T17:36:24.465;138;1,1
2026-03-23T17:36:25.420;138;1,1
2026-03-23T17:36:26.380;138;1,2
2026-03-23T17:36:27.340;138;1,3
2026-03-23T17:36:28.300;138;1,4
2026-03-23T17:36:29.260;138;1,4
2026-03-23T17:36:30.219;138;1,4
2026-03-23T17:36:31.180;139;1,4
2026-03-23T17:36:33.571;139;1,5
2026-03-23T17:36:33.574;139;1,4
2026-03-23T17:36:34.540;139;1,4
2026-03-23T17:36:35.498;139;1,4
2026-03-23T17:36:36.461;139;1,4
2026-03-23T17:36:37.420;139;1,4
2026-03-23T17:36:38.380;139;1,5
2026-03-23T17:36:39.341;139;1,3
2026-03-23T17:36:40.301;139;1,1
2026-03-23T17:36:42.220;139;0,9
2026-03-23T17:36:42.225;140;0,9
2026-03-23T17:36:43.180;141;0,9
2026-03-23T17:36:44.141;141;0,9
2026-03-23T17:36:45.100;141;0,8
2026-03-23T17:36:46.531;141;0,8
2026-03-23T17:36:47.501;141;0,8
2026-03-23T17:36:48.460;141;0,8
2026-03-23T17:36:49.419;141;0,8
2026-03-23T17:36:50.381;141;0,8
2026-03-23T17:36:51.340;142;1,3
2026-03-23T17:36:52.298;142;1,4
2026-03-23T17:36:53.261;142;1,5
2026-03-23T17:36:54.219;142;1,5
2026-03-23T17:36:55.642;142;2,2
2026-03-23T17:36:56.120;141;2,4
2026-03-23T17:36:57.100;141;2,5
2026-03-23T17:36:58.541;141;2,5
2026-03-23T17:36:59.489;140;2,5
2026-03-23T17:37:00.464;141;2,5
2026-03-23T17:37:02.381;141;2,5
2026-03-23T17:37:02.384;142;2,5
2026-03-23T17:37:03.322;142;2,5
2026-03-23T17:37:04.301;143;2,4
2026-03-23T17:37:05.248;143;2,3
2026-03-23T17:37:06.217;144;2,3
2026-03-23T17:37:07.167;144;2,0
2026-03-23T17:37:08.140;144;1,2
2026-03-23T17:37:09.101;144;1,3
2026-03-23T17:37:10.524;144;1,3
2026-03-23T17:37:11.501;144;1,4
2026-03-23T17:37:12.459;145;1,3
2026-03-23T17:37:13.404;146;1,3
2026-03-23T17:37:14.380;146;1,2
2026-03-23T17:37:17.723;146;1,2
2026-03-23T17:37:17.726;146;1,1
2026-03-23T17:37:17.729;146;1,3
2026-03-23T17:37:18.208;147;1,5
2026-03-23T17:37:20.140;147;1,4
2026-03-23T17:37:20.144;147;1,4
2026-03-23T17:37:21.100;146;1,4
2026-03-23T17:37:22.544;146;1,3
2026-03-23T17:37:23.511;146;1,3
2026-03-23T17:37:24.459;146;1,3
2026-03-23T17:37:25.406;146;1,3
2026-03-23T17:37:26.367;146;1,3
2026-03-23T17:37:27.323;146;1,2
2026-03-23T17:37:28.301;147;1,3
2026-03-23T17:37:29.244;146;1,2
2026-03-23T17:37:30.220;146;0,8
2026-03-23T17:37:31.661;147;0,7
2026-03-23T17:37:32.141;147;0,8
2026-03-23T17:37:33.087;147;0,8
2026-03-23T17:37:34.544;147;0,7
2026-03-23T17:37:35.981;146;0,9
2026-03-23T17:37:36.461;146;0,9
2026-03-23T17:37:37.423;146;0,9
2026-03-23T17:37:38.364;146;1,0
2026-03-23T17:37:39.323;145;1,0
2026-03-23T17:37:40.282;145;1,1
2026-03-23T17:37:41.720;145;1,1
2026-03-23T17:37:42.201;146;1,1
2026-03-23T17:37:43.172;146;1,1
2026-03-23T17:37:44.125;147;1,4
2026-03-23T17:37:45.101;147;1,3
2026-03-23T17:37:46.542;148;1,4
2026-03-23T17:37:48.462;149;1,3
2026-03-23T17:37:48.468;149;1,3
2026-03-23T17:37:49.408;149;1,3
2026-03-23T17:37:50.379;150;1,2
2026-03-23T17:37:51.327;150;1,2
2026-03-23T17:37:52.301;150;1,1
2026-03-23T17:37:53.261;150;1,0
2026-03-23T17:37:54.221;151;1,1
2026-03-23T17:37:55.181;151;1,0
2026-03-23T17:37:56.141;152;0,8
2026-03-23T17:37:58.061;152;0,7
2026-03-23T17:37:58.540;152;0,7
2026-03-23T17:37:59.500;152;0,9
2026-03-23T17:38:00.460;152;1,1
2026-03-23T17:38:01.424;153;1,0
2026-03-23T17:38:02.381;153;1,0
2026-03-23T17:38:03.341;153;1,1
2026-03-23T17:38:04.302;153;1,1
2026-03-23T17:38:05.261;153;1,0
2026-03-23T17:38:08.141;153;1,1
2026-03-23T17:38:08.144;154;1,1
2026-03-23T17:38:08.147;154;1,1
2026-03-23T17:38:09.101;154;1,1
2026-03-23T17:38:10.542;154;0,9
2026-03-23T17:38:11.504;155;0,9
2026-03-23T17:38:12.458;155
2026-03-23T17:38:13.425;155;0,9
2026-03-23T17:38:14.861;155;1,0
2026-03-23T17:38:15.808;156;1,2
2026-03-23T17:38:16.301;157;1,2
2026-03-23T17:38:17.261;157;1,3
2026-03-23T17:38:18.221;156;1,3
2026-03-23T17:38:19.182;156;1,2
2026-03-23T17:38:20.140;156;1,3
2026-03-23T17:38:21.103;156;1,4
2026-03-23T17:38:22.542;156;1,4
2026-03-23T17:38:23.501;157;1,5
2026-03-23T17:38:24.940;156;1,6
2026-03-23T17:38:25.423;155;1,8
2026-03-23T17:38:26.382;154;1,7
2026-03-23T17:38:28.283;154;1,7
2026-03-23T17:38:28.287;153;1,6
2026-03-23T17:38:29.740;154;1,6
2026-03-23T17:38:30.221;154;1,6
2026-03-23T17:38:31.181;153;1,6
2026-03-23T17:38:32.142;153;1,5
2026-03-23T17:38:33.101;153;1,6
2026-03-23T17:38:34.544;152;1,6
2026-03-23T17:38:35.501;152;1,5
2026-03-23T17:38:36.457;151;1,2
2026-03-23T17:38:37.429;151;1,3
2026-03-23T17:38:38.380;151;1,3
2026-03-23T17:38:39.341;151;1,4
2026-03-23T17:38:40.303;151;1,6
2026-03-23T17:38:41.261;151;1,9
2026-03-23T17:38:42.224;150;1,9
2026-03-23T17:38:43.181;150;1,9
2026-03-23T17:38:45.103;149;2,0
2026-03-23T17:38:45.580;149;1,8
2026-03-23T17:38:46.538;148;1,7
2026-03-23T17:38:47.488;148;1,7
2026-03-23T17:38:48.462;148;1,7
2026-03-23T17:38:49.420;148;1,7
2026-03-23T17:38:50.382;148;1,6
2026-03-23T17:38:51.340;148;1,5
2026-03-23T17:38:53.262;148;1,3
2026-03-23T17:38:53.266;147;1,0
2026-03-23T17:38:54.221;147;1,0
2026-03-23T17:38:55.182;147;1,0
2026-03-23T17:38:56.141;146;1,1
2026-03-23T17:38:57.102;146;1,2
2026-03-23T17:38:58.523;146;1,6
2026-03-23T17:38:59.491;146;1,8
2026-03-23T17:39:00.452;146;1,9
