Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-22T10:23:07.055;132;1,4
2026-03-22T10:23:08.015;131;1,3
2026-03-22T10:23:08.976;131;1,2
2026-03-22T10:23:09.935;131;1,2
2026-03-22T10:23:10.898;130;1,6
2026-03-22T10:23:11.857;129;1,7
2026-03-22T10:23:13.775;128;1,8
2026-03-22T10:23:13.778;127;1,7
2026-03-22T10:23:14.738;126;1,7
2026-03-22T10:23:16.176;125;1,9
2026-03-22T10:23:17.135;124;1,9
2026-03-22T10:23:18.097;124;2,0
2026-03-22T10:23:19.055;124;1,9
2026-03-22T10:23:20.015;124;1,9
2026-03-22T10:23:20.976;123;2,2
2026-03-22T10:23:21.936;121;3,6
2026-03-22T10:23:23.853;119;4,3
2026-03-22T10:23:23.854;117;4,3
2026-03-22T10:23:24.814;117;4,3
2026-03-22T10:23:25.774;117;4,5
2026-03-22T10:23:26.733;117;4,5
2026-03-22T10:23:28.173;118;4,5
2026-03-22T10:23:29.135;119;4,5
2026-03-22T10:23:30.095;119;4,4
2026-03-22T10:23:31.059;119;4,4
2026-03-22T10:23:32.017;119;4,4
2026-03-22T10:23:32.976;118;4,5
2026-03-22T10:23:33.934;118;4,5
2026-03-22T10:23:34.898;117;4,5
2026-03-22T10:23:35.855;117;4,4
2026-03-22T10:23:36.816;116;3,5
2026-03-22T10:23:37.776;115;2,7
2026-03-22T10:23:38.734;113;3,8
2026-03-22T10:23:40.179;112;3,8
2026-03-22T10:23:41.136;111;3,4
2026-03-22T10:23:42.097;110;3,4
2026-03-22T10:23:43.053;109;3,4
2026-03-22T10:23:44.015;109;3,3
2026-03-22T10:23:44.975;109;3,6
2026-03-22T10:23:45.934;110;3,8
2026-03-22T10:23:46.896;110;3,8
2026-03-22T10:23:48.816;111;3,6
2026-03-22T10:23:48.819;111;3,6
2026-03-22T10:23:49.776;111;3,6
2026-03-22T10:23:51.697;112;3,6
2026-03-22T10:23:52.175;112;3,6
2026-03-22T10:23:53.135;113;3,6
2026-03-22T10:23:54.096;113;3,5
2026-03-22T10:23:55.059;114;3,3
2026-03-22T10:23:56.016;114;2,4
2026-03-22T10:23:56.975;115;2,4
2026-03-22T10:23:58.897;115;2,4
2026-03-22T10:23:58.900;115;2,4
2026-03-22T10:23:59.855;115;2,4
2026-03-22T10:24:00.815;115;1,9
2026-03-22T10:24:01.775;115;1,5
2026-03-22T10:24:02.734;115;1,5
2026-03-22T10:24:04.176;115;1,5
2026-03-22T10:24:05.135;115;1,6
2026-03-22T10:24:06.098;116;1,7
2026-03-22T10:24:07.056;116;1,5
2026-03-22T10:24:08.019;116;1,4
2026-03-22T10:24:08.977;117;1,5
2026-03-22T10:24:10.899;117;1,5
2026-03-22T10:24:10.901;117;1,4
2026-03-22T10:24:11.855;118;1,2
2026-03-22T10:24:13.777;118;1,2
2026-03-22T10:24:13.780;118;1,2
2026-03-22T10:24:14.734;118;1,2
2026-03-22T10:24:16.176;118;1,2
2026-03-22T10:24:17.136;118;1,2
2026-03-22T10:24:18.097;118;1,2
2026-03-22T10:24:19.057;118;1,2
2026-03-22T10:24:20.016;119;1,2
2026-03-22T10:24:20.976;119;1,1
2026-03-22T10:24:21.936;119;1,1
2026-03-22T10:24:22.900;119;1,1
2026-03-22T10:24:23.856;119;0,9
2026-03-22T10:24:24.816;119;0,9
2026-03-22T10:24:25.775;118;1,9
2026-03-22T10:24:26.735;117;2,1
2026-03-22T10:24:28.177;116;2,0
2026-03-22T10:24:29.136;116;2,0
2026-03-22T10:24:30.096;116;2,0
2026-03-22T10:24:31.055;116;2,1
2026-03-22T10:24:32.977;116;2,3
2026-03-22T10:24:32.980;117;2,3
2026-03-22T10:24:33.935;117;2,4
2026-03-22T10:24:34.895;118;2,5
2026-03-22T10:24:35.856;119;2,4
2026-03-22T10:24:36.813;119;2,4
2026-03-22T10:24:37.776;119;2,5
2026-03-22T10:24:38.736;119;2,5
2026-03-22T10:24:40.177;118;2,7
2026-03-22T10:24:41.136;117;2,1
2026-03-22T10:24:42.097;116;2,2
2026-03-22T10:24:43.058;115;2,2
2026-03-22T10:24:44.018;115;2,2
