Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-04-07T15:41:55.050;82
2026-04-07T15:41:56.029;80
2026-04-07T15:41:57.060;78
2026-04-07T15:44:32.213;103;3,5
2026-04-07T15:44:33.225;103;3,5
2026-04-07T15:44:34.183;103;3,5
2026-04-07T15:44:35.149;103;3,6
2026-04-07T15:44:36.096;104;3,6
2026-04-07T15:44:37.543;104;3,6
2026-04-07T15:44:38.506;104;3,6
2026-04-07T15:44:39.413;104;3,5
2026-04-07T15:44:40.415;104;3,4
2026-04-07T15:44:41.391;104;3,5
2026-04-07T15:44:42.334;102;4,1
2026-04-07T15:44:43.296;101;5,0
2026-04-07T15:44:45.220;99;5,5
2026-04-07T15:44:45.221;98;5,4
2026-04-07T15:44:46.182;98;5,9
2026-04-07T15:44:47.138;98;5,9
2026-04-07T15:44:48.090;100;5,7
2026-04-07T15:44:49.533;101;6,2
2026-04-07T15:44:50.492;102;6,1
2026-04-07T15:44:51.451;103;6,1
2026-04-07T15:44:52.417;102;6,3
2026-04-07T15:44:53.379;98;11,4
2026-04-07T15:44:54.332;96;11,6
2026-04-07T15:44:55.292;94;11,6
2026-04-07T15:44:56.262;94;12,2
2026-04-07T15:44:57.242;94;12,3
2026-04-07T15:44:58.176;94;12,3
2026-04-07T15:44:59.089;94;12,3
2026-04-07T15:45:00.137;95;12,2
2026-04-07T15:45:01.538;95;11,9
2026-04-07T15:45:02.496;95;11,7
2026-04-07T15:45:03.450;95;11,8
2026-04-07T15:45:04.415;95;11,8
2026-04-07T15:45:05.384;94;11,9
2026-04-07T15:45:06.325;92;11,9
2026-04-07T15:45:07.294;86;20,7
2026-04-07T15:45:08.258;84;21,0
2026-04-07T15:45:09.178;84;20,9
2026-04-07T15:45:10.178;84;23,9
2026-04-07T15:45:11.145;86;24,3
2026-04-07T15:45:12.104;87;23,3
2026-04-07T15:45:13.536;89;22,4
2026-04-07T15:45:14.501;90;22,4
2026-04-07T15:45:15.464;91;22,1
2026-04-07T15:45:16.422;91;22,2
2026-04-07T15:45:17.387;90;22,8
2026-04-07T15:45:18.342;89;22,8
2026-04-07T15:45:19.289;89;23,0
2026-04-07T15:45:20.260;90;23,1
2026-04-07T15:45:21.217;91;23,2
2026-04-07T15:45:22.174;92;23,2
2026-04-07T15:45:23.137;92;23,1
2026-04-07T15:45:25.061;93;23,0
2026-04-07T15:45:25.487;94;23,0
2026-04-07T15:45:26.502;95;15,0
2026-04-07T15:45:28.420;96;15,0
2026-04-07T15:45:28.421;96;11,9
2026-04-07T15:45:29.378;98;9,5
2026-04-07T15:45:30.341;99;8,3
2026-04-07T15:45:32.255;101;8,3
2026-04-07T15:45:32.255;101;8,3
2026-04-07T15:45:33.212;101;8,6
2026-04-07T15:45:34.175;100;8,7
2026-04-07T15:45:35.147;99;6,9
2026-04-07T15:45:36.106;98;7,0
2026-04-07T15:45:37.541;98;6,4
2026-04-07T15:45:38.491;99;5,6
2026-04-07T15:45:39.456;99;5,5
2026-04-07T15:45:40.415;100;5,5
2026-04-07T15:45:41.379;100;5,4
2026-04-07T15:45:42.336;101;5,4
2026-04-07T15:45:43.295;101;5,2
2026-04-07T15:45:44.256;99;7,9
2026-04-07T15:45:45.220;98;7,9
2026-04-07T15:45:47.625;97;7,7
2026-04-07T15:45:47.626;97;7,6
2026-04-07T15:45:48.052;97;7,6
2026-04-07T15:45:50.914;98;7,8
2026-04-07T15:45:50.915;99;7,8
2026-04-07T15:45:51.408;99;7,3
2026-04-07T15:45:52.354;98;7,7
2026-04-07T15:45:53.321;94;11,5
2026-04-07T15:45:54.276;93;11,5
2026-04-07T15:45:56.254;91;11,5
2026-04-07T15:45:57.218;90;11,4
2026-04-07T15:45:57.653;90;11,4
2026-04-07T15:45:58.172;89;11,5
2026-04-07T15:45:59.134;90;11,6
2026-04-07T15:46:01.054;90;11,7
2026-04-07T15:46:01.544;91;11,8
2026-04-07T15:46:03.453;91;11,8
2026-04-07T15:46:03.454;92;10,2
2026-04-07T15:46:04.412;92;10,2
2026-04-07T15:46:05.377;92;10,5
2026-04-07T15:46:06.337;91;11,9
2026-04-07T15:46:07.292;90;11,8
2026-04-07T15:46:08.746;87;17,6
2026-04-07T15:46:09.171;86;17,6
2026-04-07T15:46:10.175;85;17,6
2026-04-07T15:46:12.104;84;19,0
2026-04-07T15:46:12.104;85;19,3
2026-04-07T15:46:13.537;85;18,3
2026-04-07T15:46:14.504;84;18,6
2026-04-07T15:46:15.456;84;19,3
2026-04-07T15:46:16.424;83;19,3
2026-04-07T15:46:18.341;82;19,4
2026-04-07T15:46:18.342;82;19,6
2026-04-07T15:46:19.307;82;19,6
2026-04-07T15:46:20.259;83;19,5
2026-04-07T15:46:21.220;82;19,4
2026-04-07T15:46:22.175;81;20,8
2026-04-07T15:46:23.138;81;20,8
2026-04-07T15:46:24.053;82;22,5
2026-04-07T15:46:25.493;82;22,7
2026-04-07T15:46:26.500;84;22,9
2026-04-07T15:46:27.457;85;22,2
2026-04-07T15:46:28.417;86;22,3
2026-04-07T15:46:29.380;86;18,0
2026-04-07T15:46:30.293;86;18,0
2026-04-07T15:46:31.308;87;18,1
2026-04-07T15:46:32.271;87;16,8
2026-04-07T15:46:33.228;88;16,5
2026-04-07T15:46:34.184;88;16,5
2026-04-07T15:46:35.146;88;14,0
2026-04-07T15:46:37.055;88;14,1
2026-04-07T15:46:37.533;88;14,1
2026-04-07T15:46:38.505;87;14,1
2026-04-07T15:46:39.466;86;14,4
2026-04-07T15:46:40.895;85;16,8
2026-04-07T15:46:41.376;83;16,8
2026-04-07T15:46:42.333;83;16,9
2026-04-07T15:46:43.252;84;17,5
2026-04-07T15:46:44.254;84;17,5
2026-04-07T15:46:45.221;83;16,8
2026-04-07T15:46:46.661;82;17,1
2026-04-07T15:46:47.136;81;21,2
2026-04-07T15:46:48.574;79;23,9
2026-04-07T15:46:50.017;77;23,7
2026-04-07T15:46:50.492;77;28,1
2026-04-07T15:46:51.465;77;29,4
2026-04-07T15:46:53.373;78;29,8
2026-04-07T15:46:53.374;79;29,6
2026-04-07T15:46:54.337;79;29,6
2026-04-07T15:46:55.298;79;29,6
2026-04-07T15:46:57.218;79;29,6
2026-04-07T15:46:57.219;79;29,7
2026-04-07T15:46:58.189;79;29,7
2026-04-07T15:46:59.608;80;30,4
2026-04-07T15:47:00.053;81;30,2
2026-04-07T15:47:02.497;81;30,0
2026-04-07T15:47:02.497;82;28,7
2026-04-07T15:47:03.453;82;28,7
2026-04-07T15:47:04.358;81;29,4
2026-04-07T15:47:05.319;79;31,2
2026-04-07T15:47:06.275;78;31,2
2026-04-07T15:47:07.237;78;31,5
2026-04-07T15:47:08.674;79;31,9
2026-04-07T15:47:09.156;80;27,1
2026-04-07T15:47:10.114;81;27,1
2026-04-07T15:47:11.557;81;27,1
2026-04-07T15:47:12.050;82;22,6
2026-04-07T15:47:13.495;82;20,3
2026-04-07T15:47:14.933;81;22,7
2026-04-07T15:47:15.412;80;23,0
2026-04-07T15:47:16.375;79;22,9
2026-04-07T15:47:17.329;79;23,2
2026-04-07T15:47:18.278;80;23,9
2026-04-07T15:47:19.254;80;23,8
2026-04-07T15:47:20.213;80;23,8
2026-04-07T15:47:21.654;81;22,9
2026-04-07T15:47:22.614;81;22,9
2026-04-07T15:47:23.090;82;22,9
2026-04-07T15:47:24.053;82;23,2
2026-04-07T15:47:25.494;83;22,5
2026-04-07T15:47:26.455;84;17,7
2026-04-07T15:47:27.413;85;17,7
2026-04-07T15:47:28.420;85;15,8
2026-04-07T15:47:29.333;85;14,2
2026-04-07T15:47:30.306;86;13,9
2026-04-07T15:47:31.254;86;13,9
2026-04-07T15:47:32.213;85;16,0
2026-04-07T15:47:33.688;81;17,4
2026-04-07T15:47:34.610;80;23,1
2026-04-07T15:47:35.095;78;20,8
2026-04-07T15:47:37.493;78;22,4
2026-04-07T15:47:37.495;78;23,4
2026-04-07T15:47:38.454;79;23,9
2026-04-07T15:47:39.412;80;23,4
2026-04-07T15:47:40.427;81;23,4
2026-04-07T15:47:41.333;82;23,4
2026-04-07T15:47:42.293;82;23,7
2026-04-07T15:47:43.734;82;24,0
2026-04-07T15:47:44.211;82;23,9
2026-04-07T15:47:45.653;81;24,1
2026-04-07T15:47:46.614;80;23,7
2026-04-07T15:47:47.092;81;24,5
2026-04-07T15:47:48.051;83;25,4
2026-04-07T15:47:49.493;84;25,5
2026-04-07T15:47:50.934;86;25,5
2026-04-07T15:47:51.411;86;25,5
2026-04-07T15:47:52.374;87;25,5
2026-04-07T15:47:53.426;88;24,4
2026-04-07T15:47:54.294;88;17,7
2026-04-07T15:47:55.253;88;17,8
2026-04-07T15:47:56.214;87;15,6
2026-04-07T15:47:57.654;87;14,1
2026-04-07T15:47:58.131;87;12,9
2026-04-07T15:47:59.093;88;13,2
2026-04-07T15:48:00.051;89;13,2
2026-04-07T15:48:01.494;90;13,2
2026-04-07T15:48:02.454;90;12,7
2026-04-07T15:48:03.894;90;12,3
2026-04-07T15:48:04.854;90;12,0
2026-04-07T15:48:05.813;90;12,0
2026-04-07T15:48:06.281;90;10,3
2026-04-07T15:48:07.254;91;7,7
2026-04-07T15:48:08.214;91;7,6
2026-04-07T15:48:09.173;92;7,6
2026-04-07T15:48:10.134;91;8,0
2026-04-07T15:48:11.573;91;10,0
2026-04-07T15:48:13.480;89;9,7
2026-04-07T15:48:13.962;89;9,7
2026-04-07T15:48:14.454;89;10,3
2026-04-07T15:48:15.412;89;10,0
2026-04-07T15:48:16.373;90;10,1
2026-04-07T15:48:17.334;92;9,7
2026-04-07T15:48:18.774;92;8,9
2026-04-07T15:48:19.251;92;10,1
2026-04-07T15:48:20.250;91;10,2
2026-04-07T15:48:21.696;91;10,1
2026-04-07T15:48:22.177;90;10,0
2026-04-07T15:48:23.624;91;10,3
2026-04-07T15:48:24.053;91;10,3
2026-04-07T15:48:25.543;92;10,3
2026-04-07T15:48:26.483;92;10,3
2026-04-07T15:48:27.451;92;10,1
2026-04-07T15:48:28.413;92;10,1
2026-04-07T15:48:29.371;92;10,1
2026-04-07T15:48:30.822;88;15,2
2026-04-07T15:48:31.304;86;15,1
2026-04-07T15:48:32.258;86;15,1
2026-04-07T15:48:33.213;85;16,3
2026-04-07T15:48:34.181;86;16,2
2026-04-07T15:48:35.133;86;16,1
2026-04-07T15:48:36.054;86;16,1
2026-04-07T15:48:38.025;86;16,1
2026-04-07T15:48:38.453;85;16,2
2026-04-07T15:48:39.470;86;15,4
2026-04-07T15:48:40.419;86;15,9
2026-04-07T15:48:41.385;87;16,0
2026-04-07T15:48:42.820;87;16,0
2026-04-07T15:48:43.251;87;16,0
2026-04-07T15:48:44.691;87;15,8
2026-04-07T15:48:45.171;86;17,1
2026-04-07T15:48:47.616;75;35,3
2026-04-07T15:48:47.617;74;35,3
2026-04-07T15:48:48.580;73;35,3
2026-04-07T15:48:49.058;72;35,5
2026-04-07T15:48:50.499;72;38,7
2026-04-07T15:48:52.409;73;38,9
2026-04-07T15:48:52.409;73;37,9
2026-04-07T15:48:53.378;74;36,8
2026-04-07T15:48:54.332;74;36,9
2026-04-07T15:48:55.781;74;36,4
2026-04-07T15:48:57.219;74;36,4
2026-04-07T15:48:57.220;75;36,3
2026-04-07T15:48:58.172;75;36,3
2026-04-07T15:48:59.138;75;36,3
2026-04-07T15:49:00.093;76;36,4
2026-04-07T15:49:02.023;76;36,4
2026-04-07T15:49:03.415;78;36,6
2026-04-07T15:49:03.416;78;36,7
2026-04-07T15:49:04.425;80;36,8
2026-04-07T15:49:05.332;81;36,9
2026-04-07T15:49:06.339;83;36,3
2026-04-07T15:49:07.291;84;30,4
2026-04-07T15:49:09.224;85;19,2
2026-04-07T15:49:09.225;86;19,2
2026-04-07T15:49:10.182;88;18,3
2026-04-07T15:49:11.617;90;10,2
2026-04-07T15:49:12.101;90;9,6
2026-04-07T15:49:13.544;92;9,6
2026-04-07T15:49:14.984;93;9,4
2026-04-07T15:49:15.457;94;9,4
2026-04-07T15:49:17.376;95;9,5
2026-04-07T15:49:17.377;96;9,5
2026-04-07T15:49:18.335;97;8,6
2026-04-07T15:49:19.303;97;8,6
2026-04-07T15:49:20.260;95;9,2
2026-04-07T15:49:21.232;94;9,9
2026-04-07T15:49:22.665;92;9,0
2026-04-07T15:49:23.095;92;8,3
2026-04-07T15:49:24.101;92;9,5
2026-04-07T15:49:25.544;93;9,6
2026-04-07T15:49:26.497;94;9,6
2026-04-07T15:49:27.441;96;10,2
2026-04-07T15:49:28.421;97;10,1
2026-04-07T15:49:29.381;99;10,2
2026-04-07T15:49:30.337;100;10,2
2026-04-07T15:49:31.296;101;10,3
2026-04-07T15:49:32.254;103;10,2
2026-04-07T15:49:33.218;105;10,4
2026-04-07T15:49:34.173;106;10,3
2026-04-07T15:49:35.134;107;10,3
2026-04-07T15:49:36.094;107;10,3
2026-04-07T15:49:37.057;105;10,0
2026-04-07T15:49:38.976;103;9,3
2026-04-07T15:49:39.413;102;9,1
2026-04-07T15:49:40.895;101;8,5
2026-04-07T15:49:41.386;101;7,2
2026-04-07T15:49:42.336;101;7,0
2026-04-07T15:49:43.297;102;6,5
2026-04-07T15:49:44.259;102;6,2
2026-04-07T15:49:45.220;102;6,3
2026-04-07T15:49:46.166;103;5,9
2026-04-07T15:49:47.133;104;5,8
2026-04-07T15:49:48.095;104;5,8
2026-04-07T15:49:50.012;104;5,8
2026-04-07T15:49:50.496;104;5,3
2026-04-07T15:49:51.453;104;5,3
2026-04-07T15:49:52.418;104;5,3
2026-04-07T15:49:53.392;104;5,3
2026-04-07T15:49:54.347;104;2,8
2026-04-07T15:49:55.311;103;2,5
2026-04-07T15:49:56.215;103;2,6
2026-04-07T15:49:57.226;103;2,6
2026-04-07T15:49:58.135;103;2,3
2026-04-07T15:49:59.094;103;2,4
2026-04-07T15:50:00.587;102;2,3
2026-04-07T15:50:01.012;102;2,2
2026-04-07T15:50:02.510;100;2,9
2026-04-07T15:50:03.462;99;2,9
2026-04-07T15:50:04.422;99;2,9
2026-04-07T15:50:05.378;99;3,3
2026-04-07T15:50:06.807;99;3,4
2026-04-07T15:50:07.295;99;3,4
2026-04-07T15:50:08.248;100;3,4
2026-04-07T15:50:09.219;100;3,5
2026-04-07T15:50:10.184;99;3,5
2026-04-07T15:50:11.141;99;3,5
2026-04-07T15:50:12.095;99;3,5
2026-04-07T15:50:13.082;99;3,4
2026-04-07T15:50:14.500;99;3,3
2026-04-07T15:50:15.468;98;3,4
2026-04-07T15:50:16.420;99;3,5
2026-04-07T15:50:17.379;98;3,4
2026-04-07T15:50:19.786;98;3,4
2026-04-07T15:50:19.787;98;2,9
2026-04-07T15:50:21.704;98;3,0
2026-04-07T15:50:22.122;98;3,0
2026-04-07T15:50:23.621;98;3,1
2026-04-07T15:50:24.103;98;2,6
2026-04-07T15:50:24.103;98;2,6
2026-04-07T15:50:25.064;99;2,8
2026-04-07T15:50:26.502;100;3,2
2026-04-07T15:50:27.894;101;3,0
2026-04-07T15:50:28.906;102;2,9
2026-04-07T15:50:29.390;102;2,9
2026-04-07T15:50:30.347;102;3,2
2026-04-07T15:50:32.272;101;3,9
2026-04-07T15:50:32.273;100;4,1
2026-04-07T15:50:33.220;99;4,0
2026-04-07T15:50:34.175;99;4,0
2026-04-07T15:50:35.131;99;4,1
2026-04-07T15:50:36.106;99;4,1
2026-04-07T15:50:37.059;99;4,5
2026-04-07T15:50:38.506;100;4,5
2026-04-07T15:50:39.467;101;4,5
2026-04-07T15:50:40.432;101;4,4
2026-04-07T15:50:41.376;102;4,4
2026-04-07T15:50:42.338;102;4,3
2026-04-07T15:50:43.306;102;4,2
2026-04-07T15:50:44.260;102;4,1
2026-04-07T15:50:45.702;101;4,3
2026-04-07T15:50:46.134;101;4,4
2026-04-07T15:50:47.141;100;4,3
2026-04-07T15:50:48.102;99;3,7
2026-04-07T15:50:49.059;99;3,4
2026-04-07T15:50:50.500;99;3,6
2026-04-07T15:50:51.463;100;3,9
2026-04-07T15:50:52.427;101;3,9
2026-04-07T15:50:53.387;101;3,9
2026-04-07T15:50:54.300;102;3,4
2026-04-07T15:50:55.297;102;3,3
2026-04-07T15:50:56.256;102;3,3
2026-04-07T15:50:57.698;102;3,3
2026-04-07T15:50:58.179;102;3,4
2026-04-07T15:50:59.138;102;3,5
2026-04-07T15:51:00.097;102;3,5
2026-04-07T15:51:02.015;103;3,4
2026-04-07T15:51:02.452;103;3,1
2026-04-07T15:51:03.462;103;3,1
2026-04-07T15:51:04.429;102;3,0
2026-04-07T15:51:05.374;102;3,6
2026-04-07T15:51:06.823;101;3,6
2026-04-07T15:51:07.254;101;3,5
2026-04-07T15:51:08.256;101;3,2
2026-04-07T15:51:09.223;101;2,9
2026-04-07T15:51:10.661;101;2,9
2026-04-07T15:51:11.137;101;2,9
2026-04-07T15:51:12.088;101;3,0
2026-04-07T15:51:13.057;101;2,7
2026-04-07T15:51:14.984;101;2,7
2026-04-07T15:51:15.415;101;2,7
2026-04-07T15:51:16.429;101;2,6
2026-04-07T15:51:17.382;101;3,5
2026-04-07T15:51:18.341;102;3,5
2026-04-07T15:51:19.295;102;3,5
2026-04-07T15:51:21.218;103;3,4
2026-04-07T15:51:21.218;103;3,5
2026-04-07T15:51:22.182;102;4,0
2026-04-07T15:51:23.136;100;4,1
2026-04-07T15:51:24.092;100;4,1
2026-04-07T15:51:25.060;99;4,1
2026-04-07T15:51:27.457;99;4,2
2026-04-07T15:51:27.458;99;4,3
2026-04-07T15:51:28.419;99;4,3
2026-04-07T15:51:29.378;100;4,3
2026-04-07T15:51:30.341;100;4,3
2026-04-07T15:51:31.772;101;4,3
2026-04-07T15:51:32.735;101;4,3
2026-04-07T15:51:33.175;101;4,3
2026-04-07T15:51:34.136;101;4,4
2026-04-07T15:51:35.144;100;3,7
2026-04-07T15:51:36.104;100;3,8
2026-04-07T15:51:38.028;99;3,8
2026-04-07T15:51:38.455;99;3,8
2026-04-07T15:51:39.459;98;3,8
2026-04-07T15:51:40.418;99;2,6
2026-04-07T15:51:41.383;99;2,7
2026-04-07T15:51:42.339;99;2,7
2026-04-07T15:51:43.299;100;2,7
2026-04-07T15:51:44.261;100;2,4
2026-04-07T15:51:45.217;100;2,5
2026-04-07T15:51:46.184;100;2,4
2026-04-07T15:51:48.110;100;2,4
2026-04-07T15:51:48.111;100;2,3
2026-04-07T15:51:49.544;101;2,8
2026-04-07T15:51:50.503;101;2,8
2026-04-07T15:51:51.462;102;2,7
2026-04-07T15:51:52.417;101;3,0
2026-04-07T15:51:53.334;101;3,3
2026-04-07T15:51:54.337;99;4,1
2026-04-07T15:51:55.302;97;5,8
2026-04-07T15:51:56.258;96;5,8
2026-04-07T15:51:57.221;95;5,7
2026-04-07T15:51:58.177;95;5,7
2026-04-07T15:51:59.136;94;5,6
2026-04-07T15:52:01.059;94;5,6
2026-04-07T15:52:02.015;94;5,6
2026-04-07T15:52:02.971;94;5,6
2026-04-07T15:52:03.415;93;6,1
2026-04-07T15:52:04.906;92;6,1
2026-04-07T15:52:05.858;92;6,2
2026-04-07T15:52:06.343;93;6,7
2026-04-07T15:52:07.302;93;6,7
2026-04-07T15:52:08.741;94;6,6
2026-04-07T15:52:09.218;94;6,6
2026-04-07T15:52:10.185;94;6,6
2026-04-07T15:52:13.058;95;6,4
2026-04-07T15:52:13.058;95;6,3
2026-04-07T15:52:13.494;96;4,4
2026-04-07T15:52:14.456;97;4,5
2026-04-07T15:52:15.930;97;4,5
2026-04-07T15:52:16.372;98;4,5
2026-04-07T15:52:17.383;98;4,5
2026-04-07T15:52:18.344;98;4,9
2026-04-07T15:52:19.293;98;4,9
2026-04-07T15:52:20.216;97;5,0
2026-04-07T15:52:21.216;96;5,1
2026-04-07T15:52:22.177;95;5,6
2026-04-07T15:52:23.625;94;6,1
2026-04-07T15:52:24.054;92;6,0
2026-04-07T15:52:25.057;92;5,5
2026-04-07T15:52:26.507;92;5,5
2026-04-07T15:52:27.465;92;5,6
2026-04-07T15:52:28.421;92;5,6
2026-04-07T15:52:29.377;91;5,7
2026-04-07T15:52:30.344;90;7,0
2026-04-07T15:52:31.306;89;7,2
2026-04-07T15:52:33.231;88;7,2
2026-04-07T15:52:33.232;88;7,0
2026-04-07T15:52:34.190;88;7,1
2026-04-07T15:52:35.621;88;7,5
2026-04-07T15:52:36.107;88;7,7
2026-04-07T15:52:38.019;89;7,7
2026-04-07T15:52:38.452;89;7,6
2026-04-07T15:52:39.467;89;8,2
2026-04-07T15:52:40.420;89;8,4
2026-04-07T15:52:41.387;88;7,7
2026-04-07T15:52:42.346;88;7,6
2026-04-07T15:52:43.299;88;7,3
2026-04-07T15:52:44.241;88;7,4
2026-04-07T15:52:45.224;88;7,3
2026-04-07T15:52:46.667;88;7,4
2026-04-07T15:52:47.623;88;7,3
2026-04-07T15:52:48.051;89;7,3
2026-04-07T15:52:49.540;89;6,1
2026-04-07T15:52:50.936;89;6,2
2026-04-07T15:52:51.416;88;6,0
2026-04-07T15:52:52.358;88;6,0
2026-04-07T15:52:53.336;89;6,6
2026-04-07T15:52:54.295;89;6,6
2026-04-07T15:52:55.256;89;6,0
2026-04-07T15:52:56.696;89;5,8
