Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-23T11:34:14.236;143;1,5
2026-03-23T11:34:15.675;143;2,2
2026-03-23T11:34:16.160;143;2,2
2026-03-23T11:34:19.044;144;2,2
2026-03-23T11:34:19.044;144;2,3
2026-03-23T11:34:19.045;144;2,2
2026-03-23T11:34:19.045;144;2,2
2026-03-23T11:34:24.804;144;2,2
2026-03-23T11:34:26.236;144;2,2
2026-03-23T11:34:26.237;144;2,1
2026-03-23T11:34:26.238;144;2,0
2026-03-23T11:34:26.238;144;2,0
2026-03-23T11:34:26.239;144;2,0
2026-03-23T11:34:26.240;144;0,7
2026-03-23T11:34:26.676;144;0,6
2026-03-23T11:34:31.040;144;0,7
2026-03-23T11:34:31.041;144;0,9
2026-03-23T11:34:32.961;143;0,9
2026-03-23T11:34:32.962;143;0,9
2026-03-23T11:34:32.962;142;0,9
2026-03-23T11:34:36.803;142;1,0
2026-03-23T11:34:36.805;142;1,0
2026-03-23T11:34:36.806;142;1,1
2026-03-23T11:34:36.807;141;1,2
2026-03-23T11:34:36.808;140;1,2
2026-03-23T11:34:39.200;140;1,2
2026-03-23T11:34:39.201;139;1,3
2026-03-23T11:34:40.157;139;1,3
2026-03-23T11:34:41.601;138;1,3
2026-03-23T11:34:42.036;138;1,2
2026-03-23T11:34:44.001;138;1,2
2026-03-23T11:34:44.918;137;1,7
2026-03-23T11:34:44.922;136;1,7
2026-03-23T11:34:45.878;135;1,7
2026-03-23T11:34:46.860;135;1,7
2026-03-23T11:34:47.838;134;1,8
2026-03-23T11:34:49.283;133;1,8
2026-03-23T11:34:50.721;132;1,7
2026-03-23T11:34:50.722;132;1,7
2026-03-23T11:34:52.153;132
2026-03-23T11:34:54.072;131;1,7
2026-03-23T11:34:54.073;131;13,3
2026-03-23T11:34:55.038;130;15,4
2026-03-23T11:34:55.996;128;15,4
2026-03-23T11:34:59.355;127;15,4
2026-03-23T11:35:01.756;125;15,4
2026-03-23T11:35:01.757;124;15,4
2026-03-23T11:35:01.758;122;15,5
2026-03-23T11:35:01.758;121;15,5
2026-03-23T11:35:02.716;119;15,5
2026-03-23T11:35:07.519;119;15,5
2026-03-23T11:35:07.520;119;15,5
2026-03-23T11:35:07.520;119;15,5
2026-03-23T11:35:07.521;121;15,6
2026-03-23T11:35:07.521;121;15,6
2026-03-23T11:35:07.956;121;15,7
2026-03-23T11:35:09.430;121;10,1
2026-03-23T11:35:12.313;120;13,1
2026-03-23T11:35:12.313;120
2026-03-23T11:35:12.314;120;10,6
2026-03-23T11:35:13.283;120;13,2
2026-03-23T11:35:13.717;120;13,2
2026-03-23T11:35:14.724;118;13,2
2026-03-23T11:35:16.162;117;13,1
2026-03-23T11:35:17.122;117;13,2
2026-03-23T11:35:18.553;117;13,2
2026-03-23T11:35:19.036;114;13,5
2026-03-23T11:35:20.478;111;14,0
2026-03-23T11:35:20.919;108;13,9
2026-03-23T11:35:21.920;108;14,1
2026-03-23T11:35:23.355;108;14,1
2026-03-23T11:35:24.311;108;14,1
2026-03-23T11:35:26.715;108;12,9
2026-03-23T11:35:26.715;108
2026-03-23T11:35:26.716;109;24,0
2026-03-23T11:35:29.114;109;22,5
2026-03-23T11:35:29.114;109
2026-03-23T11:35:31.992;109
2026-03-23T11:35:31.992;109
2026-03-23T11:35:31.992;109
2026-03-23T11:35:33.437;108;29,9
2026-03-23T11:35:33.878;107;28,9
2026-03-23T11:35:34.878;107;29,0
2026-03-23T11:35:35.841;108;29,0
2026-03-23T11:35:36.805;109;29,0
2026-03-23T11:35:42.079;109;29,0
2026-03-23T11:35:42.079;109;29,0
2026-03-23T11:35:42.080;108;28,8
2026-03-23T11:35:43.038;109;28,6
2026-03-23T11:35:45.437;109;28,6
2026-03-23T11:35:47.354;109;28,6
2026-03-23T11:35:49.283;108;28,5
2026-03-23T11:35:49.284;108;28,4
2026-03-23T11:35:49.762;108;28,4
2026-03-23T11:35:49.763;108;28,1
2026-03-23T11:35:49.764;108;3,7
2026-03-23T11:35:49.764;108;4,2
2026-03-23T11:35:49.765;107;3,6
2026-03-23T11:35:50.716;106;3,6
2026-03-23T11:35:55.040;106;4,0
