Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-23T11:36:41.559;103;3,9
2026-03-23T11:36:42.546;103;5,9
2026-03-23T11:36:42.998;103;5,9
2026-03-23T11:36:43.959;103;5,9
2026-03-23T11:36:44.918;104;5,9
2026-03-23T11:36:45.877;104;5,9
2026-03-23T11:36:46.887;104;5,9
2026-03-23T11:36:47.799;103;6,0
2026-03-23T11:36:48.758;103;6,0
2026-03-23T11:36:49.719;103;6,0
2026-03-23T11:36:51.679;103;6,1
2026-03-23T11:36:52.106;105;6,9
2026-03-23T11:36:53.081;106;6,9
2026-03-23T11:36:54.083;108;6,6
2026-03-23T11:36:54.983;108;6,5
2026-03-23T11:36:55.964;108;6,5
2026-03-23T11:36:56.903;109;6,1
2026-03-23T11:36:57.869;109;4,2
2026-03-23T11:36:58.877;110;4,2
2026-03-23T11:37:00.797;110;4,2
2026-03-23T11:37:00.798;111;4,2
2026-03-23T11:37:01.756;111;4,6
2026-03-23T11:37:02.726;110;4,8
2026-03-23T11:37:04.163;109;4,7
2026-03-23T11:37:05.130;108;4,5
2026-03-23T11:37:06.091;108;4,5
2026-03-23T11:37:07.048;107;4,5
2026-03-23T11:37:08.484;107;2,9
2026-03-23T11:37:08.955;108;2,9
2026-03-23T11:37:09.918;108;2,9
2026-03-23T11:37:10.881;108;2,9
2026-03-23T11:37:11.842;107;4,0
2026-03-23T11:37:12.802;105;4,0
2026-03-23T11:37:13.761;105;4,0
2026-03-23T11:37:14.715;105;4,0
2026-03-23T11:37:16.160;105;3,9
2026-03-23T11:37:17.119;104;3,9
2026-03-23T11:37:18.074;104;3,9
2026-03-23T11:37:19.039;104;3,5
2026-03-23T11:37:20.002;104;3,3
2026-03-23T11:37:20.961;102;4,2
2026-03-23T11:37:21.924;102;4,2
2026-03-23T11:37:22.888;104;5,3
2026-03-23T11:37:23.781;105;5,6
2026-03-23T11:37:24.739;106;5,6
2026-03-23T11:37:25.716;105;5,8
2026-03-23T11:37:26.664;104;7,2
2026-03-23T11:37:28.100;101;9,0
2026-03-23T11:37:29.062;98;9,0
2026-03-23T11:37:30.037;98;9,4
2026-03-23T11:37:30.989;98;9,5
2026-03-23T11:37:31.961;98;9,7
2026-03-23T11:37:32.918;98;9,7
2026-03-23T11:37:33.867;99;9,7
2026-03-23T11:37:34.823;100;9,7
2026-03-23T11:37:35.797;101;9,8
2026-03-23T11:37:36.749;101;9,8
2026-03-23T11:37:38.679;102;9,4
2026-03-23T11:37:38.682;101;9,4
2026-03-23T11:37:40.120;101;9,5
2026-03-23T11:37:41.077;101;8,9
2026-03-23T11:37:42.036;100;8,8
2026-03-23T11:37:43.000;100;8,8
2026-03-23T11:37:43.966;100;8,6
2026-03-23T11:37:44.920;99;7,5
2026-03-23T11:37:45.880;99;5,4
2026-03-23T11:37:46.841;98;4,8
2026-03-23T11:37:47.800;97;3,9
2026-03-23T11:37:48.760;97;3,5
2026-03-23T11:37:49.721;97;3,5
2026-03-23T11:37:50.679;97;3,5
2026-03-23T11:37:52.120;98;3,6
2026-03-23T11:37:53.078;99;3,6
2026-03-23T11:37:54.040;99;3,4
2026-03-23T11:37:55.000;98;3,7
2026-03-23T11:37:55.961;96;5,6
2026-03-23T11:37:56.920;96;5,7
2026-03-23T11:37:57.881;97;6,2
2026-03-23T11:37:58.840;98;6,3
2026-03-23T11:37:59.800;99;6,3
2026-03-23T11:38:00.760;99;6,3
2026-03-23T11:38:01.721;99;6,3
2026-03-23T11:38:02.680;98;6,4
2026-03-23T11:38:04.120;98;6,6
2026-03-23T11:38:05.080;97;6,6
2026-03-23T11:38:06.039;97;6,7
2026-03-23T11:38:07.961;96;6,8
2026-03-23T11:38:07.963;96;6,8
2026-03-23T11:38:08.921;96;7,0
2026-03-23T11:38:09.880;96;6,9
2026-03-23T11:38:10.839;95;6,9
2026-03-23T11:38:11.801;94;7,6
2026-03-23T11:38:12.760;93;7,6
2026-03-23T11:38:13.721;92;6,2
2026-03-23T11:38:14.679;92;6,2
2026-03-23T11:38:16.120;92;6,2
2026-03-23T11:38:17.080;92;5,8
2026-03-23T11:38:18.040;92;6,2
2026-03-23T11:38:19.003;94;6,3
2026-03-23T11:38:19.959;94;6,5
2026-03-23T11:38:20.921;95;6,5
2026-03-23T11:38:21.879;95;6,7
2026-03-23T11:38:22.841;95;6,5
2026-03-23T11:38:23.800;94;7,2
2026-03-23T11:38:25.718;93;7,0
2026-03-23T11:38:25.719;93;7,0
2026-03-23T11:38:27.640;92;6,6
2026-03-23T11:38:28.118;92;7,0
2026-03-23T11:38:29.065;93;7,2
2026-03-23T11:38:30.041;94;6,9
2026-03-23T11:38:30.999;94;6,4
2026-03-23T11:38:31.961;94;6,3
2026-03-23T11:38:32.905;95;6,3
2026-03-23T11:38:33.880;94;7,0
2026-03-23T11:38:34.840;94;6,9
2026-03-23T11:38:35.801;93;6,8
2026-03-23T11:38:36.761;94;7,8
2026-03-23T11:38:37.720;95;7,7
2026-03-23T11:38:38.680;96;7,6
2026-03-23T11:38:40.114;98;7,4
2026-03-23T11:38:41.080;98;7,4
2026-03-23T11:38:42.023;99;6,6
2026-03-23T11:38:42.998;100;6,5
2026-03-23T11:38:43.946;99;6,6
2026-03-23T11:38:44.921;99;6,7
2026-03-23T11:38:45.867;99;6,1
2026-03-23T11:38:46.839;99;6,2
2026-03-23T11:38:47.801;99;6,1
2026-03-23T11:38:48.761;99;6,2
2026-03-23T11:38:49.721;100;6,2
2026-03-23T11:38:50.679;100;6,2
2026-03-23T11:38:52.121;101;5,4
2026-03-23T11:38:53.081;101;5,4
2026-03-23T11:38:54.040;101;5,2
2026-03-23T11:38:54.990;101;2,9
2026-03-23T11:38:55.960;101;2,5
2026-03-23T11:38:56.920;101;2,5
2026-03-23T11:38:57.882;101;2,6
2026-03-23T11:38:58.829;101;2,7
2026-03-23T11:38:59.800;101;2,8
2026-03-23T11:39:00.758;101;2,7
2026-03-23T11:39:01.718;101;2,3
2026-03-23T11:39:03.640;101;2,4
2026-03-23T11:39:04.120;101;2,1
2026-03-23T11:39:05.081;101;2,6
2026-03-23T11:39:06.024;102;2,9
2026-03-23T11:39:06.999;102;2,8
2026-03-23T11:39:07.951;103;2,9
2026-03-23T11:39:08.920;103;2,9
2026-03-23T11:39:09.880;103;2,9
2026-03-23T11:39:10.841;102;3,6
2026-03-23T11:39:12.760;101;3,6
2026-03-23T11:39:12.763;101;3,6
2026-03-23T11:39:13.721;101;3,7
2026-03-23T11:39:14.681;102;3,6
2026-03-23T11:39:16.121;102;3,6
2026-03-23T11:39:17.080;102;3,6
2026-03-23T11:39:18.040;102;3,6
2026-03-23T11:39:19.002;102;3,9
2026-03-23T11:39:19.961;102;3,9
2026-03-23T11:39:20.905;102;4,0
2026-03-23T11:39:21.882;101;3,9
2026-03-23T11:39:22.840;100;4,1
2026-03-23T11:39:23.801;99;3,8
2026-03-23T11:39:24.746;99;3,9
2026-03-23T11:39:25.721;100;3,9
2026-03-23T11:39:26.663;100;4,4
2026-03-23T11:39:28.121;101;3,7
2026-03-23T11:39:29.079;102;3,9
2026-03-23T11:39:30.052;102;3,9
2026-03-23T11:39:31.001;102;3,8
2026-03-23T11:39:31.960;102;3,8
2026-03-23T11:39:32.922;102;3,8
2026-03-23T11:39:33.882;101;3,8
2026-03-23T11:39:34.841;102;4,2
2026-03-23T11:39:35.801;102;4,1
2026-03-23T11:39:36.761;103;4,0
2026-03-23T11:39:37.706;104;3,9
2026-03-23T11:39:38.682;103;4,1
2026-03-23T11:39:40.116;103;4,2
2026-03-23T11:39:41.081;103;4,2
2026-03-23T11:39:42.041;103;4,2
2026-03-23T11:39:43.005;103;4,4
2026-03-23T11:39:43.960;104;4,0
2026-03-23T11:39:44.921;104;4,2
2026-03-23T11:39:45.881;105;4,2
2026-03-23T11:39:46.836;105;4,2
2026-03-23T11:39:47.801;105;4,2
2026-03-23T11:39:48.746;104;4,2
2026-03-23T11:39:50.682;104;4,6
2026-03-23T11:39:50.684;103;4,6
2026-03-23T11:39:52.121;102;4,3
2026-03-23T11:39:53.081;102;4,2
2026-03-23T11:39:54.041;102;4,2
2026-03-23T11:39:55.002;102;4,2
2026-03-23T11:39:55.963;102;4,0
2026-03-23T11:39:56.921;102;3,7
2026-03-23T11:39:57.882;102;3,7
2026-03-23T11:39:59.802;102;3,7
2026-03-23T11:39:59.805;101;3,7
2026-03-23T11:40:00.761;101;3,4
2026-03-23T11:40:01.722;100;3,1
2026-03-23T11:40:02.680;100;3,1
2026-03-23T11:40:04.121;100;3,1
2026-03-23T11:40:05.081;100;3,1
2026-03-23T11:40:06.027;100;3,1
2026-03-23T11:40:07.001;99;3,3
2026-03-23T11:40:07.961;99;3,4
2026-03-23T11:40:08.922;97;5,3
2026-03-23T11:40:09.881;96;6,9
2026-03-23T11:40:10.842;94;7,0
2026-03-23T11:40:11.801;93;7,1
2026-03-23T11:40:12.761;93;7,7
2026-03-23T11:40:13.722;93;7,7
2026-03-23T11:40:14.681;93;7,8
2026-03-23T11:40:16.121;94;8,3
2026-03-23T11:40:17.080;95;8,3
2026-03-23T11:40:18.041;96;8,3
2026-03-23T11:40:18.989;96;8,2
2026-03-23T11:40:19.962;96;8,2
2026-03-23T11:40:20.908;95;10,3
2026-03-23T11:40:21.882;93;10,3
2026-03-23T11:40:22.829;92;10,6
2026-03-23T11:40:23.802;91;10,6
2026-03-23T11:40:24.758;91;10,7
2026-03-23T11:40:25.721;90;10,6
2026-03-23T11:40:27.641;90;10,6
2026-03-23T11:40:28.108;89;9,6
2026-03-23T11:40:29.080;90;8,5
2026-03-23T11:40:30.027;91;9,0
2026-03-23T11:40:30.998;91;9,0
2026-03-23T11:40:31.961;92;8,5
2026-03-23T11:40:32.921;92;9,2
2026-03-23T11:40:33.881;91;9,1
2026-03-23T11:40:34.841;91;9,7
2026-03-23T11:40:36.763;90;9,4
2026-03-23T11:40:36.766;89;9,4
2026-03-23T11:40:37.708;89;9,4
2026-03-23T11:40:38.681;89;9,5
2026-03-23T11:40:40.122;89;7,3
2026-03-23T11:40:41.068;89;7,3
2026-03-23T11:40:42.041;90;6,8
2026-03-23T11:40:42.984;90;6,7
2026-03-23T11:40:43.966;90;6,7
2026-03-23T11:40:44.922;90;6,6
2026-03-23T11:40:45.881;89;6,7
2026-03-23T11:40:46.841;89;6,7
2026-03-23T11:40:47.802;89;6,9
2026-03-23T11:40:48.748;88;6,7
2026-03-23T11:40:49.721;88;6,5
2026-03-23T11:40:50.682;89;6,4
2026-03-23T11:40:52.121;89;6,4
2026-03-23T11:40:53.068;89;5,3
2026-03-23T11:40:54.040;89;5,3
2026-03-23T11:40:55.002;89;3,9
2026-03-23T11:40:55.945;89;3,9
2026-03-23T11:40:56.922;89;3,8
2026-03-23T11:40:57.869;89;3,8
2026-03-23T11:40:58.843;90;3,8
2026-03-23T11:40:59.801;90;3,6
2026-03-23T11:41:00.761;90;3,6
2026-03-23T11:41:01.710;90;3,6
2026-03-23T11:41:02.682;90;3,8
2026-03-23T11:41:04.121;90;3,8
2026-03-23T11:41:05.086;90;3,7
2026-03-23T11:41:06.041;91;3,7
2026-03-23T11:41:06.987;91;3,3
2026-03-23T11:41:07.962;91;2,5
2026-03-23T11:41:08.905;91;2,5
2026-03-23T11:41:09.863;91;3,0
2026-03-23T11:41:10.829;91;3,0
2026-03-23T11:41:11.791;90;2,9
2026-03-23T11:41:12.746;90;2,9
2026-03-23T11:41:13.703;90;3,0
