Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-23T10:56:01.712;90
2026-03-23T10:56:03.150;90
2026-03-23T10:56:04.112;90
2026-03-23T10:57:23.789;83;15,9
2026-03-23T10:57:24.754;82;17,1
2026-03-23T10:57:25.699;81;17,2
2026-03-23T10:57:27.150;81;17,1
2026-03-23T10:57:28.111;81;17,2
2026-03-23T10:57:29.059;81;17,5
2026-03-23T10:57:30.035;81;15,7
2026-03-23T10:57:30.975;82;15,1
2026-03-23T10:57:31.954;83;14,2
2026-03-23T10:57:32.897;83;12,3
2026-03-23T10:57:33.873;85;12,4
2026-03-23T10:57:35.790;86;11,7
2026-03-23T10:57:35.790;87;10,7
2026-03-23T10:57:36.734;89;11,3
2026-03-23T10:57:37.699;90;11,2
2026-03-23T10:57:39.190;92;11,6
2026-03-23T10:57:40.183;95;11,2
2026-03-23T10:57:41.117;97;11,3
2026-03-23T10:57:42.070;98;11,3
2026-03-23T10:57:43.031;100;11,1
2026-03-23T10:57:44.958;102;8,8
2026-03-23T10:57:44.959;103;8,8
2026-03-23T10:57:45.915;106;8,4
2026-03-23T10:57:46.873;106;7,8
2026-03-23T10:57:47.838;108;7,0
2026-03-23T10:57:48.795;108;6,6
2026-03-23T10:57:49.750;108;6,3
2026-03-23T10:57:51.199;108;6,1
2026-03-23T10:57:52.150;108
2026-03-23T10:57:53.110;108;6,0
2026-03-23T10:57:54.071;108;4,9
2026-03-23T10:57:55.030;109;4,5
2026-03-23T10:57:56.432;110;4,4
2026-03-23T10:57:56.956;110;4,3
2026-03-23T10:57:57.918;109;4,5
2026-03-23T10:57:58.868;108;4,5
2026-03-23T10:57:59.829;107;4,2
2026-03-23T10:58:00.786;107;4,2
2026-03-23T10:58:01.752;106;4,1
2026-03-23T10:58:03.197;106;3,6
2026-03-23T10:58:04.154;106;3,6
2026-03-23T10:58:05.111;106;3,7
2026-03-23T10:58:06.070;107;3,7
2026-03-23T10:58:07.031;107;3,7
2026-03-23T10:58:07.989;108;3,9
2026-03-23T10:58:08.960;108;3,9
2026-03-23T10:58:09.914;108;3,8
2026-03-23T10:58:10.813;109;3,0
2026-03-23T10:58:11.819;109;3,0
2026-03-23T10:58:12.796;109;3,1
2026-03-23T10:58:13.750;110;2,3
2026-03-23T10:58:15.195;110;2,1
2026-03-23T10:58:16.149;110;2,1
2026-03-23T10:58:17.113;110;2,1
2026-03-23T10:58:18.074;109;2,6
2026-03-23T10:58:19.992;108;2,8
2026-03-23T10:58:19.993;107;2,7
2026-03-23T10:58:20.955;107;3,1
2026-03-23T10:58:22.871;107;2,9
2026-03-23T10:58:22.871;108;2,9
2026-03-23T10:58:23.825;108;2,8
2026-03-23T10:58:24.787;107;3,3
2026-03-23T10:58:25.750;106;3,9
2026-03-23T10:58:27.201;104;4,0
2026-03-23T10:58:28.148;103;4,0
2026-03-23T10:58:30.072;103;4,0
2026-03-23T10:58:30.073;103;3,9
2026-03-23T10:58:31.036;102;3,9
2026-03-23T10:58:31.994;102;3,9
2026-03-23T10:58:32.954;102;3,9
2026-03-23T10:58:33.918;103;3,8
2026-03-23T10:58:34.877;104;3,7
2026-03-23T10:58:35.830;104;3,9
2026-03-23T10:58:36.806;105;3,9
2026-03-23T10:58:37.749;106;4,3
2026-03-23T10:58:39.201;108;4,4
2026-03-23T10:58:40.154;109;4,4
2026-03-23T10:58:41.107;110;4,4
2026-03-23T10:58:42.106;111;3,7
2026-03-23T10:58:43.011;112;3,6
2026-03-23T10:58:44.950;113;3,7
2026-03-23T10:58:44.952;114;3,7
2026-03-23T10:58:45.910;115;3,8
2026-03-23T10:58:46.880;116;4,0
2026-03-23T10:58:47.830;117;4,0
2026-03-23T10:58:48.788;119;3,8
2026-03-23T10:58:49.752;120;3,9
2026-03-23T10:58:51.196;121;3,7
2026-03-23T10:58:52.161;122;2,9
2026-03-23T10:58:53.117;123;2,9
2026-03-23T10:58:54.084;123;2,9
2026-03-23T10:58:55.035;124;2,9
2026-03-23T10:58:55.989;125;2,6
2026-03-23T10:58:56.961;126;2,7
2026-03-23T10:58:57.908;127;2,7
2026-03-23T10:58:58.874;128;2,6
2026-03-23T10:59:00.754;129;2,6
2026-03-23T10:59:00.756;129;2,4
2026-03-23T10:59:01.753;131;2,3
2026-03-23T10:59:03.198;131;2,2
2026-03-23T10:59:04.151;132;2,2
2026-03-23T10:59:05.132;132;2,1
2026-03-23T10:59:06.065;133;2,1
2026-03-23T10:59:07.027;134;1,9
2026-03-23T10:59:08.002;134;2,0
2026-03-23T10:59:09.917;135;2,0
2026-03-23T10:59:09.918;135;1,9
2026-03-23T10:59:10.866;136;1,7
2026-03-23T10:59:11.830;135;1,8
2026-03-23T10:59:12.785;136;1,7
2026-03-23T10:59:13.758;135;1,6
2026-03-23T10:59:15.187;135;1,5
2026-03-23T10:59:16.156;134;1,6
2026-03-23T10:59:17.114;134;1,6
2026-03-23T10:59:18.073;133;1,5
2026-03-23T10:59:19.046;132;1,5
2026-03-23T10:59:20.001;132;1,5
2026-03-23T10:59:20.954;131;1,4
2026-03-23T10:59:21.908;130;1,4
2026-03-23T10:59:22.870;130;1,5
2026-03-23T10:59:23.834;129;1,6
2026-03-23T10:59:24.793;129;1,5
2026-03-23T10:59:25.755;128;1,5
2026-03-23T10:59:27.198;128;1,7
2026-03-23T10:59:28.156;127;1,7
2026-03-23T10:59:29.591;127;1,7
2026-03-23T10:59:30.034;127;1,7
2026-03-23T10:59:31.032;127;1,6
2026-03-23T10:59:31.987;126;1,6
2026-03-23T10:59:32.960;126;1,6
2026-03-23T10:59:33.915;126;1,6
2026-03-23T10:59:34.874;125;1,7
2026-03-23T10:59:35.796;124;1,9
2026-03-23T10:59:36.754;123;1,9
2026-03-23T10:59:37.760;123;1,8
2026-03-23T10:59:39.192;123;1,8
2026-03-23T10:59:40.157;123;1,9
2026-03-23T10:59:41.123;123;1,6
2026-03-23T10:59:42.072;123;1,6
2026-03-23T10:59:43.033;123;2,0
2026-03-23T10:59:44.948;121;2,3
2026-03-23T10:59:44.949;119;3,1
2026-03-23T10:59:45.907;117;3,3
2026-03-23T10:59:47.833;116;3,6
2026-03-23T10:59:47.834;115;3,6
2026-03-23T10:59:48.764;114;3,6
2026-03-23T10:59:49.759;115;3,7
2026-03-23T10:59:51.194;115;3,6
2026-03-23T10:59:52.152;115;3,6
2026-03-23T10:59:53.108;115;3,6
2026-03-23T10:59:55.032;115;3,6
2026-03-23T10:59:55.033;114;3,9
2026-03-23T10:59:55.994;113;4,2
2026-03-23T10:59:56.950;111;4,2
2026-03-23T10:59:57.914;111;4,0
2026-03-23T10:59:58.853;111;4,0
2026-03-23T10:59:59.830;110;3,9
2026-03-23T11:00:00.797;110;3,4
2026-03-23T11:00:01.760;110;3,8
2026-03-23T11:00:03.677;111;3,8
2026-03-23T11:00:05.114;111;3,9
2026-03-23T11:00:05.115;111;3,8
2026-03-23T11:00:06.076;112;3,7
2026-03-23T11:00:07.032;111;3,8
2026-03-23T11:00:07.997;110;4,0
2026-03-23T11:00:08.959;109;4,5
2026-03-23T11:00:09.918;108;4,5
2026-03-23T11:00:10.875;108;4,3
2026-03-23T11:00:11.836;108;4,3
2026-03-23T11:00:12.797;109;5,1
2026-03-23T11:00:13.761;111;5,2
2026-03-23T11:00:15.196;113;5,6
2026-03-23T11:00:16.152;115;5,6
2026-03-23T11:00:17.119;116;5,3
2026-03-23T11:00:18.068;118;5,4
2026-03-23T11:00:19.989;120;5,5
2026-03-23T11:00:19.990;122;5,5
2026-03-23T11:00:20.951;124;5,6
2026-03-23T11:00:21.907;126;5,5
2026-03-23T11:00:22.871;127;5,0
2026-03-23T11:00:23.825;128;5,1
2026-03-23T11:00:24.791;129;5,0
2026-03-23T11:00:25.748;130;4,7
2026-03-23T11:00:27.201;131;3,8
2026-03-23T11:00:28.156;132;3,0
2026-03-23T11:00:29.104;132;3,0
2026-03-23T11:00:30.070;133;2,4
2026-03-23T11:00:30.991;134;2,3
2026-03-23T11:00:31.996;134;2,1
2026-03-23T11:00:32.950;135;1,9
2026-03-23T11:00:34.867;136;1,6
2026-03-23T11:00:34.868;136;1,5
2026-03-23T11:00:35.835;137;1,5
2026-03-23T11:00:36.789;138;1,4
2026-03-23T11:00:37.757;138;1,4
2026-03-23T11:00:38.708;139;1,2
2026-03-23T11:00:40.113;140;1,6
2026-03-23T11:00:41.074;140;1,6
2026-03-23T11:00:42.064;141;1,6
2026-03-23T11:00:43.024;141;1,6
2026-03-23T11:00:44.945;142;1,7
2026-03-23T11:00:44.946;142;1,7
2026-03-23T11:00:45.905;142;1,7
2026-03-23T11:00:46.873;142;1,7
2026-03-23T11:00:47.777;142;1,7
2026-03-23T11:00:48.738;142;1,7
2026-03-23T11:00:49.698;142;1,7
2026-03-23T11:00:51.185;141;1,7
2026-03-23T11:00:52.146;141;1,7
2026-03-23T11:00:53.110;140;1,3
2026-03-23T11:00:54.065;139;1,4
2026-03-23T11:00:55.030;138;1,5
2026-03-23T11:00:55.996;138;1,2
2026-03-23T11:00:56.959;137;1,2
2026-03-23T11:00:57.917;137;1,3
2026-03-23T11:00:58.871;136;1,4
2026-03-23T11:00:59.833;137;1,5
2026-03-23T11:01:00.742;136;1,4
2026-03-23T11:01:01.757;137;1,4
2026-03-23T11:01:03.195;137;1,5
2026-03-23T11:01:04.156;137;1,5
2026-03-23T11:01:05.118;137;1,5
2026-03-23T11:01:06.073;137;1,4
2026-03-23T11:01:07.032;137;1,3
2026-03-23T11:01:07.937;137;1,4
2026-03-23T11:01:08.898;137;1,4
2026-03-23T11:01:09.857;137;1,4
2026-03-23T11:01:10.817;137;1,4
2026-03-23T11:01:12.791;136;1,2
2026-03-23T11:01:14.230;136;1,2
2026-03-23T11:01:14.675;135;1,2
2026-03-23T11:01:15.197;135;1,2
2026-03-23T11:01:16.149;134;1,2
2026-03-23T11:01:17.064;134;1,1
2026-03-23T11:01:18.069;133;1,4
2026-03-23T11:01:19.953;132;1,5
2026-03-23T11:01:19.955;131;1,6
2026-03-23T11:01:21.913;130;1,6
2026-03-23T11:01:21.914;129;1,6
2026-03-23T11:01:23.310;128;1,6
2026-03-23T11:01:23.792;128;2,0
2026-03-23T11:01:24.829;127;2,2
2026-03-23T11:01:25.725;126;2,2
2026-03-23T11:01:26.675;124;2,3
2026-03-23T11:01:28.158;123;4,7
2026-03-23T11:01:29.121;122;10,1
2026-03-23T11:01:30.078;120;47,9
2026-03-23T11:01:31.031;119;51,6
2026-03-23T11:01:31.992;118;52,6
2026-03-23T11:01:32.957;117;55,1
2026-03-23T11:01:33.919;118;55,2
2026-03-23T11:01:34.874;118;55,2
2026-03-23T11:01:35.838;118;55,2
2026-03-23T11:01:36.795;118;55,2
2026-03-23T11:01:38.226;118;55,2
2026-03-23T11:01:38.674;117;55,2
2026-03-23T11:01:40.148;116;55,2
2026-03-23T11:01:41.075;116;55,2
2026-03-23T11:01:42.035;116;55,2
2026-03-23T11:01:43.031;115;55,2
2026-03-23T11:01:44.950;115;54,3
2026-03-23T11:01:44.951;114;27,6
2026-03-23T11:01:45.912;114;19,7
2026-03-23T11:01:46.870;114;18,3
2026-03-23T11:01:47.829;113;5,8
2026-03-23T11:01:48.794;111;4,2
2026-03-23T11:01:49.752;110;3,7
2026-03-23T11:01:50.717;110;3,8
2026-03-23T11:01:52.147;110;3,8
2026-03-23T11:01:53.103;109;3,8
2026-03-23T11:01:54.071;108;4,9
2026-03-23T11:01:55.030;106;8,9
2026-03-23T11:01:55.993;103;9,1
2026-03-23T11:01:56.952;100;9,2
2026-03-23T11:01:57.915;100;9,5
2026-03-23T11:01:59.827;101;9,5
2026-03-23T11:01:59.828;101;10,0
2026-03-23T11:02:00.790;103;10,2
2026-03-23T11:02:01.754;104;10,3
2026-03-23T11:02:02.706;105;10,3
2026-03-23T11:02:04.149;107;10,3
2026-03-23T11:02:05.105;108;10,3
2026-03-23T11:02:06.554;110;10,1
2026-03-23T11:02:07.030;111;10,2
2026-03-23T11:02:08.948;112;10,2
2026-03-23T11:02:08.948;114;10,2
2026-03-23T11:02:09.914;115;9,8
2026-03-23T11:02:10.875;117;6,1
2026-03-23T11:02:11.833;118;6,1
2026-03-23T11:02:13.758;118;6,1
2026-03-23T11:02:13.759;117;6,1
2026-03-23T11:02:14.718;116;6,5
2026-03-23T11:02:16.639;114;5,7
2026-03-23T11:02:17.113;114;5,1
2026-03-23T11:02:18.076;113;5,2
2026-03-23T11:02:19.515;113;5,2
2026-03-23T11:02:19.955;113;5,1
2026-03-23T11:02:20.953;113;5,0
2026-03-23T11:02:21.911;114;4,9
2026-03-23T11:02:22.878;115;5,0
2026-03-23T11:02:23.836;115;4,9
2026-03-23T11:02:24.795;116;4,7
2026-03-23T11:02:25.756;116;4,6
2026-03-23T11:02:26.726;116;4,5
2026-03-23T11:02:28.158;117;3,6
2026-03-23T11:02:29.119;117;3,7
2026-03-23T11:02:30.082;118;2,8
2026-03-23T11:02:31.040;118;2,8
2026-03-23T11:02:31.994;119;2,7
2026-03-23T11:02:32.951;119;2,8
2026-03-23T11:02:33.917;117;3,4
2026-03-23T11:02:34.879;115;3,8
2026-03-23T11:02:35.828;114;4,2
2026-03-23T11:02:36.791;113;4,3
2026-03-23T11:02:37.752;113;4,2
2026-03-23T11:02:38.712;113;4,2
2026-03-23T11:02:40.153;113;4,2
2026-03-23T11:02:41.119;113;4,2
2026-03-23T11:02:42.079;113;4,2
2026-03-23T11:02:43.030;113;4,2
2026-03-23T11:02:44.957;109;9,3
2026-03-23T11:02:44.958;105;9,3
2026-03-23T11:02:46.871;104;9,3
2026-03-23T11:02:46.872;104;9,3
2026-03-23T11:02:47.837;103;9,3
2026-03-23T11:02:48.797;104;9,3
2026-03-23T11:02:49.764;105;9,5
2026-03-23T11:02:50.724;105;9,3
2026-03-23T11:02:52.113;106;9,1
2026-03-23T11:02:53.109;107;9,1
2026-03-23T11:02:54.066;108;9,1
2026-03-23T11:02:55.027;109;9,2
2026-03-23T11:02:55.993;110;9,3
2026-03-23T11:02:56.946;111;9,3
2026-03-23T11:02:57.919;111;9,3
2026-03-23T11:02:58.872;112;9,3
2026-03-23T11:02:59.831;111;4,8
2026-03-23T11:03:00.795;110;4,8
2026-03-23T11:03:01.756;109;4,8
2026-03-23T11:03:02.714;110;4,9
2026-03-23T11:03:04.151;110;4,9
2026-03-23T11:03:05.110;111;3,9
2026-03-23T11:03:06.080;112;4,2
2026-03-23T11:03:07.041;113;4,2
2026-03-23T11:03:07.994;114;4,3
2026-03-23T11:03:08.954;116;4,4
2026-03-23T11:03:09.912;117;4,2
2026-03-23T11:03:10.884;117;4,2
2026-03-23T11:03:11.834;118;3,8
2026-03-23T11:03:13.752;119;3,9
2026-03-23T11:03:13.753;119;3,9
2026-03-23T11:03:14.712;120;3,9
2026-03-23T11:03:16.156;120;3,1
2026-03-23T11:03:17.116;121;3,0
2026-03-23T11:03:18.075;121;3,2
2026-03-23T11:03:19.997;122;3,0
2026-03-23T11:03:19.998;122;2,7
2026-03-23T11:03:20.954;122;2,2
2026-03-23T11:03:21.917;122;2,2
2026-03-23T11:03:22.879;122;2,1
2026-03-23T11:03:24.796;122;2,1
2026-03-23T11:03:24.797;121;2,2
2026-03-23T11:03:25.756;119;3,0
2026-03-23T11:03:26.712;118;3,0
2026-03-23T11:03:28.163;117;3,0
2026-03-23T11:03:29.114;117;3,0
2026-03-23T11:03:30.072;117;3,0
2026-03-23T11:03:31.026;117;3,0
2026-03-23T11:03:31.990;117;3,3
2026-03-23T11:03:32.951;118;3,2
2026-03-23T11:03:33.914;118;3,2
2026-03-23T11:03:34.878;117;3,2
2026-03-23T11:03:35.825;117;3,7
2026-03-23T11:03:36.791;116;3,7
2026-03-23T11:03:37.753;116;3,6
2026-03-23T11:03:38.713;116;3,8
2026-03-23T11:03:40.153;117;3,1
2026-03-23T11:03:41.596;117;3,1
2026-03-23T11:03:42.025;118;3,1
2026-03-23T11:03:43.037;118;3,0
2026-03-23T11:03:44.955;119;3,0
2026-03-23T11:03:44.955;119
2026-03-23T11:03:45.910;119;3,1
2026-03-23T11:03:46.874;119
2026-03-23T11:03:47.839;119;3,1
2026-03-23T11:03:48.798;119;3,1
2026-03-23T11:03:49.753;119
2026-03-23T11:03:50.713;119
2026-03-23T11:03:52.158;119;129,7
2026-03-23T11:03:53.117;120;130,2
2026-03-23T11:03:54.072;120
2026-03-23T11:03:55.037;119;188,1
2026-03-23T11:03:56.011;117;188,1
2026-03-23T11:03:56.953;117;188,1
2026-03-23T11:03:57.916;115;188,1
2026-03-23T11:03:59.364;114;188,1
2026-03-23T11:03:59.795;113;188,1
2026-03-23T11:04:00.796;112;188,1
2026-03-23T11:04:01.752;112;188,1
2026-03-23T11:04:02.718;112;188,1
2026-03-23T11:04:04.153;112;188,1
2026-03-23T11:04:05.109;112;188,1
2026-03-23T11:04:06.075;112;188,1
2026-03-23T11:04:07.032;110;188,1
2026-03-23T11:04:08.001;109;188,1
2026-03-23T11:04:08.900;108;188,1
2026-03-23T11:04:09.915;107;188,1
2026-03-23T11:04:11.834;107;136,3
2026-03-23T11:04:11.835;109;135,9
2026-03-23T11:04:13.751;109;6,6
2026-03-23T11:04:13.753;111;7,1
2026-03-23T11:04:14.717;112;7,2
2026-03-23T11:04:16.147;114;7,3
2026-03-23T11:04:17.109;115;7,2
2026-03-23T11:04:18.075;116;7,2
2026-03-23T11:04:19.037;116;7,2
2026-03-23T11:04:19.994;117;7,2
2026-03-23T11:04:20.957;118;7,1
2026-03-23T11:04:21.873;119;7,1
2026-03-23T11:04:22.877;119;6,7
2026-03-23T11:04:23.825;119;5,6
2026-03-23T11:04:24.799;119;5,4
2026-03-23T11:04:25.757;119;5,4
2026-03-23T11:04:26.719;118;5,4
2026-03-23T11:04:28.163;118;3,5
2026-03-23T11:04:29.115;118;3,4
2026-03-23T11:04:30.078;117;1,9
2026-03-23T11:04:30.993;118;1,9
2026-03-23T11:04:31.992;118;2,4
2026-03-23T11:04:32.950;119;2,4
2026-03-23T11:04:33.912;118;2,4
2026-03-23T11:04:34.873;119;2,4
2026-03-23T11:04:35.826;119;2,4
2026-03-23T11:04:36.799;120;2,4
2026-03-23T11:04:37.760;120;2,4
2026-03-23T11:04:38.704;120;2,5
2026-03-23T11:04:40.154;121;2,4
2026-03-23T11:04:41.112;121;2,4
2026-03-23T11:04:42.075;121;2,4
2026-03-23T11:04:43.033;120;2,4
2026-03-23T11:04:44.955;120;2,4
2026-03-23T11:04:44.956;120;2,4
2026-03-23T11:04:45.916;119;2,4
2026-03-23T11:04:46.872;119;1,8
2026-03-23T11:04:47.806;118;1,8
2026-03-23T11:04:48.797;117;1,9
2026-03-23T11:04:49.756;117;2,0
2026-03-23T11:04:50.717;116;1,9
2026-03-23T11:04:52.165;115;2,0
2026-03-23T11:04:53.119;115;2,0
2026-03-23T11:04:54.075;115;2,1
2026-03-23T11:04:55.035;115;2,1
2026-03-23T11:04:55.996;115;2,2
2026-03-23T11:04:56.957;115;2,2
2026-03-23T11:04:58.892;114;2,3
2026-03-23T11:04:58.893;113;2,6
2026-03-23T11:04:59.840;113;2,6
2026-03-23T11:05:00.798;113;2,5
2026-03-23T11:05:01.759;113;2,6
2026-03-23T11:05:02.712;113;2,4
2026-03-23T11:05:04.155;112;2,5
2026-03-23T11:05:05.117;111;3,0
2026-03-23T11:05:06.036;109;3,9
2026-03-23T11:05:06.993;109;3,9
2026-03-23T11:05:08.471;108;4,1
2026-03-23T11:05:08.952;108;4,0
2026-03-23T11:05:09.908;108;4,0
2026-03-23T11:05:10.872;109;4,2
2026-03-23T11:05:11.833;109;4,2
2026-03-23T11:05:13.750;110;4,3
2026-03-23T11:05:13.751;111;4,3
2026-03-23T11:05:14.708;112;4,3
2026-03-23T11:05:16.149;114;4,4
2026-03-23T11:05:17.152;115;4,4
2026-03-23T11:05:18.083;116;4,3
2026-03-23T11:05:19.034;117;4,4
2026-03-23T11:05:19.994;118;4,0
2026-03-23T11:05:20.953;119;3,7
2026-03-23T11:05:21.916;120;3,1
2026-03-23T11:05:22.878;120;2,9
2026-03-23T11:05:23.838;121;2,8
2026-03-23T11:05:24.789;121;2,8
2026-03-23T11:05:25.755;121;2,6
2026-03-23T11:05:26.714;121;2,5
2026-03-23T11:05:28.157;121;2,2
2026-03-23T11:05:29.125;121;1,8
2026-03-23T11:05:30.079;121;1,5
2026-03-23T11:05:31.033;121;1,5
2026-03-23T11:05:32.004;121;1,4
2026-03-23T11:05:32.959;121;1,1
2026-03-23T11:05:33.921;121;1,1
2026-03-23T11:05:34.880;121;1,1
2026-03-23T11:05:36.319;120;1,5
2026-03-23T11:05:36.795;120;1,6
2026-03-23T11:05:37.762;120;1,6
2026-03-23T11:05:39.200;120;1,5
2026-03-23T11:05:40.152;119;1,6
2026-03-23T11:05:41.594;119;1,6
2026-03-23T11:05:42.038;119;1,6
2026-03-23T11:05:43.034;119;1,7
2026-03-23T11:05:44.478;119;1,8
2026-03-23T11:05:44.917;119;1,8
2026-03-23T11:05:45.920;118;2,0
2026-03-23T11:05:46.873;118;2,0
2026-03-23T11:05:47.843;119;2,0
2026-03-23T11:05:48.799;119;2,0
2026-03-23T11:05:49.762;119;1,9
2026-03-23T11:05:50.717;119;1,6
2026-03-23T11:05:52.115;119;1,5
2026-03-23T11:05:53.115;119;1,9
2026-03-23T11:05:55.043;118;2,4
2026-03-23T11:05:55.043;118;2,4
2026-03-23T11:05:55.995;119;2,6
2026-03-23T11:05:56.957;119;2,6
2026-03-23T11:05:57.914;120;3,1
2026-03-23T11:05:58.872;120;3,0
2026-03-23T11:05:59.835;120;3,2
2026-03-23T11:06:00.797;119;3,3
2026-03-23T11:06:01.757;117;3,5
2026-03-23T11:06:02.716;116;3,5
2026-03-23T11:06:04.160;116;3,5
2026-03-23T11:06:05.115;115;3,5
2026-03-23T11:06:06.022;115;3,5
2026-03-23T11:06:07.034;114;3,7
2026-03-23T11:06:07.993;114;3,5
2026-03-23T11:06:08.953;114;3,2
2026-03-23T11:06:09.918;115;3,2
2026-03-23T11:06:10.870;115;3,1
2026-03-23T11:06:11.841;115;3,2
2026-03-23T11:06:12.797;114;3,3
2026-03-23T11:06:13.744;113;3,6
2026-03-23T11:06:15.194;112;3,6
2026-03-23T11:06:16.152;111;3,5
2026-03-23T11:06:17.111;111;3,4
2026-03-23T11:06:18.078;112;3,4
2026-03-23T11:06:19.035;112;3,3
2026-03-23T11:06:19.996;112;3,4
2026-03-23T11:06:20.962;112;3,4
2026-03-23T11:06:21.915;110;5,0
2026-03-23T11:06:22.875;108;5,1
2026-03-23T11:06:23.839;107;5,1
2026-03-23T11:06:24.798;105;5,1
2026-03-23T11:06:25.754;105;5,2
2026-03-23T11:06:26.715;105;5,1
2026-03-23T11:06:28.152;106;5,1
2026-03-23T11:06:29.126;106
2026-03-23T11:06:30.076;106;5,2
2026-03-23T11:06:31.035;106;5,2
2026-03-23T11:06:31.996;106;41,0
2026-03-23T11:06:32.954;106;41,6
2026-03-23T11:06:33.922;105;41,6
2026-03-23T11:06:34.819;104;45,3
2026-03-23T11:06:35.840;101;46,5
2026-03-23T11:06:36.798;100;47,0
2026-03-23T11:06:37.753;101;47,2
2026-03-23T11:06:38.712;103;47,4
2026-03-23T11:06:40.151;105;47,5
2026-03-23T11:06:41.116;107;47,4
2026-03-23T11:06:42.104;108;47,4
2026-03-23T11:06:43.063;109;47,4
2026-03-23T11:06:44.954;111;47,4
2026-03-23T11:06:44.955;113;47,4
2026-03-23T11:06:45.899;114;47,4
2026-03-23T11:06:46.883;116;47,4
2026-03-23T11:06:47.845;118;24,4
2026-03-23T11:06:48.802;120;23,2
2026-03-23T11:06:49.757;121;14,6
2026-03-23T11:06:51.674;123;10,2
2026-03-23T11:06:52.115;123
2026-03-23T11:06:53.123;124;7,7
2026-03-23T11:06:54.036;125;6,7
2026-03-23T11:06:55.034;126;3,6
2026-03-23T11:06:55.993;126;3,8
2026-03-23T11:06:56.959;128;3,7
2026-03-23T11:06:57.917;129;3,6
2026-03-23T11:06:58.875;129;3,5
2026-03-23T11:06:59.840;129;3,3
2026-03-23T11:07:00.789;129;3,2
2026-03-23T11:07:01.759;129;5,1
2026-03-23T11:07:02.716;128;17,1
2026-03-23T11:07:04.633;128;21,3
