Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-24T16:29:22.481;120
2026-03-24T16:29:23.924;119
2026-03-24T16:31:19.180;107;5,2
2026-03-24T16:31:19.606;107;4,8
2026-03-24T16:31:20.610;107;4,9
2026-03-24T16:31:21.564;105;4,7
2026-03-24T16:31:22.524;103;6,6
2026-03-24T16:31:23.928;103;6,6
2026-03-24T16:31:25.347;103;6,7
2026-03-24T16:31:26.309;103;6,8
2026-03-24T16:31:26.786;104;6,9
2026-03-24T16:31:27.749;105;7,0
2026-03-24T16:31:28.759;107;6,8
2026-03-24T16:31:29.723;108;6,8
2026-03-24T16:31:30.670;109;6,7
2026-03-24T16:31:31.631;110;6,5
2026-03-24T16:31:32.599;111;6,2
2026-03-24T16:31:34.052;111;6,1
2026-03-24T16:31:34.485;109;7,0
2026-03-24T16:31:35.925;106;8,3
2026-03-24T16:31:37.405;104;8,2
2026-03-24T16:31:37.844;103;8,4
2026-03-24T16:31:39.322;104;7,1
2026-03-24T16:31:39.806;104;7,1
2026-03-24T16:31:40.768;105;7,1
2026-03-24T16:31:42.211;106;7,1
2026-03-24T16:31:42.685;106;7,0
2026-03-24T16:31:43.644;105;7,0
2026-03-24T16:31:44.608;104;7,0
2026-03-24T16:31:45.577;104;7,0
2026-03-24T16:31:46.529;103;6,9
2026-03-24T16:31:47.969;103;6,9
2026-03-24T16:31:48.931;103;6,9
2026-03-24T16:31:49.885;104;6,9
2026-03-24T16:31:50.843;104;6,5
2026-03-24T16:31:51.803;105;5,6
2026-03-24T16:31:52.767;105;4,0
2026-03-24T16:31:53.729;105;4,2
2026-03-24T16:31:54.687;104;3,3
2026-03-24T16:31:56.127;104;3,2
2026-03-24T16:31:56.562;104;3,1
2026-03-24T16:31:57.524;104;2,9
2026-03-24T16:31:58.486;105;2,9
2026-03-24T16:31:59.969;105;2,7
2026-03-24T16:32:00.937;106;2,3
2026-03-24T16:32:01.936;106;2,3
2026-03-24T16:32:02.811;106;2,5
2026-03-24T16:32:03.808;105;3,2
2026-03-24T16:32:04.725;105;3,3
2026-03-24T16:32:05.686;103;3,9
2026-03-24T16:32:06.646;102;3,8
2026-03-24T16:32:07.605;102;3,8
2026-03-24T16:32:08.566;102;4,0
2026-03-24T16:32:09.524;103;3,9
2026-03-24T16:32:10.518;104;4,4
2026-03-24T16:32:11.926;105;4,7
2026-03-24T16:32:12.925;107;5,1
2026-03-24T16:32:13.881;109;5,2
2026-03-24T16:32:15.325;110;5,2
2026-03-24T16:32:15.765;111;5,2
2026-03-24T16:32:16.765;112;5,1
2026-03-24T16:32:17.710;113;5,1
2026-03-24T16:32:18.684;113;5,0
2026-03-24T16:32:19.647;113;4,6
2026-03-24T16:32:20.607;113;4,0
2026-03-24T16:32:22.049;112;4,0
2026-03-24T16:32:22.523;112;4,0
2026-03-24T16:32:23.970;112;4,0
2026-03-24T16:32:25.886;111;4,1
2026-03-24T16:32:25.887;111;4,1
2026-03-24T16:32:26.848;111;3,8
2026-03-24T16:32:27.814;112;3,8
2026-03-24T16:32:28.773;113;3,3
2026-03-24T16:32:29.729;113;3,1
2026-03-24T16:32:30.685;113;3,1
2026-03-24T16:32:31.654;113;3,1
2026-03-24T16:32:32.618;113;3,1
2026-03-24T16:32:33.567;113;3,1
2026-03-24T16:32:34.531;113;3,1
2026-03-24T16:32:35.965;113;3,1
2026-03-24T16:32:37.420;114;3,1
2026-03-24T16:32:37.844;115;3,1
2026-03-24T16:32:38.849;115;3,1
2026-03-24T16:32:39.807;116;2,6
2026-03-24T16:32:40.769;116;1,6
2026-03-24T16:32:41.725;116;1,6
2026-03-24T16:32:42.689;115;1,7
2026-03-24T16:32:43.638;115;1,7
2026-03-24T16:32:45.081;114;1,7
2026-03-24T16:32:45.526;114;1,7
2026-03-24T16:32:46.529;114;1,6
2026-03-24T16:32:47.937;114;1,6
2026-03-24T16:32:48.936;114;1,7
2026-03-24T16:32:50.366;114;1,7
2026-03-24T16:32:50.805;115;1,7
2026-03-24T16:32:51.815;115;1,8
2026-03-24T16:32:52.770;116;1,7
2026-03-24T16:32:53.726;116;1,7
2026-03-24T16:32:54.688;116;1,7
2026-03-24T16:32:55.658;117;1,7
2026-03-24T16:32:56.583;117;1,7
2026-03-24T16:32:57.563;117;1,5
2026-03-24T16:32:59.483;117;1,5
2026-03-24T16:33:00.445;118;1,6
2026-03-24T16:33:00.885;118;1,6
2026-03-24T16:33:01.828;119;1,6
2026-03-24T16:33:02.789;120;2,2
2026-03-24T16:33:03.764;121;2,1
2026-03-24T16:33:05.193;122;2,0
2026-03-24T16:33:06.208;122;2,0
2026-03-24T16:33:07.169;123;1,9
2026-03-24T16:33:08.130;123;1,9
2026-03-24T16:33:09.083;124;2,0
2026-03-24T16:33:09.526;124;2,0
2026-03-24T16:33:10.469;125;2,0
2026-03-24T16:33:11.963;126;2,1
2026-03-24T16:33:12.927;126;2,1
2026-03-24T16:33:13.891;127;1,9
2026-03-24T16:33:15.803;127;1,9
2026-03-24T16:33:15.805;127;1,7
2026-03-24T16:33:16.766;127;1,3
2026-03-24T16:33:17.726;127;1,3
2026-03-24T16:33:18.688;127;1,3
2026-03-24T16:33:19.604;127;1,3
2026-03-24T16:33:20.563;127;1,4
2026-03-24T16:33:21.524;127;1,3
2026-03-24T16:33:22.484;127;1,3
2026-03-24T16:33:23.924;127;1,2
2026-03-24T16:33:25.887;127;1,2
2026-03-24T16:33:25.888;127;1,2
2026-03-24T16:33:26.845;128;1,2
2026-03-24T16:33:27.805;127;1,2
2026-03-24T16:33:28.764;127;1,2
2026-03-24T16:33:30.208;127;1,2
2026-03-24T16:33:30.646;127;1,2
2026-03-24T16:33:31.649;127;1,2
2026-03-24T16:33:32.578;127;1,2
2026-03-24T16:33:33.527;127;1,0
2026-03-24T16:33:34.487;127;0,9
2026-03-24T16:33:35.968;127;1,1
2026-03-24T16:33:36.926;128;1,1
2026-03-24T16:33:37.890;128;1,1
2026-03-24T16:33:39.325;128;1,1
2026-03-24T16:33:39.765;127;1,1
2026-03-24T16:33:40.769;127;1,1
2026-03-24T16:33:41.724;126;1,1
2026-03-24T16:33:42.681;126;1,1
2026-03-24T16:33:43.644;126;1,1
2026-03-24T16:33:44.607;126;1,1
2026-03-24T16:33:47.006;126;1,1
2026-03-24T16:33:47.007;124;1,9
2026-03-24T16:33:47.974;122;3,0
2026-03-24T16:33:48.903;120;3,8
2026-03-24T16:33:49.860;118;3,9
2026-03-24T16:33:51.288;118;4,2
2026-03-24T16:33:51.767;118;4,2
2026-03-24T16:33:52.760;118;4,4
2026-03-24T16:33:53.721;119;4,4
2026-03-24T16:33:54.685;120;4,5
2026-03-24T16:33:55.647;121;4,5
2026-03-24T16:33:56.610;122;4,7
2026-03-24T16:33:57.571;123;4,7
2026-03-24T16:33:58.531;124;4,7
2026-03-24T16:33:59.966;124;4,8
2026-03-24T16:34:00.923;124;4,7
2026-03-24T16:34:01.889;124;4,2
2026-03-24T16:34:02.857;125;3,0
2026-03-24T16:34:03.804;125;2,9
2026-03-24T16:34:04.771;126;2,5
2026-03-24T16:34:06.681;127;2,5
2026-03-24T16:34:06.682;128;2,2
2026-03-24T16:34:07.605;128;2,2
2026-03-24T16:34:08.615;129;1,9
2026-03-24T16:34:09.565;129;1,4
2026-03-24T16:34:10.525;129;1,4
2026-03-24T16:34:11.913;129;1,4
2026-03-24T16:34:12.886;129;1,4
2026-03-24T16:34:13.840;129;1,3
2026-03-24T16:34:14.807;129;1,3
2026-03-24T16:34:15.767;129;1,3
2026-03-24T16:34:16.728;128;1,6
2026-03-24T16:34:17.688;127;2,2
2026-03-24T16:34:18.647;126;2,1
2026-03-24T16:34:19.608;125;2,1
2026-03-24T16:34:20.567;125;2,1
2026-03-24T16:34:22.004;125;2,1
2026-03-24T16:34:22.487;125;2,1
2026-03-24T16:34:23.927;125;2,1
2026-03-24T16:34:25.847;125;2,1
2026-03-24T16:34:26.326;125;2,1
2026-03-24T16:34:26.806;125;2,2
2026-03-24T16:34:27.768;124;2,2
2026-03-24T16:34:28.728;124;2,2
2026-03-24T16:34:30.647;123;2,2
2026-03-24T16:34:30.649;123;2,1
2026-03-24T16:34:31.608;123;1,8
2026-03-24T16:34:32.569;123;1,4
2026-03-24T16:34:33.525;123;1,4
2026-03-24T16:34:34.488;122;1,7
2026-03-24T16:34:35.928;121;1,8
2026-03-24T16:34:37.367;120;1,8
2026-03-24T16:34:37.846;120;1,8
2026-03-24T16:34:38.807;121;2,7
2026-03-24T16:34:40.728;121;2,7
2026-03-24T16:34:40.731;122;2,6
2026-03-24T16:34:41.688;122;2,6
2026-03-24T16:34:42.670;122;2,6
2026-03-24T16:34:43.627;122;2,8
2026-03-24T16:34:44.633;121;2,8
2026-03-24T16:34:45.532;121;2,8
2026-03-24T16:34:46.486;121;2,8
2026-03-24T16:34:47.928;121;2,9
2026-03-24T16:34:48.888;121;2,7
2026-03-24T16:34:49.848;121;2,5
2026-03-24T16:34:50.808;121;2,5
2026-03-24T16:34:51.768;120;2,6
2026-03-24T16:34:52.728;120;1,6
2026-03-24T16:34:53.688;120;1,6
2026-03-24T16:34:54.648;119;1,8
2026-03-24T16:34:55.607;118;2,1
2026-03-24T16:34:56.566;118;2,1
2026-03-24T16:34:57.527;117;2,1
2026-03-24T16:34:58.487;116;1,8
2026-03-24T16:34:59.927;116;1,8
2026-03-24T16:35:01.367;116;1,8
2026-03-24T16:35:01.848;117;1,9
2026-03-24T16:35:03.287;117;1,7
2026-03-24T16:35:03.766;117;1,9
2026-03-24T16:35:04.727;117;1,9
2026-03-24T16:35:05.688;117;1,9
2026-03-24T16:35:06.647;117;1,9
2026-03-24T16:35:08.087;117;1,9
2026-03-24T16:35:08.566;118;2,0
2026-03-24T16:35:09.527;118;1,9
2026-03-24T16:35:11.448;119;1,9
2026-03-24T16:35:11.928;119;2,1
2026-03-24T16:35:12.888;119;2,0
2026-03-24T16:35:13.848;119;2,0
2026-03-24T16:35:14.807;119;2,0
2026-03-24T16:35:15.768;119;2,0
2026-03-24T16:35:16.727;119;2,0
2026-03-24T16:35:17.688;119;2,0
2026-03-24T16:35:18.646;119;1,8
2026-03-24T16:35:19.608;119;1,8
2026-03-24T16:35:20.569;119;1,9
2026-03-24T16:35:21.527;118;1,8
2026-03-24T16:35:22.968;119;1,7
2026-03-24T16:35:24.887;119;2,2
2026-03-24T16:35:24.890;120;2,1
2026-03-24T16:35:25.848;121;1,9
2026-03-24T16:35:26.807;122;1,9
2026-03-24T16:35:27.767;122;1,9
2026-03-24T16:35:28.728;123;2,1
2026-03-24T16:35:29.688;124;2,1
2026-03-24T16:35:30.648;124;2,1
2026-03-24T16:35:31.608;125;2,2
2026-03-24T16:35:32.568;126;2,2
2026-03-24T16:35:33.527;127;2,3
2026-03-24T16:35:34.487;128;2,2
2026-03-24T16:35:35.928;128;2,2
2026-03-24T16:35:36.888;129;2,2
2026-03-24T16:35:37.848;129;1,7
2026-03-24T16:35:38.809;130;1,6
2026-03-24T16:35:39.768;130;1,5
2026-03-24T16:35:40.729;131;1,6
2026-03-24T16:35:41.688;131;1,6
2026-03-24T16:35:42.648;132;1,4
2026-03-24T16:35:43.597;133;1,5
2026-03-24T16:35:44.566;133;1,5
2026-03-24T16:35:45.527;134;1,4
2026-03-24T16:35:46.487;135;1,2
2026-03-24T16:35:47.929;135;1,2
2026-03-24T16:35:48.888;135;1,2
2026-03-24T16:35:49.848;135;1,2
2026-03-24T16:35:50.809;136;1,2
2026-03-24T16:35:51.768;136;1,2
2026-03-24T16:35:52.728;137;1,1
2026-03-24T16:35:53.689;137;1,0
2026-03-24T16:35:54.647;137;1,0
2026-03-24T16:35:55.638;137;0,9
2026-03-24T16:35:56.567;137;0,9
2026-03-24T16:35:58.488;137;0,8
2026-03-24T16:35:58.490;137;0,8
2026-03-24T16:35:59.927;136;0,8
2026-03-24T16:36:00.887;136;0,9
2026-03-24T16:36:01.848;136;0,8
2026-03-24T16:36:02.808;136;1,0
2026-03-24T16:36:03.767;135;0,9
2026-03-24T16:36:04.730;135;0,9
2026-03-24T16:36:05.688;134;1,0
2026-03-24T16:36:06.648;134;0,9
2026-03-24T16:36:07.608;134;0,9
2026-03-24T16:36:08.636;134;0,9
2026-03-24T16:36:09.527;134;0,9
2026-03-24T16:36:10.488;134;0,9
2026-03-24T16:36:11.928;134;0,9
2026-03-24T16:36:12.888;134;1,3
2026-03-24T16:36:13.848;134;1,8
2026-03-24T16:36:15.770;133;1,8
2026-03-24T16:36:16.245;133;1,8
2026-03-24T16:36:17.204;133;1,7
2026-03-24T16:36:17.688;133;1,7
2026-03-24T16:36:18.648;133;1,8
2026-03-24T16:36:19.609;133;1,8
2026-03-24T16:36:20.568;134;1,9
2026-03-24T16:36:21.988;133;1,9
2026-03-24T16:36:22.471;133;2,0
2026-03-24T16:36:23.910;133;2,0
2026-03-24T16:36:25.833;132;2,1
2026-03-24T16:36:25.836;131;1,8
2026-03-24T16:36:26.790;131;1,3
2026-03-24T16:36:27.755;130;1,3
2026-03-24T16:36:28.729;130;1,3
2026-03-24T16:36:29.689;129;1,4
2026-03-24T16:36:31.608;129;1,4
2026-03-24T16:36:31.609;128;1,3
2026-03-24T16:36:32.559;129;1,3
2026-03-24T16:36:33.528;129;1,5
2026-03-24T16:36:34.489;130;1,5
2026-03-24T16:36:36.407;130;1,3
2026-03-24T16:36:37.370;130;1,3
2026-03-24T16:36:37.835;130;1,3
2026-03-24T16:36:38.809;131;1,3
2026-03-24T16:36:39.770;131;1,2
2026-03-24T16:36:40.730;132;1,2
2026-03-24T16:36:42.163;132;1,2
2026-03-24T16:36:42.644;132;1,2
2026-03-24T16:36:43.604;133;1,2
2026-03-24T16:36:45.523;133;1,2
2026-03-24T16:36:45.525;133;1,1
2026-03-24T16:36:46.485;134;0,9
2026-03-24T16:36:47.924;134;1,0
2026-03-24T16:36:48.868;135;1,0
2026-03-24T16:36:49.865;136;1,2
2026-03-24T16:36:50.808;136;1,2
2026-03-24T16:36:51.768;136;1,0
2026-03-24T16:36:52.729;137;1,0
2026-03-24T16:36:53.688;138;1,0
2026-03-24T16:36:54.649;138;1,4
2026-03-24T16:36:55.609;139;1,5
2026-03-24T16:36:56.569;139;1,5
2026-03-24T16:36:57.528;139;1,5
2026-03-24T16:36:58.488;140;1,5
2026-03-24T16:37:00.409;140;1,5
2026-03-24T16:37:00.886;140;1,4
2026-03-24T16:37:01.850;140;1,3
2026-03-24T16:37:02.808;140;1,3
2026-03-24T16:37:03.769;140;1,3
2026-03-24T16:37:04.729;140;1,3
2026-03-24T16:37:05.688;140;1,3
2026-03-24T16:37:06.647;140;1,3
2026-03-24T16:37:08.089;140;0,6
2026-03-24T16:37:08.567;140;0,6
2026-03-24T16:37:09.528;139;0,7
2026-03-24T16:37:10.488;139;0,6
2026-03-24T16:37:11.930;139;0,6
2026-03-24T16:37:12.889;139;0,7
2026-03-24T16:37:13.836;139;0,6
2026-03-24T16:37:15.770;139;0,7
2026-03-24T16:37:15.774;139;0,7
2026-03-24T16:37:16.729;139;0,7
2026-03-24T16:37:17.690;139;0,6
2026-03-24T16:37:18.649;139;0,6
2026-03-24T16:37:19.609;139;0,6
2026-03-24T16:37:21.049;139;0,7
2026-03-24T16:37:21.525;139;0,6
2026-03-24T16:37:23.449;138;0,6
2026-03-24T16:37:23.453;138;0,7
2026-03-24T16:37:24.890;138;0,7
2026-03-24T16:37:25.849;138;0,7
2026-03-24T16:37:26.808;137;0,8
2026-03-24T16:37:27.771;137;0,9
2026-03-24T16:37:28.729;136;0,9
2026-03-24T16:37:29.688;136;1,1
2026-03-24T16:37:30.648;135;1,1
2026-03-24T16:37:31.609;134;1,2
2026-03-24T16:37:32.568;134;1,3
2026-03-24T16:37:33.529;131;2,0
2026-03-24T16:37:34.486;130;2,6
2026-03-24T16:37:35.449;126;3,1
2026-03-24T16:37:36.890;125;3,2
2026-03-24T16:37:37.849;124;3,3
2026-03-24T16:37:38.792;124;3,3
2026-03-24T16:37:40.730;124;3,3
2026-03-24T16:37:40.733;123;3,4
2026-03-24T16:37:41.729;122;3,9
2026-03-24T16:37:42.684;121;4,0
2026-03-24T16:37:43.640;118;5,3
2026-03-24T16:37:44.608;116;5,2
2026-03-24T16:37:45.568;116;5,5
2026-03-24T16:37:46.530;116;5,6
2026-03-24T16:37:47.969;117;5,6
2026-03-24T16:37:48.934;117;5,4
2026-03-24T16:37:49.891;116;5,0
2026-03-24T16:37:50.810;115;5,0
2026-03-24T16:37:51.810;114;5,4
2026-03-24T16:37:52.785;113;5,4
2026-03-24T16:37:53.687;112;5,3
2026-03-24T16:37:54.684;111;5,5
2026-03-24T16:37:55.646;112;5,8
2026-03-24T16:37:56.606;113;5,4
2026-03-24T16:37:57.574;114;5,4
2026-03-24T16:37:58.540;113;5,1
2026-03-24T16:38:00.450;112;5,2
2026-03-24T16:38:00.889;110;5,4
2026-03-24T16:38:01.895;108;5,4
2026-03-24T16:38:02.848;108;5,3
2026-03-24T16:38:03.826;108;5,6
2026-03-24T16:38:04.772;109;5,9
2026-03-24T16:38:05.729;110;5,8
2026-03-24T16:38:07.177;111;5,8
2026-03-24T16:38:07.608;111;5,4
2026-03-24T16:38:08.606;111;5,4
2026-03-24T16:38:10.535;112;5,5
2026-03-24T16:38:10.536;112;5,1
2026-03-24T16:38:11.490;112;4,9
2026-03-24T16:38:12.932;112;5,1
2026-03-24T16:38:13.886;112;5,1
2026-03-24T16:38:14.846;111;4,2
2026-03-24T16:38:15.807;112;4,0
2026-03-24T16:38:16.770;112;3,6
2026-03-24T16:38:17.729;113;3,7
2026-03-24T16:38:18.687;114;3,4
2026-03-24T16:38:19.650;114;2,7
2026-03-24T16:38:20.612;113;3,2
2026-03-24T16:38:21.566;112;3,6
2026-03-24T16:38:22.535;111;3,8
2026-03-24T16:38:23.976;111;3,9
2026-03-24T16:38:25.890;112;4,1
2026-03-24T16:38:25.891;113;4,2
2026-03-24T16:38:26.848;115;4,7
2026-03-24T16:38:27.810;116;4,4
2026-03-24T16:38:28.769;118;4,6
2026-03-24T16:38:29.679;119;4,6
2026-03-24T16:38:30.713;119;4,6
2026-03-24T16:38:31.605;120;4,4
2026-03-24T16:38:32.568;120;4,3
2026-03-24T16:38:34.009;121;4,4
2026-03-24T16:38:34.489;122;4,3
2026-03-24T16:38:35.449;122;3,6
2026-03-24T16:38:36.929;123;3,3
2026-03-24T16:38:37.907;124;3,4
2026-03-24T16:38:38.791;124;3,0
2026-03-24T16:38:40.288;125;2,8
2026-03-24T16:38:40.728;125;1,9
2026-03-24T16:38:41.690;125;1,9
2026-03-24T16:38:42.688;125;1,5
2026-03-24T16:38:43.657;125;1,4
2026-03-24T16:38:44.610;125;1,6
2026-03-24T16:38:45.567;126;1,6
2026-03-24T16:38:46.526;126;1,4
2026-03-24T16:38:48.449;127;1,4
2026-03-24T16:38:49.891;127;1,5
2026-03-24T16:38:49.892;127;1,5
2026-03-24T16:38:51.808;128;1,4
2026-03-24T16:38:51.809;128;1,4
2026-03-24T16:38:52.779;128;1,2
2026-03-24T16:38:53.731;129;1,3
2026-03-24T16:38:54.701;130;1,3
2026-03-24T16:38:55.664;130;1,3
2026-03-24T16:38:57.574;130;1,3
2026-03-24T16:38:57.575;130;1,3
2026-03-24T16:38:59.012;131;1,1
2026-03-24T16:38:59.492;131;1,1
2026-03-24T16:39:00.929;131;1,1
2026-03-24T16:39:01.848;131;1,5
2026-03-24T16:39:02.811;132;1,6
2026-03-24T16:39:03.794;132;1,6
2026-03-24T16:39:04.769;131;1,6
2026-03-24T16:39:05.760;131;1,5
2026-03-24T16:39:06.649;132;1,4
2026-03-24T16:39:07.623;132;1,5
2026-03-24T16:39:08.568;132;1,5
2026-03-24T16:39:09.530;132;1,6
2026-03-24T16:39:10.489;132;1,7
2026-03-24T16:39:11.497;132;1,7
2026-03-24T16:39:12.927;132;1,7
2026-03-24T16:39:13.890;132;1,7
2026-03-24T16:39:14.854;132;1,4
2026-03-24T16:39:16.766;133;1,2
2026-03-24T16:39:16.767;133;1,3
2026-03-24T16:39:17.672;133;1,3
2026-03-24T16:39:18.634;134;1,5
2026-03-24T16:39:20.122;135;1,5
2026-03-24T16:39:21.577;136;1,5
2026-03-24T16:39:21.578;137;1,5
2026-03-24T16:39:22.530;138;1,5
2026-03-24T16:39:23.498;139;1,4
2026-03-24T16:39:25.351;140;1,5
2026-03-24T16:39:26.371;141;1,5
2026-03-24T16:39:26.809;142;1,5
2026-03-24T16:39:27.815;143;1,6
2026-03-24T16:39:28.772;143;1,5
2026-03-24T16:39:29.728;144;1,5
2026-03-24T16:39:30.692;145;1,4
2026-03-24T16:39:31.650;145;1,2
2026-03-24T16:39:32.613;145;1,2
2026-03-24T16:39:33.542;146;1,2
2026-03-24T16:39:35.494;146;1,1
2026-03-24T16:39:35.495;147;1,1
2026-03-24T16:39:36.934;148;1,0
2026-03-24T16:39:37.896;148;1,2
2026-03-24T16:39:38.851;148;1,4
2026-03-24T16:39:39.810;148;1,5
2026-03-24T16:39:40.783;149;1,5
2026-03-24T16:39:41.725;150;1,5
2026-03-24T16:39:43.171;151;1,5
2026-03-24T16:39:44.133;152;1,5
2026-03-24T16:39:44.568;152;1,5
2026-03-24T16:39:45.568;152;1,6
2026-03-24T16:39:46.526;152;1,6
2026-03-24T16:39:47.450;152;1,5
2026-03-24T16:39:48.890;152;1,5
2026-03-24T16:39:49.901;153;1,4
2026-03-24T16:39:51.349;152;1,2
2026-03-24T16:39:51.769;152;1,0
2026-03-24T16:39:52.774;153;1,0
2026-03-24T16:39:53.736;152;1,0
2026-03-24T16:39:54.694;153;0,9
2026-03-24T16:39:55.647;152;0,9
2026-03-24T16:39:57.566;152;0,8
2026-03-24T16:39:57.567;152;0,8
2026-03-24T16:39:58.525;152;0,8
2026-03-24T16:39:59.964;151;0,8
2026-03-24T16:40:00.927;151;0,7
2026-03-24T16:40:01.880;151;0,7
2026-03-24T16:40:02.867;151;0,7
2026-03-24T16:40:03.770;151;0,6
2026-03-24T16:40:04.763;150;0,8
2026-03-24T16:40:05.731;151;0,8
2026-03-24T16:40:06.690;151;0,8
2026-03-24T16:40:07.652;151;0,8
2026-03-24T16:40:08.608;150;0,9
2026-03-24T16:40:09.569;150;0,9
2026-03-24T16:40:10.528;150;1,0
2026-03-24T16:40:11.487;149;1,0
2026-03-24T16:40:12.921;149;1,0
2026-03-24T16:40:13.894;149;1,0
2026-03-24T16:40:14.847;149;1,0
2026-03-24T16:40:15.799;148;0,9
2026-03-24T16:40:16.781;148;0,9
2026-03-24T16:40:17.775;147;1,2
2026-03-24T16:40:18.649;147;1,2
2026-03-24T16:40:19.649;146;1,2
2026-03-24T16:40:20.569;146;1,4
2026-03-24T16:40:22.967;146;1,4
2026-03-24T16:40:22.968;145;1,3
2026-03-24T16:40:23.448;145;1,3
