Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-04-02T10:05:42.736;84
2026-04-02T10:05:43.694;84
2026-04-02T10:07:36.057;84;26,5
2026-04-02T10:07:37.013;85;26,5
2026-04-02T10:07:37.982;85;26,4
2026-04-02T10:07:39.892;85;24,6
2026-04-02T10:07:39.893;84;25,4
2026-04-02T10:07:40.856;83;24,5
2026-04-02T10:07:41.824;82;25,3
2026-04-02T10:07:42.785;81;24,2
2026-04-02T10:07:43.740;80;22,9
2026-04-02T10:07:44.698;80;22,9
2026-04-02T10:07:45.609;80;22,9
2026-04-02T10:07:46.620;80;22,4
2026-04-02T10:07:48.056;80;22,4
2026-04-02T10:07:49.985;79;22,4
2026-04-02T10:07:49.986;79;22,4
2026-04-02T10:07:51.428;78;17,9
2026-04-02T10:07:51.856;78;17,3
2026-04-02T10:07:53.343;77;15,5
2026-04-02T10:07:53.776;76;14,4
2026-04-02T10:07:54.722;76;15,0
2026-04-02T10:07:55.699;75;16,1
2026-04-02T10:07:56.641;75;16,1
2026-04-02T10:07:57.601;74;16,1
2026-04-02T10:07:59.579;74;16,1
2026-04-02T10:08:00.059;74;16,1
2026-04-02T10:08:01.020;74;16,1
2026-04-02T10:08:01.977;74;16,1
2026-04-02T10:08:02.883;73;18,8
2026-04-02T10:08:03.859;72;17,8
2026-04-02T10:08:04.861;71;17,0
2026-04-02T10:08:05.809;70;16,1
2026-04-02T10:08:07.256;70;16,1
2026-04-02T10:08:07.698;69;16,1
2026-04-02T10:08:08.699;69;16,2
2026-04-02T10:08:09.657;68;16,4
2026-04-02T10:08:11.097;68;16,3
2026-04-02T10:08:12.045;68;16,3
2026-04-02T10:08:13.017;67;16,2
2026-04-02T10:08:13.981;67;16,4
2026-04-02T10:08:14.939;67;16,7
2026-04-02T10:08:15.881;68;18,4
2026-04-02T10:08:16.860;69;20,3
2026-04-02T10:08:18.778;70;19,6
2026-04-02T10:08:18.779;71;19,5
2026-04-02T10:08:19.736;71;21,8
2026-04-02T10:08:20.695;70;23,4
2026-04-02T10:08:21.657;70;23,5
2026-04-02T10:08:22.613;69;23,4
2026-04-02T10:08:24.058;69;23,4
2026-04-02T10:08:25.014;69;24,8
2026-04-02T10:08:25.938;70;25,0
2026-04-02T10:08:26.899;71;23,7
2026-04-02T10:08:27.859;72;24,5
2026-04-02T10:08:28.869;73;24,5
2026-04-02T10:08:29.783;74;24,4
2026-04-02T10:08:30.740;75;24,2
2026-04-02T10:08:31.692;75;24,2
2026-04-02T10:08:32.700;75;24,2
2026-04-02T10:08:33.617;73;49,7
2026-04-02T10:08:34.577;71;49,6
2026-04-02T10:08:36.019;71;50,0
2026-04-02T10:08:36.979;70;50,7
2026-04-02T10:08:37.942;70;50,8
2026-04-02T10:08:39.860;71;51,5
2026-04-02T10:08:39.863;71;50,7
2026-04-02T10:08:40.818;71;50,0
2026-04-02T10:08:41.802;71;50,0
2026-04-02T10:08:42.740;71;50,1
2026-04-02T10:08:44.179;71;50,1
2026-04-02T10:08:44.658;71;48,9
2026-04-02T10:08:46.100;71;47,7
2026-04-02T10:08:46.577;71;47,7
2026-04-02T10:08:48.021;71;47,7
2026-04-02T10:08:48.979;71;47,4
2026-04-02T10:08:49.939;72;47,3
2026-04-02T10:08:50.899;72;47,3
2026-04-02T10:08:51.859;73;47,0
2026-04-02T10:08:52.819;73;46,6
2026-04-02T10:08:53.779;74;46,7
2026-04-02T10:08:55.219;73;46,7
2026-04-02T10:08:55.697;73;46,7
2026-04-02T10:08:56.659;74;46,8
2026-04-02T10:08:57.619;73;17,4
2026-04-02T10:08:58.581;73;18,0
2026-04-02T10:09:00.024;73;17,1
2026-04-02T10:09:00.978;73;14,8
2026-04-02T10:09:01.977;73;11,9
2026-04-02T10:09:03.416;73;12,3
2026-04-02T10:09:04.379;74;12,6
2026-04-02T10:09:04.819;74;12,6
2026-04-02T10:09:05.814;74;12,2
2026-04-02T10:09:06.782;74;12,3
2026-04-02T10:09:07.741;73;16,1
2026-04-02T10:09:08.696;73;17,6
2026-04-02T10:09:09.668;71;18,2
2026-04-02T10:09:10.572;71;18,2
2026-04-02T10:09:12.018;71;19,5
2026-04-02T10:09:12.979;71;20,0
2026-04-02T10:09:13.940;71;19,6
2026-04-02T10:09:14.935;71;19,6
2026-04-02T10:09:15.896;71;19,4
2026-04-02T10:09:16.858;71;19,4
2026-04-02T10:09:17.782;71;19,4
2026-04-02T10:09:18.780;71;18,8
2026-04-02T10:09:19.734;71;19,2
2026-04-02T10:09:20.695;71;19,2
2026-04-02T10:09:21.661;71;19,0
2026-04-02T10:09:22.620;71;19,5
2026-04-02T10:09:24.527;70;19,2
2026-04-02T10:09:25.500;68;25,3
2026-04-02T10:09:25.939;67;25,2
2026-04-02T10:09:26.900;68;27,4
2026-04-02T10:09:27.859;69;31,1
2026-04-02T10:09:29.782;70;31,5
2026-04-02T10:09:29.784;72;32,4
2026-04-02T10:09:30.738;74;32,5
2026-04-02T10:09:32.176;76;30,0
2026-04-02T10:09:32.660;77;29,5
2026-04-02T10:09:33.621;79;29,6
2026-04-02T10:09:34.578;80;28,7
2026-04-02T10:09:36.021;81;28,0
2026-04-02T10:09:36.980;83;28,1
2026-04-02T10:09:37.940;85;28,0
2026-04-02T10:09:38.899;86;28,0
2026-04-02T10:09:39.860;87;28,1
2026-04-02T10:09:40.819;87;27,8
2026-04-02T10:09:41.784;88;27,9
2026-04-02T10:09:42.740;88;27,5
2026-04-02T10:09:43.700;88;21,8
2026-04-02T10:09:44.660;88;21,8
2026-04-02T10:09:45.618;88;19,0
2026-04-02T10:09:46.580;89;11,6
2026-04-02T10:09:48.021;91;10,6
2026-04-02T10:09:48.979;91;9,2
2026-04-02T10:09:49.937;92;6,5
2026-04-02T10:09:50.901;93;6,3
2026-04-02T10:09:51.859;93;6,3
2026-04-02T10:09:53.300;93;6,5
2026-04-02T10:09:53.782;93;6,4
2026-04-02T10:09:54.741;92;6,4
2026-04-02T10:09:55.699;92;6,0
2026-04-02T10:09:56.692;91;5,8
2026-04-02T10:09:57.652;91;5,8
2026-04-02T10:09:58.609;91;6,0
2026-04-02T10:10:00.059;92;5,9
2026-04-02T10:10:01.014;92;5,8
2026-04-02T10:10:01.939;92;5,8
2026-04-02T10:10:02.940;92;5,6
2026-04-02T10:10:03.941;92;5,6
2026-04-02T10:10:04.853;92;5,4
2026-04-02T10:10:05.819;92;5,0
2026-04-02T10:10:06.783;92;4,1
2026-04-02T10:10:07.735;91;6,1
2026-04-02T10:10:08.694;90;6,1
2026-04-02T10:10:09.665;88;9,0
2026-04-02T10:10:11.589;87;8,9
2026-04-02T10:10:12.018;86;8,9
2026-04-02T10:10:12.980;85;8,8
2026-04-02T10:10:13.986;84;8,8
2026-04-02T10:10:14.938;84;9,7
2026-04-02T10:10:15.902;85;10,1
2026-04-02T10:10:16.865;86;10,6
2026-04-02T10:10:17.820;86;10,6
2026-04-02T10:10:18.777;87;10,5
2026-04-02T10:10:19.739;87;10,5
2026-04-02T10:10:20.706;87;12,2
2026-04-02T10:10:21.662;86;12,5
2026-04-02T10:10:22.618;85;12,5
2026-04-02T10:10:24.056;84;12,5
2026-04-02T10:10:25.020;84;13,0
2026-04-02T10:10:25.980;85;13,8
2026-04-02T10:10:26.944;86;13,8
2026-04-02T10:10:27.903;86;13,6
2026-04-02T10:10:28.859;86;13,8
2026-04-02T10:10:29.818;86;13,2
2026-04-02T10:10:30.781;85;12,3
2026-04-02T10:10:31.737;84;12,8
2026-04-02T10:10:32.701;82;14,3
2026-04-02T10:10:34.580;82;14,3
2026-04-02T10:10:34.583;82;15,0
2026-04-02T10:10:36.061;82;14,6
2026-04-02T10:10:37.021;83;15,3
2026-04-02T10:10:37.981;84;15,6
2026-04-02T10:10:38.940;86;16,3
2026-04-02T10:10:39.899;86;16,3
2026-04-02T10:10:40.858;88;15,0
2026-04-02T10:10:41.815;89;14,9
2026-04-02T10:10:42.779;90;15,1
2026-04-02T10:10:44.701;89;15,3
2026-04-02T10:10:44.702;89;14,9
2026-04-02T10:10:45.671;89;14,5
2026-04-02T10:10:47.104;88;14,2
2026-04-02T10:10:48.070;88;14,2
2026-04-02T10:10:49.020;88;13,2
2026-04-02T10:10:49.972;88;13,2
2026-04-02T10:10:50.938;88;12,9
2026-04-02T10:10:51.898;88;11,2
2026-04-02T10:10:52.857;88;11,3
2026-04-02T10:10:53.815;88;11,3
2026-04-02T10:10:55.260;88;10,3
2026-04-02T10:10:55.698;88;8,0
2026-04-02T10:10:56.705;89;8,0
2026-04-02T10:10:58.619;89;7,1
2026-04-02T10:10:58.619;90;6,7
2026-04-02T10:11:00.065;90;6,7
2026-04-02T10:11:01.034;91;7,0
2026-04-02T10:11:01.976;92;7,0
2026-04-02T10:11:02.941;93;5,8
2026-04-02T10:11:03.900;93;5,7
2026-04-02T10:11:04.862;93;5,9
2026-04-02T10:11:05.820;93;5,9
2026-04-02T10:11:06.800;93;5,9
2026-04-02T10:11:07.748;92;6,3
2026-04-02T10:11:08.704;92;6,3
2026-04-02T10:11:09.664;91;5,7
2026-04-02T10:11:10.616;91;5,7
2026-04-02T10:11:12.059;91;5,5
2026-04-02T10:11:13.045;91;5,5
2026-04-02T10:11:13.986;91;5,6
2026-04-02T10:11:14.945;91;5,6
2026-04-02T10:11:15.899;91;4,2
2026-04-02T10:11:16.860;91;4,2
2026-04-02T10:11:17.823;91;4,4
2026-04-02T10:11:18.784;90;5,0
2026-04-02T10:11:19.748;89;5,4
2026-04-02T10:11:20.702;88;5,3
2026-04-02T10:11:21.660;87;5,3
2026-04-02T10:11:22.625;86;5,4
2026-04-02T10:11:24.065;86;5,3
2026-04-02T10:11:25.025;87;7,3
2026-04-02T10:11:25.939;88;7,3
2026-04-02T10:11:26.940;88;7,7
2026-04-02T10:11:27.899;89;7,4
2026-04-02T10:11:28.857;89;8,6
2026-04-02T10:11:29.836;88;10,4
2026-04-02T10:11:31.221;85;14,3
2026-04-02T10:11:31.735;84;14,5
2026-04-02T10:11:32.700;83;14,5
2026-04-02T10:11:33.706;83;15,1
2026-04-02T10:11:34.580;83;18,1
2026-04-02T10:11:36.024;84;18,2
2026-04-02T10:11:36.980;85;18,2
2026-04-02T10:11:37.941;85;18,2
2026-04-02T10:11:38.988;84;19,6
2026-04-02T10:11:39.860;83;21,7
2026-04-02T10:11:41.300;82;21,9
2026-04-02T10:11:41.782;81;21,8
2026-04-02T10:11:42.727;80;22,1
2026-04-02T10:11:43.685;80;22,3
2026-04-02T10:11:44.661;80;22,6
2026-04-02T10:11:45.700;81;22,5
2026-04-02T10:11:46.581;81;22,3
2026-04-02T10:11:48.982;82;22,3
2026-04-02T10:11:48.983;82;22,3
2026-04-02T10:11:49.941;82;22,7
2026-04-02T10:11:51.388;80;22,6
2026-04-02T10:11:51.860;80;20,3
2026-04-02T10:11:52.820;80;20,3
2026-04-02T10:11:54.741;80;21,0
2026-04-02T10:11:54.743;80;21,0
2026-04-02T10:11:55.700;80;20,6
2026-04-02T10:11:56.660;80;18,0
2026-04-02T10:11:57.622;80;18,1
2026-04-02T10:11:58.576;79;18,2
2026-04-02T10:12:00.022;79;18,5
2026-04-02T10:12:00.984;79;17,0
2026-04-02T10:12:02.420;78;14,1
2026-04-02T10:12:02.900;78;13,6
2026-04-02T10:12:03.861;79;14,6
2026-04-02T10:12:04.821;79;14,1
2026-04-02T10:12:05.781;79;13,8
2026-04-02T10:12:06.741;80;13,3
2026-04-02T10:12:07.701;80;12,6
2026-04-02T10:12:08.660;80;12,6
2026-04-02T10:12:10.102;80;12,5
2026-04-02T10:12:11.061;81;13,9
2026-04-02T10:12:12.022;82;13,0
2026-04-02T10:12:12.979;83;13,0
2026-04-02T10:12:13.941;84;13,0
2026-04-02T10:12:14.900;84;13,0
2026-04-02T10:12:16.821;83;14,6
2026-04-02T10:12:16.824;76;40,9
2026-04-02T10:12:17.781;75;40,9
2026-04-02T10:12:18.741;75;43,8
2026-04-02T10:12:19.701;76;44,5
2026-04-02T10:12:21.142;78;45,1
2026-04-02T10:12:21.621;79;45,2
2026-04-02T10:12:23.542;81;45,2
2026-04-02T10:12:24.021;82;45,2
2026-04-02T10:12:25.974;84;44,9
2026-04-02T10:12:25.974;84;44,9
2026-04-02T10:12:26.901;86;45,0
2026-04-02T10:12:27.900;87;45,0
2026-04-02T10:12:28.863;88;45,0
2026-04-02T10:12:29.818;89;45,0
2026-04-02T10:12:30.777;89;45,0
2026-04-02T10:12:31.751;88;44,6
2026-04-02T10:12:32.692;88;44,4
2026-04-02T10:12:34.100;88;44,4
2026-04-02T10:12:35.094;89;44,1
2026-04-02T10:12:36.073;90;21,4
2026-04-02T10:12:36.978;90;21,4
2026-04-02T10:12:39.425;91;21,4
2026-04-02T10:12:39.426;91;21,5
2026-04-02T10:12:39.908;91
2026-04-02T10:12:40.858;90;57,6
2026-04-02T10:12:42.294;90;57,5
2026-04-02T10:12:42.780;89;57,3
2026-04-02T10:12:43.739;83;57,6
2026-04-02T10:12:46.619;79;60,6
2026-04-02T10:12:46.620;77;60,6
2026-04-02T10:12:46.621;76;61,8
2026-04-02T10:12:48.543;75;61,8
2026-04-02T10:12:48.980;74;67,2
2026-04-02T10:12:49.984;72;67,2
2026-04-02T10:12:50.943;71;67,1
2026-04-02T10:12:51.905;70;68,6
2026-04-02T10:12:52.874;71;68,7
2026-04-02T10:12:53.822;71;69,2
2026-04-02T10:12:54.787;72;69,0
2026-04-02T10:12:55.744;73;69,0
2026-04-02T10:12:56.701;73;69,0
2026-04-02T10:12:57.667;74;69,0
2026-04-02T10:12:58.624;74;69,0
2026-04-02T10:13:00.056;74;68,9
2026-04-02T10:13:01.497;73;69,3
2026-04-02T10:13:01.940;73;69,4
2026-04-02T10:13:02.901;72;69,4
2026-04-02T10:13:03.894;72;69,2
2026-04-02T10:13:04.866;72;40,8
2026-04-02T10:13:05.823;72;40,9
2026-04-02T10:13:06.784;72;40,5
2026-04-02T10:13:07.730;72;40,1
2026-04-02T10:13:08.698;71;39,8
2026-04-02T10:13:10.619;71;35,2
2026-04-02T10:13:10.620;71;35,2
2026-04-02T10:13:12.059;71;33,0
2026-04-02T10:13:13.492;71;33,0
2026-04-02T10:13:14.458;70;20,2
2026-04-02T10:13:14.944;70;20,4
2026-04-02T10:13:15.899;69;20,4
2026-04-02T10:13:16.856;69;14,7
2026-04-02T10:13:17.811;69;14,0
2026-04-02T10:13:18.779;69;11,9
2026-04-02T10:13:19.738;69;11,8
2026-04-02T10:13:20.662;69;11,7
2026-04-02T10:13:22.139;69;12,3
2026-04-02T10:13:22.623;67;22,7
2026-04-02T10:13:24.543;66;22,7
2026-04-02T10:13:24.977;66;22,7
2026-04-02T10:13:25.981;66;24,7
2026-04-02T10:13:26.940;66;23,5
2026-04-02T10:13:27.890;65;23,4
2026-04-02T10:13:29.816;65;27,7
2026-04-02T10:13:29.817;64;27,7
2026-04-02T10:13:30.785;63;27,5
2026-04-02T10:13:31.741;63;27,4
2026-04-02T10:13:33.187;63;27,2
2026-04-02T10:13:33.619;63;27,3
2026-04-02T10:13:34.619;62;27,5
2026-04-02T10:13:36.064;62
2026-04-02T10:13:37.027;60;28,3
2026-04-02T10:13:38.462;60
2026-04-02T10:13:39.901;60;28,3
2026-04-02T10:13:39.902;59;28,7
2026-04-02T10:13:41.345;59;28,7
2026-04-02T10:13:41.779;59;28,6
2026-04-02T10:13:42.789;59;28,6
2026-04-02T10:13:43.751;58;29,0
2026-04-02T10:13:44.645;58;29,2
2026-04-02T10:13:45.646;58;29,2
2026-04-02T10:13:47.096;58;29,6
2026-04-02T10:13:48.056;58;29,7
2026-04-02T10:13:49.024;58;29,6
2026-04-02T10:13:49.977;58;30,0
2026-04-02T10:13:51.378;59;30,0
2026-04-02T10:13:51.860;59;29,7
2026-04-02T10:13:52.820;59;22,8
2026-04-02T10:13:53.779;59;22,9
2026-04-02T10:13:54.739;60;21,0
2026-04-02T10:13:55.698;60;21,0
2026-04-02T10:13:56.658;61;27,8
2026-04-02T10:13:58.613;64;24,4
2026-04-02T10:13:58.614;65;24,4
2026-04-02T10:14:00.060;66;24,4
2026-04-02T10:14:00.980;67;24,4
2026-04-02T10:14:01.982;68;24,1
2026-04-02T10:14:02.882;69;23,5
2026-04-02T10:14:03.844;71;24,2
2026-04-02T10:14:04.805;72;24,9
2026-04-02T10:14:05.813;73;24,9
2026-04-02T10:14:06.726;76;25,1
2026-04-02T10:14:07.687;77;24,7
2026-04-02T10:14:08.645;79;24,3
2026-04-02T10:14:09.603;80;24,0
2026-04-02T10:14:10.568;80;24,0
2026-04-02T10:14:12.004;81;23,6
2026-04-02T10:14:12.964;81;23,9
2026-04-02T10:14:13.923;80;24,3
2026-04-02T10:14:14.883;80;24,2
2026-04-02T10:14:16.819;80;24,8
2026-04-02T10:14:17.299;81;24,7
2026-04-02T10:14:17.778;82;16,8
2026-04-02T10:14:18.739;82;16,0
2026-04-02T10:14:19.703;82;15,1
2026-04-02T10:14:20.694;82;15,1
2026-04-02T10:14:21.606;82;15,1
2026-04-02T10:14:23.103;82;15,1
2026-04-02T10:14:24.057;83;15,8
2026-04-02T10:14:25.025;84;14,2
2026-04-02T10:14:25.980;84;11,9
2026-04-02T10:14:26.935;85;11,8
2026-04-02T10:14:28.381;84;15,8
2026-04-02T10:14:29.341;82;17,8
2026-04-02T10:14:29.779;81;17,8
2026-04-02T10:14:30.780;81;18,3
2026-04-02T10:14:31.741;81;18,5
2026-04-02T10:14:33.191;81;18,4
2026-04-02T10:14:33.620;80;18,4
2026-04-02T10:14:35.589;80;18,7
2026-04-02T10:14:36.019;79;19,8
2026-04-02T10:14:37.021;78;21,9
2026-04-02T10:14:38.023;76;21,2
2026-04-02T10:14:39.902;75;21,2
2026-04-02T10:14:39.902;74;21,2
2026-04-02T10:14:40.821;74;21,2
2026-04-02T10:14:41.824;73;21,3
2026-04-02T10:14:42.776;73;21,3
2026-04-02T10:14:43.736;72;21,3
2026-04-02T10:14:44.702;71;21,3
2026-04-02T10:14:46.141;71;21,3
2026-04-02T10:14:46.580;70;21,4
2026-04-02T10:14:48.056;71;20,9
2026-04-02T10:14:49.017;71;20,7
2026-04-02T10:14:50.466;70;20,9
2026-04-02T10:14:50.900;69;21,9
2026-04-02T10:14:52.343;69;21,8
2026-04-02T10:14:52.820;69;22,4
2026-04-02T10:14:53.781;70;22,5
2026-04-02T10:14:55.220;71;23,5
2026-04-02T10:14:56.180;72;22,9
2026-04-02T10:14:56.656;73;22,6
2026-04-02T10:14:59.060;73;22,6
2026-04-02T10:14:59.063;74;22,2
2026-04-02T10:15:00.105;74;20,8
2026-04-02T10:15:01.509;74;18,5
2026-04-02T10:15:01.978;76;19,2
2026-04-02T10:15:02.952;77;19,6
2026-04-02T10:15:04.380;79;20,3
2026-04-02T10:15:04.869;80;20,2
2026-04-02T10:15:06.261;82;20,2
2026-04-02T10:15:07.700;83;20,2
2026-04-02T10:15:07.700;83;20,4
2026-04-02T10:15:08.659;83;22,1
2026-04-02T10:15:09.620;82;22,5
2026-04-02T10:15:11.093;82;22,6
2026-04-02T10:15:12.092;81;22,5
2026-04-02T10:15:13.021;80;21,6
2026-04-02T10:15:13.980;80;21,7
2026-04-02T10:15:14.939;80;18,0
2026-04-02T10:15:16.388;79;15,9
2026-04-02T10:15:17.826;78;14,4
2026-04-02T10:15:17.827;77;15,5
2026-04-02T10:15:20.662;76;15,6
2026-04-02T10:15:22.623;76;15,6
2026-04-02T10:15:22.624;75;15,5
2026-04-02T10:15:22.624;75;15,5
2026-04-02T10:15:22.624;75;15,5
2026-04-02T10:15:24.063;74;15,5
2026-04-02T10:15:25.018;73;16,2
2026-04-02T10:15:25.979;71;15,7
2026-04-02T10:15:26.943;71;14,9
2026-04-02T10:15:28.382;71;14,1
2026-04-02T10:15:28.861;71;14,0
2026-04-02T10:15:29.812;71;13,9
2026-04-02T10:15:30.795;70;13,9
2026-04-02T10:15:32.224;70;14,1
2026-04-02T10:15:32.657;70;14,4
2026-04-02T10:15:33.659;69;13,8
2026-04-02T10:15:35.099;68;10,9
2026-04-02T10:15:36.066;68;10,8
2026-04-02T10:15:37.497;68;10,7
2026-04-02T10:15:38.460;68;10,9
2026-04-02T10:15:39.427;67;11,4
2026-04-02T10:15:39.863;68;11,2
2026-04-02T10:15:40.861;68;11,4
2026-04-02T10:15:41.811;68;11,8
2026-04-02T10:15:42.777;68;10,6
2026-04-02T10:15:43.721;68;10,1
2026-04-02T10:15:45.125;69;12,9
2026-04-02T10:15:46.103;70;12,9
2026-04-02T10:15:46.578;71;13,0
2026-04-02T10:15:48.025;72;13,5
2026-04-02T10:15:49.023;73;13,8
2026-04-02T10:15:49.943;76;14,9
2026-04-02T10:15:51.383;77;15,1
2026-04-02T10:15:51.861;80;15,0
2026-04-02T10:15:53.305;81;15,0
2026-04-02T10:15:53.781;82;14,9
2026-04-02T10:15:55.222;83;14,4
2026-04-02T10:15:55.702;83;14,2
2026-04-02T10:15:56.645;84;14,3
2026-04-02T10:15:57.663;84;14,4
2026-04-02T10:15:58.582;84;14,3
2026-04-02T10:16:00.059;84;13,8
2026-04-02T10:16:01.978;84;13,8
2026-04-02T10:16:01.979;84;13,4
2026-04-02T10:16:02.943;84;13,4
2026-04-02T10:16:05.343;84;13,3
2026-04-02T10:16:05.344;84;13,0
2026-04-02T10:16:05.823;84;10,6
2026-04-02T10:16:06.783;84;10,6
2026-04-02T10:16:07.740;85;10,1
2026-04-02T10:16:09.612;85;8,4
2026-04-02T10:16:09.614;86;5,9
2026-04-02T10:16:10.618;87;5,8
2026-04-02T10:16:12.063;89;6,3
2026-04-02T10:16:13.022;91;6,5
2026-04-02T10:16:13.981;92;6,4
2026-04-02T10:16:14.950;93;6,3
2026-04-02T10:16:16.391;93;6,2
2026-04-02T10:16:16.822;94;5,9
2026-04-02T10:16:17.823;95;5,7
2026-04-02T10:16:18.792;95;5,7
2026-04-02T10:16:19.742;96;5,7
2026-04-02T10:16:20.664;97;5,8
2026-04-02T10:16:21.623;98;5,8
2026-04-02T10:16:22.565;98;5,7
2026-04-02T10:16:24.062;99;5,7
2026-04-02T10:16:25.023;99;5,3
2026-04-02T10:16:25.979;100;5,3
2026-04-02T10:16:26.902;100;4,4
2026-04-02T10:16:27.863;100;4,3
2026-04-02T10:16:28.824;100;2,9
2026-04-02T10:16:29.821;100;2,8
2026-04-02T10:16:30.782;100;2,1
2026-04-02T10:16:31.744;100;2,2
2026-04-02T10:16:32.703;100;2,2
2026-04-02T10:16:33.657;100;2,4
2026-04-02T10:16:35.060;99;2,5
2026-04-02T10:16:36.004;98;5,5
2026-04-02T10:16:36.966;96;6,5
2026-04-02T10:16:38.404;95;6,5
2026-04-02T10:16:39.384;94;6,6
2026-04-02T10:16:39.904;94;6,7
2026-04-02T10:16:40.862;95;7,4
2026-04-02T10:16:41.855;96;8,0
2026-04-02T10:16:42.743;97;7,9
2026-04-02T10:16:43.742;98;8,0
