Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-26T10:17:22.816;71
2026-03-26T10:17:23.810;71
2026-03-26T10:17:24.762;70
2026-03-26T10:18:30.071;104;6,5
2026-03-26T10:18:31.028;105;6,3
2026-03-26T10:18:33.370;106;5,3
2026-03-26T10:18:33.372;107;4,2
2026-03-26T10:18:34.870;107;3,3
2026-03-26T10:18:34.870;108;2,6
2026-03-26T10:18:35.828;108;2,3
2026-03-26T10:18:37.274;108;2,3
2026-03-26T10:18:37.692;109;2,5
2026-03-26T10:18:38.706;109;2,5
2026-03-26T10:18:40.150;109;2,4
2026-03-26T10:18:41.109;109;2,4
2026-03-26T10:18:42.028;109;2,5
2026-03-26T10:18:42.988;110;2,7
2026-03-26T10:18:44.462;110;2,6
2026-03-26T10:18:44.892;111;2,6
2026-03-26T10:18:46.347;110;2,4
2026-03-26T10:18:47.307;110;2,4
2026-03-26T10:18:47.769;110;2,4
2026-03-26T10:18:49.227;109;2,6
2026-03-26T10:18:49.703;108;2,6
2026-03-26T10:18:50.664;108;2,5
2026-03-26T10:18:52.621;108;2,5
2026-03-26T10:18:53.107;108;2,6
2026-03-26T10:18:54.027;109;2,6
2026-03-26T10:18:54.988;110;2,5
2026-03-26T10:18:55.948;110;2,6
2026-03-26T10:18:57.908;111;2,6
2026-03-26T10:18:57.908;111;2,5
2026-03-26T10:18:59.786;111;2,3
2026-03-26T10:18:59.789;111;2,3
2026-03-26T10:19:00.748;111;2,4
2026-03-26T10:19:01.704;110;2,2
2026-03-26T10:19:02.669;110;2,1
2026-03-26T10:19:04.148;110;1,8
2026-03-26T10:19:05.108;110;1,8
2026-03-26T10:19:06.077;110;1,8
2026-03-26T10:19:06.999;110;1,8
2026-03-26T10:19:07.979;111;1,8
2026-03-26T10:19:08.955;110;1,9
2026-03-26T10:19:09.945;110;1,6
2026-03-26T10:19:10.826;110;1,5
2026-03-26T10:19:11.787;110;1,4
2026-03-26T10:19:12.747;110;1,4
2026-03-26T10:19:13.709;110;1,4
2026-03-26T10:19:14.667;110;1,6
2026-03-26T10:19:16.150;111;1,6
2026-03-26T10:19:17.066;111;1,5
2026-03-26T10:19:18.026;111;1,5
2026-03-26T10:19:18.997;111;1,5
2026-03-26T10:19:19.948;111;1,5
2026-03-26T10:19:20.907;111;1,5
2026-03-26T10:19:21.867;112;1,5
2026-03-26T10:19:22.827;112;1,5
2026-03-26T10:19:23.786;112;1,5
2026-03-26T10:19:24.744;112;1,2
2026-03-26T10:19:26.215;112;1,2
2026-03-26T10:19:26.700;112;1,2
2026-03-26T10:19:28.136;112;1,2
2026-03-26T10:19:29.102;112;1,2
2026-03-26T10:19:30.065;113;1,8
2026-03-26T10:19:31.022;113;1,6
2026-03-26T10:19:32.944;114;1,6
2026-03-26T10:19:32.945;114;1,6
2026-03-26T10:19:33.907;115;1,6
2026-03-26T10:19:34.868;115;1,6
2026-03-26T10:19:35.829;114;1,7
2026-03-26T10:19:36.787;114;1,8
2026-03-26T10:19:37.745;114;1,8
2026-03-26T10:19:38.704;114;1,8
2026-03-26T10:19:40.147;114;2,2
2026-03-26T10:19:41.110;115;2,2
2026-03-26T10:19:42.547;115;2,5
2026-03-26T10:19:42.987;116;2,5
2026-03-26T10:19:43.986;116;2,5
2026-03-26T10:19:44.947;117;2,2
2026-03-26T10:19:46.868;117;2,1
2026-03-26T10:19:46.869;118;2,1
2026-03-26T10:19:47.832;118;2,1
2026-03-26T10:19:48.792;118;2,1
2026-03-26T10:19:49.751;118;2,1
2026-03-26T10:19:50.707;118;1,9
2026-03-26T10:19:52.148;119;2,1
2026-03-26T10:19:53.110;119;2,0
2026-03-26T10:19:54.068;119;2,3
2026-03-26T10:19:55.029;120;2,0
2026-03-26T10:19:55.987;121;2,0
2026-03-26T10:19:56.945;121;1,5
2026-03-26T10:19:57.907;121;1,7
2026-03-26T10:19:58.868;122;1,7
2026-03-26T10:19:59.833;122;1,7
2026-03-26T10:20:00.783;122;1,7
2026-03-26T10:20:01.706;122;1,8
2026-03-26T10:20:02.702;122;1,8
2026-03-26T10:20:04.145;122;1,8
2026-03-26T10:20:06.062;122;1,8
2026-03-26T10:20:06.063;123;1,7
2026-03-26T10:20:07.024;123;1,7
2026-03-26T10:20:07.984;122;1,3
2026-03-26T10:20:08.945;123;1,3
2026-03-26T10:20:09.900;123;1,3
2026-03-26T10:20:11.339;123;1,3
2026-03-26T10:20:11.825;123;1,3
2026-03-26T10:20:12.783;123;1,1
2026-03-26T10:20:13.744;122;0,9
2026-03-26T10:20:14.707;122;1,0
2026-03-26T10:20:16.147;122;0,9
2026-03-26T10:20:17.105;122;0,8
2026-03-26T10:20:18.071;122;0,8
2026-03-26T10:20:19.513;122;0,8
2026-03-26T10:20:19.947;121;0,8
2026-03-26T10:20:20.949;121;0,8
2026-03-26T10:20:21.909;121;0,9
2026-03-26T10:20:22.874;121;0,9
2026-03-26T10:20:24.785;121;1,2
2026-03-26T10:20:25.225;120;1,2
2026-03-26T10:20:25.748;120;1,2
2026-03-26T10:20:26.712;120;1,2
2026-03-26T10:20:28.629;119;1,2
2026-03-26T10:20:29.114;119;1,3
2026-03-26T10:20:30.070;118;1,3
2026-03-26T10:20:31.511;118;1,3
2026-03-26T10:20:32.473;117;1,4
2026-03-26T10:20:32.907;117;1,4
2026-03-26T10:20:33.909;117;1,4
2026-03-26T10:20:34.876;116;1,8
2026-03-26T10:20:35.833;115;3,0
2026-03-26T10:20:36.790;114;3,0
2026-03-26T10:20:37.749;112;3,6
2026-03-26T10:20:38.715;109;3,5
2026-03-26T10:20:40.144;109;3,6
2026-03-26T10:20:41.106;109;3,7
2026-03-26T10:20:42.070;110;4,5
2026-03-26T10:20:43.030;111;4,8
2026-03-26T10:20:43.987;112;4,8
2026-03-26T10:20:44.947;113;4,8
2026-03-26T10:20:45.904;114;4,9
2026-03-26T10:20:46.876;114;4,8
2026-03-26T10:20:48.790;115;4,8
2026-03-26T10:20:49.226;115;4,8
2026-03-26T10:20:49.746;115;4,9
2026-03-26T10:20:50.710;116;4,5
2026-03-26T10:20:52.161;116;4,2
2026-03-26T10:20:53.125;117;3,6
2026-03-26T10:20:54.078;117;3,6
2026-03-26T10:20:55.035;117;3,6
2026-03-26T10:20:55.990;118;3,5
2026-03-26T10:20:56.950;118;2,3
2026-03-26T10:20:58.389;118;1,7
2026-03-26T10:20:58.825;119;1,7
2026-03-26T10:20:59.824;119;1,5
2026-03-26T10:21:00.786;120;1,5
2026-03-26T10:21:01.751;120;1,5
2026-03-26T10:21:02.713;121;1,9
2026-03-26T10:21:04.148;121;1,8
2026-03-26T10:21:05.106;122;1,8
2026-03-26T10:21:06.068;123;1,9
2026-03-26T10:21:07.040;123;1,7
2026-03-26T10:21:07.993;124;1,7
2026-03-26T10:21:08.957;124;1,7
2026-03-26T10:21:09.913;125;1,5
2026-03-26T10:21:11.828;125;1,6
2026-03-26T10:21:11.828;125;1,6
2026-03-26T10:21:12.786;126;1,5
2026-03-26T10:21:13.750;125;1,6
2026-03-26T10:21:14.710;126;1,6
2026-03-26T10:21:16.150;126;1,6
2026-03-26T10:21:17.111;126;1,1
2026-03-26T10:21:18.064;126;1,1
2026-03-26T10:21:19.026;126;1,1
2026-03-26T10:21:19.981;125;0,9
2026-03-26T10:21:20.953;125;1,0
2026-03-26T10:21:22.873;124;1,2
2026-03-26T10:21:23.826;124;1,4
2026-03-26T10:21:23.827;123;1,4
2026-03-26T10:21:24.787;122;1,4
2026-03-26T10:21:25.746;122;1,4
2026-03-26T10:21:26.700;122;1,4
2026-03-26T10:21:29.112;122;1,3
2026-03-26T10:21:29.113;123;1,9
2026-03-26T10:21:30.084;123;1,9
2026-03-26T10:21:31.029;124;2,0
2026-03-26T10:21:31.987;125;2,0
2026-03-26T10:21:32.949;125;2,0
2026-03-26T10:21:33.909;125;2,0
2026-03-26T10:21:34.869;125;2,1
2026-03-26T10:21:35.828;125;2,0
2026-03-26T10:21:36.789;125;1,9
2026-03-26T10:21:37.752;125;1,9
2026-03-26T10:21:38.707;125;1,9
2026-03-26T10:21:40.630;125;1,9
2026-03-26T10:21:41.059;126;1,9
2026-03-26T10:21:42.079;126;1,9
2026-03-26T10:21:43.034;126;1,2
2026-03-26T10:21:43.991;126;1,3
2026-03-26T10:21:44.952;126;1,2
2026-03-26T10:21:45.921;127;1,1
2026-03-26T10:21:47.832;127;1,1
2026-03-26T10:21:47.833;127;1,0
2026-03-26T10:21:48.750;127;1,3
2026-03-26T10:21:49.746;128;1,2
2026-03-26T10:21:51.188;128;1,2
2026-03-26T10:21:52.143;128;1,2
2026-03-26T10:21:53.596;128;1,3
2026-03-26T10:21:54.027;127;1,3
2026-03-26T10:21:55.031;127;1,5
2026-03-26T10:21:56.460;126;1,5
2026-03-26T10:21:56.954;126;1,5
2026-03-26T10:21:57.910;126;1,5
2026-03-26T10:21:58.867;126;1,5
2026-03-26T10:21:59.830;127;1,5
2026-03-26T10:22:00.787;126;1,6
2026-03-26T10:22:02.171;126;1,6
2026-03-26T10:22:02.666;125;1,4
2026-03-26T10:22:04.572;125;1,5
2026-03-26T10:22:05.052;124;1,4
2026-03-26T10:22:06.010;124;1,6
2026-03-26T10:22:06.987;124;1,5
2026-03-26T10:22:07.986;124;1,5
2026-03-26T10:22:08.940;124;1,5
2026-03-26T10:22:09.906;124;1,5
2026-03-26T10:22:10.875;123;1,6
2026-03-26T10:22:12.788;123;1,8
2026-03-26T10:22:13.228;123;1,9
2026-03-26T10:22:13.756;123;1,9
2026-03-26T10:22:14.710;123;1,9
2026-03-26T10:22:16.156;123;1,9
2026-03-26T10:22:18.072;123;1,7
2026-03-26T10:22:18.073;123;1,9
2026-03-26T10:22:18.989;124;1,9
2026-03-26T10:22:19.949;125;1,8
2026-03-26T10:22:20.954;125;1,8
2026-03-26T10:22:22.868;125;1,8
2026-03-26T10:22:22.869;125;1,8
2026-03-26T10:22:23.830;124;1,9
2026-03-26T10:22:24.785;124;1,8
2026-03-26T10:22:25.748;123;1,7
2026-03-26T10:22:26.710;123;1,5
2026-03-26T10:22:28.148;123;1,6
2026-03-26T10:22:29.592;122;1,6
2026-03-26T10:22:30.070;122;1,6
2026-03-26T10:22:31.033;121;1,9
2026-03-26T10:22:31.950;120;1,7
2026-03-26T10:22:32.947;120;1,6
2026-03-26T10:22:33.898;120;1,6
2026-03-26T10:22:34.879;120;1,7
2026-03-26T10:22:35.826;120;1,8
2026-03-26T10:22:36.791;121;1,7
2026-03-26T10:22:37.745;122;1,7
2026-03-26T10:22:38.701;122;1,8
2026-03-26T10:22:40.630;123;1,8
2026-03-26T10:22:41.588;123;1,7
2026-03-26T10:22:42.029;123;1,7
2026-03-26T10:22:43.026;123;1,7
2026-03-26T10:22:43.986;123;1,6
2026-03-26T10:22:44.954;123;1,7
2026-03-26T10:22:45.914;123;1,5
2026-03-26T10:22:46.873;123;1,5
2026-03-26T10:22:47.834;124;1,5
2026-03-26T10:22:48.793;124;1,4
2026-03-26T10:22:49.747;124;1,3
2026-03-26T10:22:50.708;124;1,3
2026-03-26T10:22:52.150;123;1,3
2026-03-26T10:22:53.113;123;1,2
2026-03-26T10:22:54.072;123;1,2
2026-03-26T10:22:55.034;122;1,2
2026-03-26T10:22:55.991;122;1,2
2026-03-26T10:22:56.947;122;1,2
2026-03-26T10:22:57.911;122;1,2
2026-03-26T10:22:58.872;122;1,5
2026-03-26T10:22:59.827;121;1,7
2026-03-26T10:23:00.790;120;1,6
2026-03-26T10:23:01.749;119;1,8
2026-03-26T10:23:02.712;119;1,8
2026-03-26T10:23:04.147;119;2,0
2026-03-26T10:23:05.112;119;2,0
2026-03-26T10:23:06.071;119;1,9
2026-03-26T10:23:07.030;120;1,9
2026-03-26T10:23:08.472;120;1,8
2026-03-26T10:23:08.907;120;1,8
2026-03-26T10:23:09.911;120;1,8
2026-03-26T10:23:11.337;120;1,9
2026-03-26T10:23:11.789;120;1,9
2026-03-26T10:23:13.751;120;1,9
2026-03-26T10:23:13.752;119;1,5
2026-03-26T10:23:14.703;119;1,5
2026-03-26T10:23:16.149;119;1,5
2026-03-26T10:23:17.107;119;1,2
2026-03-26T10:23:18.066;119;1,2
2026-03-26T10:23:19.027;119;0,9
2026-03-26T10:23:19.985;119;1,1
2026-03-26T10:23:20.943;118;1,4
2026-03-26T10:23:21.910;117;1,5
2026-03-26T10:23:22.867;117;1,4
2026-03-26T10:23:23.790;117;1,5
2026-03-26T10:23:24.790;116;1,5
2026-03-26T10:23:25.746;116;1,5
2026-03-26T10:23:26.702;115;1,6
2026-03-26T10:23:28.150;115;1,5
2026-03-26T10:23:29.115;114;1,5
2026-03-26T10:23:30.550;114;1,5
2026-03-26T10:23:31.026;114;1,5
2026-03-26T10:23:32.954;114;1,7
2026-03-26T10:23:32.955;114;1,8
2026-03-26T10:23:33.912;115;1,8
2026-03-26T10:23:34.829;114;1,7
2026-03-26T10:23:36.311;114;1,5
2026-03-26T10:23:36.790;114;1,4
2026-03-26T10:23:38.234;114;1,5
2026-03-26T10:23:38.655;114;1,5
2026-03-26T10:23:40.157;113;1,6
2026-03-26T10:23:41.108;113;1,7
2026-03-26T10:23:42.073;113;1,7
2026-03-26T10:23:43.991;113;1,9
2026-03-26T10:23:43.992;113;1,9
2026-03-26T10:23:44.947;114;1,9
2026-03-26T10:23:45.909;114;2,0
2026-03-26T10:23:46.868;114;1,9
2026-03-26T10:23:47.834;114;2,0
2026-03-26T10:23:48.795;113;2,0
2026-03-26T10:23:49.752;113;2,0
2026-03-26T10:23:51.674;113;2,0
2026-03-26T10:23:52.107;114;2,2
2026-03-26T10:23:53.106;114;2,2
2026-03-26T10:23:54.063;115;2,2
2026-03-26T10:23:55.456;116;2,2
2026-03-26T10:23:55.947;116;2,2
2026-03-26T10:23:56.907;117;2,2
2026-03-26T10:23:57.852;118;2,0
2026-03-26T10:23:58.826;118;2,0
2026-03-26T10:23:59.789;119;2,1
2026-03-26T10:24:00.750;119;2,1
2026-03-26T10:24:01.697;120;2,1
2026-03-26T10:24:02.711;120;2,1
2026-03-26T10:24:04.149;121;2,2
2026-03-26T10:24:05.105;121;2,2
2026-03-26T10:24:06.073;121;2,2
2026-03-26T10:24:06.977;122;2,0
2026-03-26T10:24:07.988;122;1,9
2026-03-26T10:24:08.950;122;1,9
2026-03-26T10:24:10.869;122;1,8
2026-03-26T10:24:10.870;123;1,6
2026-03-26T10:24:11.827;123;1,7
2026-03-26T10:24:12.783;123;1,7
2026-03-26T10:24:13.753;123;1,5
2026-03-26T10:24:14.707;123;1,4
2026-03-26T10:24:16.634;124;1,6
2026-03-26T10:24:17.597;124;1,3
2026-03-26T10:24:18.030;125;1,1
2026-03-26T10:24:19.028;125;1,2
2026-03-26T10:24:19.984;125;1,2
2026-03-26T10:24:20.938;126;1,2
2026-03-26T10:24:21.905;126;1,2
2026-03-26T10:24:22.867;127;1,3
2026-03-26T10:24:23.788;127;1,3
2026-03-26T10:24:25.229;128;1,3
2026-03-26T10:24:25.707;128;1,2
2026-03-26T10:24:26.670;128;1,2
2026-03-26T10:24:28.613;128;1,2
2026-03-26T10:24:29.068;128;1,2
2026-03-26T10:24:30.031;128;1,4
2026-03-26T10:24:31.029;128;1,6
2026-03-26T10:24:32.954;128;1,5
2026-03-26T10:24:33.388;128;1,5
2026-03-26T10:24:33.904;128;1,6
2026-03-26T10:24:34.870;128;1,6
2026-03-26T10:24:35.790;129;1,5
2026-03-26T10:24:36.792;129;1,5
2026-03-26T10:24:37.711;130;1,5
2026-03-26T10:24:39.185;130;1,5
2026-03-26T10:24:40.149;130;1,5
2026-03-26T10:24:41.108;130;1,5
2026-03-26T10:24:42.069;130;1,6
2026-03-26T10:24:43.028;130;1,3
2026-03-26T10:24:43.999;129;1,1
2026-03-26T10:24:44.946;130;0,9
2026-03-26T10:24:46.393;129;0,9
2026-03-26T10:24:46.831;129;0,9
2026-03-26T10:24:47.825;129;0,8
2026-03-26T10:24:48.795;129;0,8
2026-03-26T10:24:49.750;130;0,9
2026-03-26T10:24:50.709;130;0,9
2026-03-26T10:24:52.151;130;0,8
2026-03-26T10:24:53.110;130;0,8
2026-03-26T10:24:54.074;130;0,9
2026-03-26T10:24:55.035;131;0,8
2026-03-26T10:24:55.993;131;1,1
2026-03-26T10:24:56.954;131;1,2
2026-03-26T10:24:57.910;131;1,3
2026-03-26T10:24:58.870;132;1,3
2026-03-26T10:24:59.831;132;1,4
2026-03-26T10:25:00.789;133;1,4
2026-03-26T10:25:01.750;133;1,4
2026-03-26T10:25:02.717;133;1,4
2026-03-26T10:25:04.157;134;1,4
2026-03-26T10:25:06.079;134;1,4
2026-03-26T10:25:06.080;134;1,4
2026-03-26T10:25:07.513;134;1,4
2026-03-26T10:25:07.951;134;1,3
2026-03-26T10:25:08.960;134;1,1
2026-03-26T10:25:09.913;134;0,9
2026-03-26T10:25:10.877;134;0,8
2026-03-26T10:25:11.842;134;0,9
2026-03-26T10:25:12.787;134;0,7
2026-03-26T10:25:13.750;134;0,7
2026-03-26T10:25:14.715;134;0,9
2026-03-26T10:25:16.619;134;0,9
2026-03-26T10:25:17.109;134;0,9
2026-03-26T10:25:18.069;135;1,0
2026-03-26T10:25:19.033;135;0,9
2026-03-26T10:25:20.470;135;0,9
2026-03-26T10:25:20.906;135;0,9
2026-03-26T10:25:21.919;135;0,9
2026-03-26T10:25:22.865;135;0,9
2026-03-26T10:25:23.835;135;0,9
2026-03-26T10:25:24.793;135;0,9
2026-03-26T10:25:25.749;134;0,9
2026-03-26T10:25:27.194;134;0,9
2026-03-26T10:25:28.635;134;0,7
2026-03-26T10:25:29.113;134;0,9
2026-03-26T10:25:30.069;134;0,9
2026-03-26T10:25:31.030;134;0,8
2026-03-26T10:25:31.990;134;0,8
2026-03-26T10:25:32.952;134;0,8
2026-03-26T10:25:33.913;134;0,8
2026-03-26T10:25:34.870;134;0,8
2026-03-26T10:25:36.309;134;0,8
2026-03-26T10:25:36.740;134;1,0
2026-03-26T10:25:37.754;134;0,9
2026-03-26T10:25:38.712;134;1,0
2026-03-26T10:25:40.630;134;1,0
2026-03-26T10:25:41.075;133;1,2
2026-03-26T10:25:42.071;133;1,2
2026-03-26T10:25:43.030;132;1,2
2026-03-26T10:25:43.989;132;1,2
2026-03-26T10:25:44.956;132;1,2
2026-03-26T10:25:45.911;132;1,2
2026-03-26T10:25:46.870;132;1,3
2026-03-26T10:25:47.775;133;1,3
2026-03-26T10:25:49.692;133;1,3
2026-03-26T10:25:49.695;133;1,2
2026-03-26T10:25:50.652;133;1,2
2026-03-26T10:25:52.091;133;1,2
2026-03-26T10:25:53.051;133;1,2
2026-03-26T10:25:54.014;132;0,9
2026-03-26T10:25:54.973;132;0,9
2026-03-26T10:25:55.933;132;0,9
2026-03-26T10:25:57.379;132;0,9
2026-03-26T10:25:57.872;131;0,9
2026-03-26T10:25:58.869;131;1,2
2026-03-26T10:25:59.827;131;1,1
2026-03-26T10:26:00.788;130;1,1
2026-03-26T10:26:01.744;130;1,1
2026-03-26T10:26:03.615;130;1,1
2026-03-26T10:26:04.110;130;1,1
2026-03-26T10:26:05.110;131;1,1
2026-03-26T10:26:06.562;131;1,2
2026-03-26T10:26:07.027;132;1,2
2026-03-26T10:26:07.991;132;1,3
2026-03-26T10:26:08.963;133;1,2
2026-03-26T10:26:09.915;133;1,2
2026-03-26T10:26:10.871;133;1,3
2026-03-26T10:26:11.832;133;1,0
2026-03-26T10:26:12.793;133;1,0
2026-03-26T10:26:13.755;133;1,0
2026-03-26T10:26:14.711;133;1,0
2026-03-26T10:26:16.147;133;1,0
2026-03-26T10:26:17.117;132;1,0
2026-03-26T10:26:18.070;133;1,0
2026-03-26T10:26:19.029;133;1,0
2026-03-26T10:26:19.992;133;1,1
2026-03-26T10:26:21.391;134;1,1
2026-03-26T10:26:22.394;134;1,1
2026-03-26T10:26:22.869;135;1,0
2026-03-26T10:26:23.824;135;1,3
2026-03-26T10:26:24.791;136;1,3
2026-03-26T10:26:25.710;137;1,3
2026-03-26T10:26:26.670;137;1,4
2026-03-26T10:26:28.640;137;1,3
2026-03-26T10:26:29.593;138;1,3
2026-03-26T10:26:30.030;138;1,3
2026-03-26T10:26:31.994;138;1,4
2026-03-26T10:26:31.995;138;1,2
2026-03-26T10:26:32.955;138;1,2
2026-03-26T10:26:33.914;137;1,4
2026-03-26T10:26:34.879;136;1,3
2026-03-26T10:26:35.833;136;1,1
2026-03-26T10:26:36.773;136;1,1
2026-03-26T10:26:37.750;136;1,1
2026-03-26T10:26:38.704;136;1,0
2026-03-26T10:26:40.147;137;1,0
2026-03-26T10:26:41.108;137;1,0
2026-03-26T10:26:42.071;137;1,0
2026-03-26T10:26:43.027;137;1,0
2026-03-26T10:26:43.999;137;0,9
2026-03-26T10:26:45.924;137;0,9
2026-03-26T10:26:45.925;137;0,8
2026-03-26T10:26:46.870;137;0,7
2026-03-26T10:26:47.834;137;0,8
2026-03-26T10:26:48.795;138;0,8
2026-03-26T10:26:50.672;138;0,8
2026-03-26T10:26:50.674;138;0,8
2026-03-26T10:26:53.071;139;0,8
2026-03-26T10:26:53.074;139;0,8
2026-03-26T10:26:54.031;139;0,9
2026-03-26T10:26:55.472;139;1,0
2026-03-26T10:26:55.951;139;1,0
2026-03-26T10:26:56.911;139;1,1
2026-03-26T10:26:57.873;140;1,0
2026-03-26T10:26:58.831;140;1,0
2026-03-26T10:26:59.791;139;1,0
2026-03-26T10:27:00.798;139;1,0
2026-03-26T10:27:01.758;139;1,1
2026-03-26T10:27:02.718;138;1,1
2026-03-26T10:27:04.153;138;1,2
2026-03-26T10:27:05.102;137;1,2
2026-03-26T10:27:06.082;137;1,2
2026-03-26T10:27:07.034;136;1,2
2026-03-26T10:27:07.994;136;1,2
2026-03-26T10:27:09.431;135;1,4
2026-03-26T10:27:09.867;135;1,4
2026-03-26T10:27:10.869;134;1,4
2026-03-26T10:27:11.840;134;1,4
2026-03-26T10:27:12.791;134;1,5
2026-03-26T10:27:13.751;134;1,5
2026-03-26T10:27:15.193;134;1,4
2026-03-26T10:27:16.152;134;1,4
2026-03-26T10:27:17.114;134;1,4
2026-03-26T10:27:18.067;134;1,5
2026-03-26T10:27:19.034;134;1,4
2026-03-26T10:27:19.951;134;1,3
2026-03-26T10:27:20.996;134;1,3
2026-03-26T10:27:22.868;134;1,2
2026-03-26T10:27:22.870;134;1,1
2026-03-26T10:27:23.825;133;1,1
2026-03-26T10:27:24.779;133;1,1
2026-03-26T10:27:25.747;133;0,9
2026-03-26T10:27:26.716;133;0,9
2026-03-26T10:27:28.147;132;0,8
2026-03-26T10:27:29.118;132;1,2
2026-03-26T10:27:30.083;132;1,2
2026-03-26T10:27:31.034;132;1,1
2026-03-26T10:27:32.943;132;1,1
2026-03-26T10:27:32.944;132;1,2
2026-03-26T10:27:33.907;132;1,2
2026-03-26T10:27:34.874;132;1,3
2026-03-26T10:27:35.830;132;1,2
2026-03-26T10:27:36.789;132;1,2
2026-03-26T10:27:37.754;132;1,3
2026-03-26T10:27:38.710;132;1,4
2026-03-26T10:27:40.638;132;1,4
2026-03-26T10:27:41.071;132;1,4
2026-03-26T10:27:42.550;132;1,1
2026-03-26T10:27:42.992;133;1,2
2026-03-26T10:27:43.993;133;1,2
2026-03-26T10:27:44.952;133;1,2
2026-03-26T10:27:45.913;133;1,2
2026-03-26T10:27:47.833;132;1,1
2026-03-26T10:27:47.834;132;1,1
2026-03-26T10:27:48.791;132;1,1
2026-03-26T10:27:49.754;132;1,1
2026-03-26T10:27:51.191;132;1,1
2026-03-26T10:27:52.148;132;0,9
2026-03-26T10:27:53.114;133;0,9
2026-03-26T10:27:54.549;132;0,9
2026-03-26T10:27:54.990;132;0,8
2026-03-26T10:27:56.953;132;0,8
2026-03-26T10:27:56.954;131;0,8
2026-03-26T10:27:57.915;131;0,8
2026-03-26T10:27:58.882;131;1,0
2026-03-26T10:27:59.830;131;1,2
2026-03-26T10:28:00.788;131;1,3
2026-03-26T10:28:02.232;131;1,4
2026-03-26T10:28:02.670;131;1,4
2026-03-26T10:28:04.628;130;1,4
2026-03-26T10:28:05.595;130;1,4
2026-03-26T10:28:06.078;130;1,5
2026-03-26T10:28:07.030;130;1,5
2026-03-26T10:28:08.468;131;1,5
2026-03-26T10:28:09.436;132;1,5
2026-03-26T10:28:09.870;132;1,8
2026-03-26T10:28:10.874;133;1,8
2026-03-26T10:28:11.830;133;1,7
2026-03-26T10:28:12.796;134;1,6
2026-03-26T10:28:13.755;134;1,5
2026-03-26T10:28:15.671;134;1,4
2026-03-26T10:28:16.157;133;1,4
2026-03-26T10:28:17.113;133;1,4
2026-03-26T10:28:18.069;133;1,4
2026-03-26T10:28:19.033;134;1,3
2026-03-26T10:28:19.991;134;1,2
2026-03-26T10:28:20.953;135;1,3
2026-03-26T10:28:22.870;135;1,3
2026-03-26T10:28:22.871;136;1,0
