Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-19T10:03:28.759;76
2026-03-19T10:03:30.209;79
2026-03-19T10:03:31.170;80
2026-03-19T10:07:42.214;78;14,9
2026-03-19T10:07:43.173;79;14,9
2026-03-19T10:07:44.135;79;14,9
2026-03-19T10:07:45.093;80;14,9
2026-03-19T10:07:46.055;81;15,1
2026-03-19T10:07:47.494;81;15,1
2026-03-19T10:07:47.972;82;15,1
2026-03-19T10:07:49.894;82;14,7
2026-03-19T10:07:49.897;81;16,6
2026-03-19T10:07:50.854;80;16,6
2026-03-19T10:07:51.814;79;16,6
2026-03-19T10:07:52.775;80;18,5
2026-03-19T10:07:54.215;80;18,5
2026-03-19T10:07:55.174;81;18,5
2026-03-19T10:07:56.133;81;18,5
2026-03-19T10:07:57.091;82;17,6
2026-03-19T10:07:58.055;82;17,6
2026-03-19T10:07:59.974;82;17,5
2026-03-19T10:07:59.977;82;15,7
2026-03-19T10:08:00.934;82;15,7
2026-03-19T10:08:01.895;82;15,2
2026-03-19T10:08:02.853;82;15,0
2026-03-19T10:08:03.813;81;15,9
2026-03-19T10:08:04.773;81;15,9
2026-03-19T10:08:06.214;81;17,1
2026-03-19T10:08:07.170;81;17,1
2026-03-19T10:08:08.130;81;17,1
2026-03-19T10:08:09.095;81;17,1
2026-03-19T10:08:10.053;82;17,1
2026-03-19T10:08:11.974;82;16,6
2026-03-19T10:08:11.977;82;12,4
2026-03-19T10:08:12.933;82;12,5
2026-03-19T10:08:14.851;82;11,5
2026-03-19T10:08:14.852;82;9,7
2026-03-19T10:08:15.815;81;9,6
2026-03-19T10:08:16.774;81;9,9
2026-03-19T10:08:18.216;80;9,8
2026-03-19T10:08:19.652;80;10,5
2026-03-19T10:08:20.132;81;10,6
2026-03-19T10:08:21.574;81;10,8
2026-03-19T10:08:22.043;82;10,8
2026-03-19T10:08:23.014;82;10,8
2026-03-19T10:08:23.971;81;12,6
2026-03-19T10:08:24.933;81;12,6
2026-03-19T10:08:25.893;80;12,4
2026-03-19T10:08:26.852;80;12,4
2026-03-19T10:08:27.811;80;10,9
2026-03-19T10:08:29.254;79;10,7
2026-03-19T10:08:30.215;79;10,7
2026-03-19T10:08:31.174;79;10,8
2026-03-19T10:08:32.135;79;10,8
2026-03-19T10:08:33.095;79;11,4
2026-03-19T10:08:34.054;79;11,4
2026-03-19T10:08:35.013;79;11,3
2026-03-19T10:08:35.975;79;11,2
2026-03-19T10:08:36.934;79;11,1
2026-03-19T10:08:37.894;79;11,1
2026-03-19T10:08:39.815;79;11,3
2026-03-19T10:08:39.817;80;11,3
2026-03-19T10:08:41.253;80;10,7
2026-03-19T10:08:42.214;80;10,5
2026-03-19T10:08:43.174;80;10,3
2026-03-19T10:08:44.134;80;10,2
2026-03-19T10:08:45.095;80;10,2
2026-03-19T10:08:46.054;80;7,9
2026-03-19T10:08:47.014;80;6,6
2026-03-19T10:08:47.974;80;6,3
2026-03-19T10:08:48.934;81;6,3
2026-03-19T10:08:50.373;81;5,9
2026-03-19T10:08:50.851;81;5,8
2026-03-19T10:08:51.814;80;6,0
2026-03-19T10:08:52.778;80;6,1
2026-03-19T10:08:54.214;79;7,4
2026-03-19T10:08:55.652;78;9,0
2026-03-19T10:08:56.134;77;9,0
2026-03-19T10:08:57.093;77;10,0
2026-03-19T10:08:58.055;77;10,2
2026-03-19T10:08:59.013;77;10,6
2026-03-19T10:08:59.974;77;11,0
2026-03-19T10:09:00.934;78;10,7
2026-03-19T10:09:01.896;78;10,6
2026-03-19T10:09:02.852;78;10,5
2026-03-19T10:09:03.815;78;10,4
2026-03-19T10:09:05.256;78;10,5
2026-03-19T10:09:07.652;79;10,5
2026-03-19T10:09:07.653;79;10,7
2026-03-19T10:09:08.134;79;10,8
2026-03-19T10:09:09.096;80;10,8
2026-03-19T10:09:10.056;81;11,1
2026-03-19T10:09:11.493;81;11,2
2026-03-19T10:09:11.974;82;11,1
2026-03-19T10:09:13.894;83;11,1
2026-03-19T10:09:13.897;83;10,9
2026-03-19T10:09:14.852;83;10,0
2026-03-19T10:09:15.815;84;8,2
2026-03-19T10:09:17.239;85;8,2
2026-03-19T10:09:19.654;85;7,1
2026-03-19T10:09:20.135;86;6,5
2026-03-19T10:09:20.137;87;6,2
2026-03-19T10:09:21.096;87;5,5
2026-03-19T10:09:22.055;87;5,5
2026-03-19T10:09:23.015;88;6,3
2026-03-19T10:09:23.974;88;6,3
2026-03-19T10:09:26.376;89;6,2
2026-03-19T10:09:28.295;90;6,0
2026-03-19T10:09:28.297;90;5,8
2026-03-19T10:09:28.299;90;5,6
2026-03-19T10:09:28.774;91;5,2
2026-03-19T10:09:30.695;92;5,4
2026-03-19T10:09:32.135;93;5,7
2026-03-19T10:09:32.137;94;5,8
2026-03-19T10:09:33.096;95;5,9
2026-03-19T10:09:34.535;96;5,9
2026-03-19T10:09:35.015;97;5,1
2026-03-19T10:09:36.454;97;5,2
2026-03-19T10:09:37.895;97;5,2
2026-03-19T10:09:37.898;96;5,2
2026-03-19T10:09:39.816;96;5,4
2026-03-19T10:09:39.818;95;5,2
2026-03-19T10:09:40.774;95;5,2
2026-03-19T10:09:42.695;95;4,1
2026-03-19T10:09:43.175;94;4,2
2026-03-19T10:09:44.135;94;4,3
2026-03-19T10:09:45.575;95;4,4
2026-03-19T10:09:46.055;95;4,4
2026-03-19T10:09:47.016;96;4,3
2026-03-19T10:09:47.976;96;4,4
2026-03-19T10:09:49.894;97;4,1
2026-03-19T10:09:50.376;96;5,9
2026-03-19T10:09:50.852;95;5,8
2026-03-19T10:09:52.775;95;5,8
2026-03-19T10:09:53.240;95;6,1
2026-03-19T10:09:54.215;95;6,1
2026-03-19T10:09:55.177;96;6,1
2026-03-19T10:09:56.132;96;6,1
2026-03-19T10:09:57.095;96;7,1
2026-03-19T10:09:58.054;96;7,1
2026-03-19T10:09:59.013;95;7,3
2026-03-19T10:10:01.416;95;7,3
2026-03-19T10:10:01.418;95;7,3
2026-03-19T10:10:01.893;94;7,2
2026-03-19T10:10:02.853;94;7,2
2026-03-19T10:10:03.815;94;7,2
2026-03-19T10:10:04.773;94;7,2
2026-03-19T10:10:06.216;94;7,0
2026-03-19T10:10:07.176;95;6,9
2026-03-19T10:10:08.134;95;5,4
2026-03-19T10:10:09.096;96;5,5
2026-03-19T10:10:10.055;96;5,5
2026-03-19T10:10:11.016;95;5,3
2026-03-19T10:10:11.975;95;5,2
2026-03-19T10:10:12.935;95;5,4
2026-03-19T10:10:13.896;94;5,5
2026-03-19T10:10:14.852;94;5,1
2026-03-19T10:10:16.297;94;4,1
2026-03-19T10:10:16.776;94;3,9
2026-03-19T10:10:18.216;95;3,9
2026-03-19T10:10:19.175;96;4,3
2026-03-19T10:10:20.136;96;4,6
2026-03-19T10:10:21.094;97;4,6
2026-03-19T10:10:22.056;98;4,6
2026-03-19T10:10:23.015;98;4,6
2026-03-19T10:10:25.415;99;4,4
2026-03-19T10:10:25.894;98;4,3
2026-03-19T10:10:25.896;98;4,3
2026-03-19T10:10:26.853;98;4,2
2026-03-19T10:10:27.815;98;4,1
2026-03-19T10:10:29.256;99;4,0
2026-03-19T10:10:30.214;99;4,1
2026-03-19T10:10:31.175;99;3,6
2026-03-19T10:10:32.135;100;3,5
2026-03-19T10:10:33.098;100;3,4
2026-03-19T10:10:34.055;100;3,4
2026-03-19T10:10:35.016;99;3,5
2026-03-19T10:10:36.935;97;6,9
2026-03-19T10:10:36.938;95;6,7
2026-03-19T10:10:39.335;95;6,6
2026-03-19T10:10:39.338;94;6,6
2026-03-19T10:10:40.776;93;6,6
2026-03-19T10:10:40.779;92;6,6
2026-03-19T10:10:42.216;92;6,8
2026-03-19T10:10:43.653;92;6,8
2026-03-19T10:10:44.136;93;7,1
2026-03-19T10:10:45.093;94;7,3
2026-03-19T10:10:46.056;95;7,3
2026-03-19T10:10:47.496;95;7,4
2026-03-19T10:10:47.974;95;7,5
2026-03-19T10:10:48.936;95;7,8
2026-03-19T10:10:49.897;93;9,1
2026-03-19T10:10:51.335;92;9,1
2026-03-19T10:10:51.816;91;9,1
2026-03-19T10:10:52.776;91;9,1
2026-03-19T10:10:54.216;91;8,9
2026-03-19T10:10:55.175;90;6,6
2026-03-19T10:10:56.136;90;6,6
2026-03-19T10:10:57.097;90;6,4
2026-03-19T10:10:58.053;91;6,5
2026-03-19T10:10:59.496;91;6,5
2026-03-19T10:10:59.972;91;6,5
2026-03-19T10:11:00.936;91;6,4
2026-03-19T10:11:02.384;91;6,3
2026-03-19T10:11:02.854;91;6,0
2026-03-19T10:11:03.796;91;5,8
2026-03-19T10:11:04.757;91;5,9
2026-03-19T10:11:06.695;91;5,8
2026-03-19T10:11:08.136;91;5,6
2026-03-19T10:11:08.139;91;5,1
2026-03-19T10:11:09.098;91;2,3
2026-03-19T10:11:10.055;91;2,3
2026-03-19T10:11:11.000;92;3,0
2026-03-19T10:11:11.976;93;4,4
2026-03-19T10:11:12.936;94;4,3
2026-03-19T10:11:13.897;95;4,3
2026-03-19T10:11:14.853;95;4,7
2026-03-19T10:11:15.816;95;4,8
2026-03-19T10:11:16.773;92;8,8
2026-03-19T10:11:18.695;91;11,2
2026-03-19T10:11:19.174;88;11,2
2026-03-19T10:11:20.135;88;11,2
2026-03-19T10:11:21.577;87;11,7
2026-03-19T10:11:22.054;88;11,7
2026-03-19T10:11:23.015;88;12,1
2026-03-19T10:11:23.975;89;12,0
2026-03-19T10:11:25.897;89;12,1
2026-03-19T10:11:25.899;89;12,1
2026-03-19T10:11:26.854;90;12,2
2026-03-19T10:11:27.815;91;12,2
2026-03-19T10:11:28.777;91;12,2
2026-03-19T10:11:31.653;91;12,1
2026-03-19T10:11:31.654;91;12,1
2026-03-19T10:11:32.135;91;11,7
2026-03-19T10:11:33.097;91;11,8
2026-03-19T10:11:35.016;91;11,8
2026-03-19T10:11:35.019;91;11,7
2026-03-19T10:11:35.976;91;9,0
2026-03-19T10:11:37.415;92;5,8
2026-03-19T10:11:37.895;92;5,9
2026-03-19T10:11:38.853;93;5,9
2026-03-19T10:11:39.817;93;4,9
2026-03-19T10:11:40.776;94;4,9
2026-03-19T10:11:43.177;94;3,8
2026-03-19T10:11:43.179;94;3,8
2026-03-19T10:11:45.577;94;3,7
2026-03-19T10:11:46.535;93;3,6
2026-03-19T10:11:46.537;93;3,6
2026-03-19T10:11:47.014;92;3,6
2026-03-19T10:11:47.976;91;5,4
2026-03-19T10:11:49.895;90;5,4
2026-03-19T10:11:50.853;89;5,0
2026-03-19T10:11:50.854;89;5,0
2026-03-19T10:11:51.817;89;5,8
2026-03-19T10:11:54.217;90;6,7
2026-03-19T10:11:54.696;91;6,7
2026-03-19T10:11:55.175;92;6,7
2026-03-19T10:11:56.135;93;6,8
2026-03-19T10:11:58.056;94;6,7
2026-03-19T10:11:59.497;94;6,6
2026-03-19T10:11:59.499;93;8,9
2026-03-19T10:11:59.974;92;11,3
2026-03-19T10:12:00.919;90;11,4
2026-03-19T10:12:01.893;87;12,6
2026-03-19T10:12:02.851;86;12,6
2026-03-19T10:12:08.615;86;13,7
2026-03-19T10:12:09.575;86;13,8
2026-03-19T10:12:09.578;88;15,0
2026-03-19T10:12:10.055;88;14,7
2026-03-19T10:12:10.535;90;14,6
2026-03-19T10:12:10.537;91;14,7
2026-03-19T10:12:12.937;92;14,7
2026-03-19T10:12:12.939;92;14,9
2026-03-19T10:12:14.854;90;15,8
2026-03-19T10:12:14.855;90;15,9
2026-03-19T10:12:14.856;88;15,9
2026-03-19T10:12:14.856;88;16,0
2026-03-19T10:12:15.817;88;16,0
2026-03-19T10:12:16.778;88;16,1
2026-03-19T10:12:18.217;89;16,3
2026-03-19T10:12:19.176;89;15,1
2026-03-19T10:12:20.135;90;13,4
2026-03-19T10:12:21.096;90;12,3
2026-03-19T10:12:22.056;91;12,3
2026-03-19T10:12:23.017;90;13,5
2026-03-19T10:12:23.974;89;13,0
2026-03-19T10:12:24.936;87;13,7
2026-03-19T10:12:25.893;84;13,9
2026-03-19T10:12:26.855;83;13,9
2026-03-19T10:12:27.818;83;14,8
2026-03-19T10:12:29.256;83;15,8
2026-03-19T10:12:30.699;85;16,3
2026-03-19T10:12:31.174;85;15,9
2026-03-19T10:12:32.138;86;14,5
2026-03-19T10:12:33.085;86;14,4
2026-03-19T10:12:34.057;87;14,4
2026-03-19T10:12:35.016;88;14,2
2026-03-19T10:12:36.456;88;14,2
2026-03-19T10:12:36.934;89;14,1
2026-03-19T10:12:37.897;90;14,1
2026-03-19T10:12:38.854;90;14,1
2026-03-19T10:12:39.817;91;14,0
2026-03-19T10:12:41.256;91;14,0
2026-03-19T10:12:42.216;92;13,9
2026-03-19T10:12:43.176;92;12,9
2026-03-19T10:12:44.614;92;11,2
2026-03-19T10:12:45.577;92;9,3
2026-03-19T10:12:46.056;92;9,3
2026-03-19T10:12:47.017;93;7,6
2026-03-19T10:12:49.417;94;5,2
2026-03-19T10:12:49.897;94;3,4
2026-03-19T10:12:49.899;93;5,2
2026-03-19T10:12:52.297;93;5,3
2026-03-19T10:12:52.299;92;7,0
2026-03-19T10:12:52.776;91;7,0
2026-03-19T10:12:54.216;90;7,0
2026-03-19T10:12:55.177;90;7,0
2026-03-19T10:12:56.613;90;8,3
2026-03-19T10:12:57.091;91;8,2
2026-03-19T10:12:58.053;91;8,2
2026-03-19T10:12:59.017;91;8,2
2026-03-19T10:13:00.937;91;8,2
2026-03-19T10:13:00.940;91;8,5
2026-03-19T10:13:02.376;91;8,6
2026-03-19T10:13:02.854;90;8,7
2026-03-19T10:13:05.245;89;8,7
2026-03-19T10:13:05.247;89;8,8
2026-03-19T10:13:06.217;87;9,6
2026-03-19T10:13:07.176;87;9,5
2026-03-19T10:13:08.121;86;9,6
2026-03-19T10:13:09.083;85;10,3
2026-03-19T10:13:10.056;84;9,5
2026-03-19T10:13:11.016;83;9,5
2026-03-19T10:13:11.977;82;8,4
2026-03-19T10:13:12.936;82;8,4
2026-03-19T10:13:15.336;81;8,3
2026-03-19T10:13:15.338;81;8,4
2026-03-19T10:13:16.297;80;8,5
2026-03-19T10:13:16.777;80;7,3
2026-03-19T10:13:18.217;80;7,2
2026-03-19T10:13:19.640;80;7,4
2026-03-19T10:13:20.617;79;7,4
2026-03-19T10:13:21.096;78;8,6
2026-03-19T10:13:22.538;78;8,7
2026-03-19T10:13:23.018;77;8,6
2026-03-19T10:13:23.977;76;8,4
2026-03-19T10:13:25.897;76;8,3
2026-03-19T10:13:26.856;76;8,3
2026-03-19T10:13:27.335;77;10,9
2026-03-19T10:13:27.814;77;10,7
2026-03-19T10:13:28.776;77;10,1
2026-03-19T10:13:30.216;78;10,1
2026-03-19T10:13:31.178;78;10,1
2026-03-19T10:13:32.136;78;9,5
2026-03-19T10:13:33.097;77;9,4
2026-03-19T10:13:34.055;77;9,3
2026-03-19T10:13:35.016;78;9,3
2026-03-19T10:13:36.457;78;9,3
2026-03-19T10:13:36.938;78;9,6
2026-03-19T10:13:37.894;78;9,5
2026-03-19T10:13:39.818;78;9,4
2026-03-19T10:13:39.821;78;9,6
2026-03-19T10:13:40.777;78;9,4
2026-03-19T10:13:42.696;78;9,4
2026-03-19T10:13:43.175;79;9,2
2026-03-19T10:13:44.137;79;9,3
2026-03-19T10:13:45.096;80;9,2
2026-03-19T10:13:46.057;80;9,2
2026-03-19T10:13:47.498;81;9,2
2026-03-19T10:13:47.963;81;6,1
2026-03-19T10:13:50.360;82;5,7
2026-03-19T10:13:50.361;82;5,7
2026-03-19T10:13:50.854;82;5,8
2026-03-19T10:13:51.815;82;6,2
2026-03-19T10:13:53.736;82;7,1
2026-03-19T10:13:54.700;81;7,7
2026-03-19T10:13:55.176;81;7,7
2026-03-19T10:13:56.616;81;7,7
2026-03-19T10:13:57.096;81;7,7
2026-03-19T10:13:58.057;80;7,4
2026-03-19T10:13:59.498;80;7,4
2026-03-19T10:13:59.976;80;7,5
2026-03-19T10:14:01.898;80;7,4
2026-03-19T10:14:01.900;80;7,4
2026-03-19T10:14:02.854;80;8,7
2026-03-19T10:14:04.297;80;8,6
2026-03-19T10:14:04.777;80;7,8
2026-03-19T10:14:06.218;81;8,2
2026-03-19T10:14:09.577;81;8,2
2026-03-19T10:14:09.579;81;8,1
2026-03-19T10:14:09.581;81;8,3
2026-03-19T10:14:13.415;81;8,6
2026-03-19T10:14:13.417;81;8,9
2026-03-19T10:14:13.419;81;8,9
2026-03-19T10:14:13.420;81;8,9
2026-03-19T10:14:14.854;80;8,6
2026-03-19T10:14:14.855;80;7,3
2026-03-19T10:14:15.815;80;7,3
2026-03-19T10:14:16.777;81;7,4
2026-03-19T10:14:18.216;81;7,5
2026-03-19T10:14:20.136;81;7,4
2026-03-19T10:14:20.139;81;7,4
2026-03-19T10:14:21.577;81;7,3
2026-03-19T10:14:22.537;81;7,3
2026-03-19T10:14:24.458;81;7,2
2026-03-19T10:14:24.460;81;6,9
2026-03-19T10:14:24.936;81;5,6
2026-03-19T10:14:25.885;81;5,6
2026-03-19T10:14:26.842;81;5,2
2026-03-19T10:14:27.818;81;4,7
2026-03-19T10:14:28.776;80;4,8
