Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-31T16:03:49.101;104
2026-03-31T16:03:50.058;103
2026-03-31T16:05:06.420;114;1,9
2026-03-31T16:05:07.377;114;2,0
2026-03-31T16:05:08.338;113;2,3
2026-03-31T16:05:09.788;112;2,6
2026-03-31T16:05:10.221;111;3,1
2026-03-31T16:05:11.218;110;3,1
2026-03-31T16:05:12.182;110;3,3
2026-03-31T16:05:13.143;110;3,1
2026-03-31T16:05:14.063;110;3,3
2026-03-31T16:05:15.022;108;3,6
2026-03-31T16:05:15.981;107;3,6
2026-03-31T16:05:16.924;106;3,6
2026-03-31T16:05:17.937;106;3,6
2026-03-31T16:05:18.903;106;3,7
2026-03-31T16:05:20.301;106;3,7
2026-03-31T16:05:21.302;106;3,8
2026-03-31T16:05:22.257;106;4,3
2026-03-31T16:05:23.227;104;4,6
2026-03-31T16:05:24.177;104;4,7
2026-03-31T16:05:25.140;102;4,7
2026-03-31T16:05:26.061;101;4,6
2026-03-31T16:05:27.007;100;4,5
2026-03-31T16:05:28.022;100;4,3
2026-03-31T16:05:28.982;100;4,2
2026-03-31T16:05:30.420;100;4,1
2026-03-31T16:05:30.860;99;4,6
2026-03-31T16:05:32.340;98;4,4
2026-03-31T16:05:33.301;98;4,2
2026-03-31T16:05:34.257;99;4,8
2026-03-31T16:05:35.695;99;4,8
2026-03-31T16:05:36.138;101;6,0
2026-03-31T16:05:37.101;103;6,0
2026-03-31T16:05:38.597;105;7,3
2026-03-31T16:05:39.502;107;7,0
2026-03-31T16:05:40.461;109;6,9
2026-03-31T16:05:40.979;111;7,0
2026-03-31T16:05:41.901;112;7,0
2026-03-31T16:05:43.378;113;7,0
2026-03-31T16:05:44.818;114;7,0
2026-03-31T16:05:45.256;114;7,1
2026-03-31T16:05:46.218;113;7,1
2026-03-31T16:05:47.178;113;6,7
2026-03-31T16:05:48.138;113;6,7
2026-03-31T16:05:49.099;113;6,7
2026-03-31T16:05:51.019;114;6,4
2026-03-31T16:05:51.020;114;6,4
2026-03-31T16:05:52.013;115;5,3
2026-03-31T16:05:53.938;116;5,4
2026-03-31T16:05:54.380;117;3,5
2026-03-31T16:05:55.855;118;3,3
2026-03-31T16:05:56.341;118;3,3
2026-03-31T16:05:57.299;118;2,4
2026-03-31T16:05:59.695;118;2,4
2026-03-31T16:05:59.696;119;2,4
2026-03-31T16:06:00.141;119;2,5
2026-03-31T16:06:01.137;120;2,4
2026-03-31T16:06:02.580;121;2,4
2026-03-31T16:06:03.536;122;2,4
2026-03-31T16:06:05.940;123;2,5
2026-03-31T16:06:06.422;123;2,4
2026-03-31T16:06:06.423;123;2,3
2026-03-31T16:06:06.860;124;2,2
2026-03-31T16:06:08.348;124;1,6
2026-03-31T16:06:10.738;124;1,7
2026-03-31T16:06:10.739;124;1,7
2026-03-31T16:06:11.219;124;1,6
2026-03-31T16:06:13.135;125;1,6
2026-03-31T16:06:13.136;125;1,7
2026-03-31T16:06:16.497;125;1,5
2026-03-31T16:06:16.498;125;1,1
2026-03-31T16:06:16.981;125;1,1
2026-03-31T16:06:16.982;125;1,1
2026-03-31T16:06:17.939;125;0,9
2026-03-31T16:06:18.895;126;0,9
2026-03-31T16:06:20.341;126;1,0
2026-03-31T16:06:21.297;126;1,0
2026-03-31T16:06:22.255;127;0,9
2026-03-31T16:06:23.222;127;0,9
2026-03-31T16:06:24.196;127;0,9
2026-03-31T16:06:25.136;127;1,1
2026-03-31T16:06:26.092;127;1,3
2026-03-31T16:06:27.021;127;1,3
2026-03-31T16:06:28.979;127;1,3
2026-03-31T16:06:29.455;127;1,2
2026-03-31T16:06:30.416;127;1,2
2026-03-31T16:06:31.381;127;1,2
2026-03-31T16:06:32.337;127;1,2
2026-03-31T16:06:33.298;127;1,2
2026-03-31T16:06:34.248;127;1,2
2026-03-31T16:06:35.216;126;1,3
2026-03-31T16:06:36.183;126;1,3
2026-03-31T16:06:38.102;125;1,4
2026-03-31T16:06:39.057;125;1,4
2026-03-31T16:06:39.058;124;1,4
2026-03-31T16:06:42.420;124;1,2
2026-03-31T16:06:43.860;124;1,1
2026-03-31T16:06:43.861;123;1,1
2026-03-31T16:06:43.861;123;1,7
2026-03-31T16:06:44.837;122;2,2
2026-03-31T16:06:45.262;120;2,9
2026-03-31T16:06:46.265;118;3,1
2026-03-31T16:06:47.219;116;3,2
2026-03-31T16:06:48.177;115;4,0
2026-03-31T16:06:49.102;114;4,0
2026-03-31T16:06:50.083;115;4,1
2026-03-31T16:06:51.063;115;4,1
2026-03-31T16:06:52.505;115;4,1
2026-03-31T16:06:52.939;114;4,4
2026-03-31T16:06:53.941;110;6,2
2026-03-31T16:06:54.902;104;13,1
2026-03-31T16:06:56.339;103;13,1
2026-03-31T16:06:57.779;101;13,1
2026-03-31T16:06:58.221;101;13,1
2026-03-31T16:06:59.694;101;13,9
2026-03-31T16:07:00.179;103;14,1
2026-03-31T16:07:01.136;106;14,1
2026-03-31T16:07:02.096;108;14,1
2026-03-31T16:07:03.055;109;14,1
2026-03-31T16:07:04.500;110;14,0
2026-03-31T16:07:05.943;112;14,1
2026-03-31T16:07:05.944;114;14,1
2026-03-31T16:07:06.847;116;14,2
2026-03-31T16:07:08.288;117;14,2
2026-03-31T16:07:10.264;119;14,1
2026-03-31T16:07:10.265;120;7,0
2026-03-31T16:07:11.696;120;7,0
2026-03-31T16:07:12.128;120;6,9
2026-03-31T16:07:13.619;120;6,5
2026-03-31T16:07:14.047;121;4,8
2026-03-31T16:07:16.505;121;3,7
2026-03-31T16:07:16.506;122;3,6
2026-03-31T16:07:17.423;122;3,6
2026-03-31T16:07:17.885;122;3,4
2026-03-31T16:07:18.861;123;2,6
2026-03-31T16:07:20.293;123;2,4
2026-03-31T16:07:21.253;123;1,6
2026-03-31T16:07:22.260;123;1,6
2026-03-31T16:07:23.699;123;1,6
2026-03-31T16:07:24.126;123;1,9
2026-03-31T16:07:26.096;123;2,0
2026-03-31T16:07:26.097;124;1,9
2026-03-31T16:07:27.484;124;1,9
2026-03-31T16:07:28.074;124;1,9
2026-03-31T16:07:29.460;123;1,9
2026-03-31T16:07:29.884;123;2,1
2026-03-31T16:07:30.901;122;2,2
2026-03-31T16:07:32.345;121;2,2
2026-03-31T16:07:33.295;121;2,2
2026-03-31T16:07:34.297;120;2,1
2026-03-31T16:07:35.705;120;1,9
2026-03-31T16:07:36.125;120;2,0
2026-03-31T16:07:37.137;120;2,0
2026-03-31T16:07:38.122;119;1,5
2026-03-31T16:07:39.044;119;1,6
2026-03-31T16:07:40.003;119;1,6
2026-03-31T16:07:40.933;119;1,6
2026-03-31T16:07:41.892;118;2,1
2026-03-31T16:07:42.897;118;2,1
2026-03-31T16:07:45.777;117;2,1
2026-03-31T16:07:45.777;117;1,9
2026-03-31T16:07:47.216;117;1,8
2026-03-31T16:07:47.704;117;1,8
2026-03-31T16:07:48.661;117;1,8
2026-03-31T16:07:49.102;116;2,1
2026-03-31T16:07:50.585;116;2,1
2026-03-31T16:07:52.023;115;2,2
2026-03-31T16:07:52.024;115;2,2
2026-03-31T16:07:52.984;115;2,2
2026-03-31T16:07:53.902;115;2,2
2026-03-31T16:07:55.344;115;2,2
2026-03-31T16:07:56.818;115;2,2
2026-03-31T16:07:57.259;116;1,7
2026-03-31T16:07:58.223;116;1,9
2026-03-31T16:07:59.185;116;1,9
2026-03-31T16:08:00.142;116;1,8
2026-03-31T16:08:02.580;116;2,4
2026-03-31T16:08:02.581;116;2,3
2026-03-31T16:08:03.061;115;2,3
2026-03-31T16:08:04.977;114;2,8
2026-03-31T16:08:04.978;114;2,8
2026-03-31T16:08:05.937;113;2,7
2026-03-31T16:08:06.902;112;2,7
2026-03-31T16:08:08.350;112;2,9
2026-03-31T16:08:09.317;113;2,9
2026-03-31T16:08:10.260;113;2,9
2026-03-31T16:08:11.664;114;2,9
2026-03-31T16:08:12.174;114;3,2
2026-03-31T16:08:13.139;115;3,2
2026-03-31T16:08:14.084;116;3,2
2026-03-31T16:08:16.024;117;3,2
2026-03-31T16:08:16.502;118;2,9
2026-03-31T16:08:16.941;118;3,0
2026-03-31T16:08:17.934;119;3,0
2026-03-31T16:08:19.855;119;2,3
2026-03-31T16:08:20.301;118;2,3
2026-03-31T16:08:21.302;119;2,3
2026-03-31T16:08:23.221;119;2,4
2026-03-31T16:08:23.222;119;2,1
2026-03-31T16:08:24.177;120;2,1
2026-03-31T16:08:26.580;120;2,2
2026-03-31T16:08:26.581;121;2,2
2026-03-31T16:08:27.541;122;2,0
2026-03-31T16:08:27.981;122;1,7
2026-03-31T16:08:28.974;123;1,8
2026-03-31T16:08:30.903;124;1,8
2026-03-31T16:08:31.377;124;1,5
2026-03-31T16:08:32.816;124;1,4
2026-03-31T16:08:33.297;124;1,5
2026-03-31T16:08:34.254;125;1,6
2026-03-31T16:08:35.696;125;1,7
2026-03-31T16:08:36.181;126;1,9
2026-03-31T16:08:37.137;126;1,9
2026-03-31T16:08:38.578;126;1,9
2026-03-31T16:08:40.029;125;1,8
2026-03-31T16:08:40.458;125;1,8
2026-03-31T16:08:40.971;124;1,6
2026-03-31T16:08:41.937;124;1,7
2026-03-31T16:08:42.899;125;1,6
2026-03-31T16:08:45.781;125;1,7
2026-03-31T16:08:45.782;126;1,7
2026-03-31T16:08:46.259;126;1,7
2026-03-31T16:08:47.707;126;1,5
2026-03-31T16:08:48.657;126;1,5
2026-03-31T16:08:49.147;126;1,5
2026-03-31T16:08:50.585;126;1,0
2026-03-31T16:08:51.061;126;1,2
2026-03-31T16:08:51.983;126;1,2
2026-03-31T16:08:52.984;125;1,4
2026-03-31T16:08:54.420;125;1,4
2026-03-31T16:08:54.862;124;1,4
2026-03-31T16:08:56.340;123;1,3
2026-03-31T16:08:57.310;123;1,3
2026-03-31T16:08:58.742;123;1,3
2026-03-31T16:08:59.182;123;1,4
2026-03-31T16:09:00.665;123;1,7
2026-03-31T16:09:02.581;123;1,7
2026-03-31T16:09:02.582;122;1,8
2026-03-31T16:09:03.058;121;2,7
2026-03-31T16:09:04.026;119;2,7
2026-03-31T16:09:04.987;118;2,8
2026-03-31T16:09:05.942;117;2,7
2026-03-31T16:09:07.380;117;2,7
2026-03-31T16:09:08.291;117;2,6
2026-03-31T16:09:09.726;117;2,6
2026-03-31T16:09:10.207;117;2,7
2026-03-31T16:09:11.220;117;3,3
2026-03-31T16:09:14.111;117;3,5
2026-03-31T16:09:14.583;117;3,5
2026-03-31T16:09:14.584;118;3,5
2026-03-31T16:09:16.498;117;3,7
2026-03-31T16:09:16.499;116;3,7
2026-03-31T16:09:16.927;116
2026-03-31T16:09:18.902;115;3,7
2026-03-31T16:09:18.903;115;3,8
2026-03-31T16:09:20.287;114;3,7
2026-03-31T16:09:21.246;115;3,4
2026-03-31T16:09:22.261;115;3,4
2026-03-31T16:09:23.184;116;3,4
2026-03-31T16:09:24.156;116;3,4
2026-03-31T16:09:25.623;115;3,6
2026-03-31T16:09:26.053;115;3,6
2026-03-31T16:09:28.022;115;3,6
2026-03-31T16:09:28.023;115;3,3
2026-03-31T16:09:28.932;114;4,0
2026-03-31T16:09:30.901;113;4,0
2026-03-31T16:09:30.902;113;4,1
2026-03-31T16:09:32.334;113;4,1
2026-03-31T16:09:33.299;113;3,9
2026-03-31T16:09:34.690;113;3,9
2026-03-31T16:09:35.182;113
2026-03-31T16:09:36.131;113;3,8
2026-03-31T16:09:37.617;112;4,1
2026-03-31T16:09:38.052;110;5,0
2026-03-31T16:09:39.066;109;5,1
2026-03-31T16:09:40.500;109;5,3
2026-03-31T16:09:40.925;110;5,3
2026-03-31T16:09:41.886;111;5,2
2026-03-31T16:09:42.846;111;5,4
2026-03-31T16:09:44.335;113;5,5
2026-03-31T16:09:45.265;114;5,0
2026-03-31T16:09:47.211;115;5,0
2026-03-31T16:09:48.177;117;5,1
2026-03-31T16:09:48.178;118;5,2
2026-03-31T16:09:49.132;119;5,1
2026-03-31T16:09:50.106;119;5,1
2026-03-31T16:09:51.062;119;5,2
2026-03-31T16:09:52.021;119;4,9
2026-03-31T16:09:53.942;119;3,8
2026-03-31T16:09:53.943;119;3,7
2026-03-31T16:09:55.378;118;3,4
2026-03-31T16:09:56.306;118;3,3
2026-03-31T16:09:57.264;118;3,3
2026-03-31T16:09:58.256;119;2,9
2026-03-31T16:09:59.713;119;2,9
2026-03-31T16:10:00.178;120;2,4
2026-03-31T16:10:01.622;121;2,0
2026-03-31T16:10:02.061;121;2,1
2026-03-31T16:10:03.058;122;1,9
2026-03-31T16:10:03.999;122;1,8
2026-03-31T16:10:05.461;122;1,5
2026-03-31T16:10:05.902;122;1,5
2026-03-31T16:10:07.379;123;1,5
2026-03-31T16:10:08.339;124;1,7
2026-03-31T16:10:09.302;124;1,7
2026-03-31T16:10:10.737;125;1,7
2026-03-31T16:10:13.141;125;1,7
2026-03-31T16:10:13.142;126;1,5
2026-03-31T16:10:13.142;126;1,5
2026-03-31T16:10:15.059;127;1,4
2026-03-31T16:10:15.504;127;1,3
2026-03-31T16:10:16.018;127;1,2
2026-03-31T16:10:16.976;127;1,2
2026-03-31T16:10:17.948;128;1,3
2026-03-31T16:10:18.907;128;1,6
2026-03-31T16:10:20.818;129;1,6
2026-03-31T16:10:21.304;129;1,5
2026-03-31T16:10:22.266;130;1,3
2026-03-31T16:10:23.221;130;1,4
2026-03-31T16:10:24.186;130;1,4
2026-03-31T16:10:25.147;130;1,4
2026-03-31T16:10:26.100;130;1,3
2026-03-31T16:10:28.496;131;1,4
2026-03-31T16:10:28.497;131;1,4
2026-03-31T16:10:29.945;131;1,4
2026-03-31T16:10:29.945;132;1,4
2026-03-31T16:10:30.904;132;1,4
2026-03-31T16:10:32.338;132;1,3
2026-03-31T16:10:33.294;132;0,9
2026-03-31T16:10:35.213;132;0,9
2026-03-31T16:10:35.214;132;0,9
2026-03-31T16:10:36.146;132;1,0
2026-03-31T16:10:37.621;133;0,9
2026-03-31T16:10:38.062;132;1,1
2026-03-31T16:10:39.025;133;1,1
2026-03-31T16:10:40.018;133;1,1
2026-03-31T16:10:41.464;133;1,1
2026-03-31T16:10:42.445;134;1,1
2026-03-31T16:10:42.863;134;1,1
2026-03-31T16:10:45.302;134;1,1
2026-03-31T16:10:45.302;134;1,1
2026-03-31T16:10:46.312;134;1,1
2026-03-31T16:10:47.224;135;1,1
2026-03-31T16:10:48.659;135;1,1
2026-03-31T16:10:49.103;134;1,1
2026-03-31T16:10:50.103;134;1,1
2026-03-31T16:10:52.499;134;1,0
2026-03-31T16:10:52.500;133;1,1
2026-03-31T16:10:52.983;133;1,1
2026-03-31T16:10:53.932;133;1,1
2026-03-31T16:10:55.386;134;1,1
2026-03-31T16:10:56.345;134;1,1
2026-03-31T16:10:58.742;134;1,1
2026-03-31T16:10:58.743;134;1,2
2026-03-31T16:10:59.184;134;1,2
2026-03-31T16:11:00.127;133;1,2
2026-03-31T16:11:01.088;133;1,3
2026-03-31T16:11:02.047;133;1,3
2026-03-31T16:11:03.536;132;1,3
2026-03-31T16:11:04.482;132;1,3
2026-03-31T16:11:04.942;132;1,1
2026-03-31T16:11:05.941;132;1,1
2026-03-31T16:11:06.902;133;1,1
2026-03-31T16:11:08.344;132;1,0
2026-03-31T16:11:09.291;133;1,0
2026-03-31T16:11:10.300;132;0,9
2026-03-31T16:11:11.182;132;0,9
2026-03-31T16:11:12.144;132;1,0
2026-03-31T16:11:13.142;132;1,1
2026-03-31T16:11:14.091;131;1,1
2026-03-31T16:11:16.505;131;1,1
2026-03-31T16:11:16.506;131;1,0
2026-03-31T16:11:16.931;130;1,1
2026-03-31T16:11:17.944;130;1,1
2026-03-31T16:11:18.895;130;1,1
2026-03-31T16:11:20.292;129;1,1
2026-03-31T16:11:24.181;129;1,1
2026-03-31T16:11:24.182;129;1,3
2026-03-31T16:11:24.183;129;1,4
2026-03-31T16:11:24.183;129;1,4
2026-03-31T16:11:26.097;129;1,4
2026-03-31T16:11:26.098;129;1,4
2026-03-31T16:11:27.061;129;1,4
2026-03-31T16:11:28.005;129;1,4
2026-03-31T16:11:28.966;128;1,4
2026-03-31T16:11:29.906;128;1,5
2026-03-31T16:11:30.865;127;1,5
2026-03-31T16:11:32.785;126;1,5
2026-03-31T16:11:33.301;126;1,6
2026-03-31T16:11:34.261;126;1,8
2026-03-31T16:11:35.227;126;1,8
2026-03-31T16:11:36.167;127;1,9
2026-03-31T16:11:37.152;127;2,5
2026-03-31T16:11:38.106;127;2,5
2026-03-31T16:11:40.978;126;2,4
2026-03-31T16:11:40.979;126;2,4
2026-03-31T16:11:40.980;126;2,4
2026-03-31T16:11:41.934;126;2,4
2026-03-31T16:11:43.867;126;2,4
2026-03-31T16:11:44.303;126;2,3
2026-03-31T16:11:45.744;126;2,3
2026-03-31T16:11:46.221;127;2,5
2026-03-31T16:11:47.705;127;2,4
2026-03-31T16:11:48.145;127;2,3
2026-03-31T16:11:52.021;128;2,3
2026-03-31T16:11:52.022;128;2,3
2026-03-31T16:11:52.499;128;1,9
2026-03-31T16:11:52.946;130;1,4
2026-03-31T16:11:52.948;130;1,4
2026-03-31T16:11:54.413;130;1,4
2026-03-31T16:11:54.865;130;1,5
2026-03-31T16:11:56.331;130;1,5
2026-03-31T16:11:57.778;130;1,5
2026-03-31T16:11:58.206;129;1,6
2026-03-31T16:11:59.169;129;1,3
2026-03-31T16:12:00.130;129;1,5
2026-03-31T16:12:02.097;129;1,6
2026-03-31T16:12:02.097;128;1,6
2026-03-31T16:12:04.025;129;1,6
2026-03-31T16:12:05.410;129;1,8
2026-03-31T16:12:05.887;130;1,8
2026-03-31T16:12:06.369;130;1,7
2026-03-31T16:12:06.878;130;1,7
2026-03-31T16:12:08.290;130;1,7
2026-03-31T16:12:09.299;131;1,7
2026-03-31T16:12:10.290;131;1,7
2026-03-31T16:12:11.211;132;1,8
2026-03-31T16:12:12.159;132;1,8
2026-03-31T16:12:13.105;132;1,7
2026-03-31T16:12:14.066;133;1,7
2026-03-31T16:12:15.489;133;1,5
2026-03-31T16:12:15.975;134;1,5
2026-03-31T16:12:16.984;134;1,5
2026-03-31T16:12:17.940;134;1,2
2026-03-31T16:12:18.901;134;1,2
2026-03-31T16:12:21.298;134;1,2
2026-03-31T16:12:21.299;134;1,3
2026-03-31T16:12:22.739;134;1,2
2026-03-31T16:12:23.705;135;1,1
2026-03-31T16:12:25.143;135;1,2
2026-03-31T16:12:25.144;136;1,1
2026-03-31T16:12:27.065;136;1,1
2026-03-31T16:12:28.037;136;1,1
2026-03-31T16:12:28.038;137;0,9
2026-03-31T16:12:29.946;136;0,9
2026-03-31T16:12:29.947;136;0,9
2026-03-31T16:12:30.933;136;0,9
2026-03-31T16:12:32.342;137;0,9
2026-03-31T16:12:33.784;137;0,9
2026-03-31T16:12:34.267;137;0,9
2026-03-31T16:12:35.700;138;0,9
2026-03-31T16:12:36.144;138;1,0
2026-03-31T16:12:37.619;138;0,9
2026-03-31T16:12:38.109;139;0,9
2026-03-31T16:12:39.064;139;0,9
2026-03-31T16:12:41.465;140;0,9
2026-03-31T16:12:41.465;140;0,9
2026-03-31T16:12:41.903;140;0,9
2026-03-31T16:12:43.347;140;0,9
2026-03-31T16:12:45.310;141;0,9
2026-03-31T16:12:45.311;141;0,9
2026-03-31T16:12:46.224;141;0,9
2026-03-31T16:12:47.222;142;0,9
2026-03-31T16:12:48.180;142;0,8
2026-03-31T16:12:49.142;143;0,8
2026-03-31T16:12:50.103;143;0,7
2026-03-31T16:12:51.539;143;0,7
2026-03-31T16:12:51.982;143;0,7
2026-03-31T16:12:52.980;143;0,6
2026-03-31T16:12:53.944;143;0,6
2026-03-31T16:12:55.389;143;0,6
2026-03-31T16:12:56.337;143;0,9
2026-03-31T16:12:57.308;143;0,9
2026-03-31T16:12:59.227;143;0,9
2026-03-31T16:12:59.228;143;0,9
2026-03-31T16:13:00.186;143;0,8
2026-03-31T16:13:01.623;143;0,9
2026-03-31T16:13:03.068;143;0,8
2026-03-31T16:13:03.069;143;0,8
2026-03-31T16:13:04.508;143;1,2
2026-03-31T16:13:06.424;143;1,2
2026-03-31T16:13:06.862;143;1,3
2026-03-31T16:13:06.863;144;1,2
2026-03-31T16:13:08.810;144;1,1
2026-03-31T16:13:09.299;144;1,1
2026-03-31T16:13:11.216;144;1,1
2026-03-31T16:13:11.217;144;1,1
2026-03-31T16:13:12.660;144;1,1
2026-03-31T16:13:15.542;145;1,1
2026-03-31T16:13:16.497;145;1,1
2026-03-31T16:13:16.498;145;1,2
2026-03-31T16:13:16.499;145;0,8
2026-03-31T16:13:16.942;145;0,8
2026-03-31T16:13:17.943;144;0,9
2026-03-31T16:13:18.901;144;1,1
2026-03-31T16:13:20.824;144;1,1
2026-03-31T16:13:21.766;143;1,3
2026-03-31T16:13:22.742;142;1,4
2026-03-31T16:13:24.184;142;1,4
2026-03-31T16:13:25.139;142;1,4
2026-03-31T16:13:25.140;141;1,8
2026-03-31T16:13:26.102;140;2,0
2026-03-31T16:13:27.060;138;2,2
2026-03-31T16:13:28.015;136;2,5
2026-03-31T16:13:29.461;135;2,5
2026-03-31T16:13:30.421;133;2,5
2026-03-31T16:13:31.875;133;2,5
2026-03-31T16:13:32.304;132;2,5
2026-03-31T16:13:34.268;132;2,6
2026-03-31T16:13:34.269;131;2,6
2026-03-31T16:13:35.703;129;3,1
2026-03-31T16:13:36.181;127;3,1
2026-03-31T16:13:37.118;126;3,2
2026-03-31T16:13:38.101;125;3,3
2026-03-31T16:13:40.501;125;2,9
2026-03-31T16:13:40.502;125;2,9
2026-03-31T16:13:40.944;124;3,0
2026-03-31T16:13:42.866;123;3,1
2026-03-31T16:13:42.868;122;3,1
2026-03-31T16:13:44.820;121;3,1
2026-03-31T16:13:45.265;120;3,2
2026-03-31T16:13:46.258;120;3,0
2026-03-31T16:13:47.228;119;2,9
2026-03-31T16:13:48.185;120;3,0
2026-03-31T16:13:49.142;119;2,7
2026-03-31T16:13:50.098;118;2,8
2026-03-31T16:13:51.058;117;2,7
2026-03-31T16:13:51.972;118;2,8
2026-03-31T16:13:53.462;118;3,0
2026-03-31T16:13:54.417;118;3,2
2026-03-31T16:13:54.862;119;3,3
2026-03-31T16:13:56.343;119;3,1
2026-03-31T16:13:57.299;119;2,9
2026-03-31T16:13:58.267;118;2,9
2026-03-31T16:14:00.185;117;3,0
2026-03-31T16:14:00.186;117;2,9
2026-03-31T16:14:01.618;116;2,9
2026-03-31T16:14:03.539;117;3,0
2026-03-31T16:14:03.541;117;3,0
2026-03-31T16:14:04.023;117;3,1
2026-03-31T16:14:05.462;117;2,6
2026-03-31T16:14:05.903;118;2,6
2026-03-31T16:14:06.907;118;2,5
2026-03-31T16:14:08.342;118;2,3
2026-03-31T16:14:10.274;118;1,9
2026-03-31T16:14:10.276;119;2,1
2026-03-31T16:14:12.179;120;2,2
2026-03-31T16:14:12.615;121;2,2
2026-03-31T16:14:13.157;122;2,1
2026-03-31T16:14:14.156;122;2,3
2026-03-31T16:14:16.982;122;2,3
2026-03-31T16:14:16.983;121;2,8
2026-03-31T16:14:17.462;120;2,7
2026-03-31T16:14:18.423;119;2,8
2026-03-31T16:14:19.381;118;2,9
2026-03-31T16:14:23.223;117;2,9
2026-03-31T16:14:23.223;117;2,9
2026-03-31T16:14:26.103;117;2,9
2026-03-31T16:14:26.104;117;2,8
2026-03-31T16:14:26.104;117;2,8
2026-03-31T16:14:26.105;116;2,7
2026-03-31T16:14:26.105;115;2,6
2026-03-31T16:14:27.008;114;2,7
2026-03-31T16:14:27.967;114;2,7
2026-03-31T16:14:28.933;114;2,7
2026-03-31T16:14:29.915;113;2,5
2026-03-31T16:14:31.344;114;3,1
2026-03-31T16:14:32.766;116;3,2
2026-03-31T16:14:33.252;117;3,1
2026-03-31T16:14:34.718;117;3,1
2026-03-31T16:14:35.170;118;3,1
2026-03-31T16:14:36.133;118;3,1
2026-03-31T16:14:37.151;119;3,2
2026-03-31T16:14:39.026;120;3,2
2026-03-31T16:14:39.028;121;3,3
2026-03-31T16:14:41.461;121;3,3
2026-03-31T16:14:41.462;122;3,2
2026-03-31T16:14:42.395;122;3,0
2026-03-31T16:14:43.361;123;3,0
2026-03-31T16:14:45.303;122;3,0
2026-03-31T16:14:45.304;122;2,8
2026-03-31T16:14:46.270;122;2,1
2026-03-31T16:14:48.146;123;1,7
2026-03-31T16:14:48.149;123;2,0
2026-03-31T16:14:49.106;124;1,9
2026-03-31T16:14:51.025;124;1,9
