Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-27T14:55:45.100;82
2026-03-27T14:55:46.060;84
2026-03-27T14:58:37.938;82;16,0
2026-03-27T14:58:38.910;82;17,1
2026-03-27T14:58:40.830;82;17,0
2026-03-27T14:58:40.831;83;17,5
2026-03-27T14:58:41.787;85;17,2
2026-03-27T14:58:42.750;86;17,5
2026-03-27T14:58:44.177;88;17,5
2026-03-27T14:58:44.670;91;17,6
2026-03-27T14:58:46.107;92;17,7
2026-03-27T14:58:47.074;94;17,1
2026-03-27T14:58:48.037;96;16,5
2026-03-27T14:58:48.988;97;16,0
2026-03-27T14:58:49.944;98;16,1
2026-03-27T14:58:50.918;100;16,6
2026-03-27T14:58:51.820;102;16,6
2026-03-27T14:58:52.824;104;11,6
2026-03-27T14:58:54.259;105;11,2
2026-03-27T14:58:54.705;107;11,2
2026-03-27T14:58:55.706;109;9,4
2026-03-27T14:58:56.662;110;9,1
2026-03-27T14:58:58.100;110;7,4
2026-03-27T14:58:59.069;110;6,3
2026-03-27T14:59:00.990;110;6,2
2026-03-27T14:59:00.991;110;5,9
2026-03-27T14:59:01.944;109;5,4
2026-03-27T14:59:02.901;109;5,4
2026-03-27T14:59:03.886;109;5,4
2026-03-27T14:59:04.815;109;5,4
2026-03-27T14:59:05.774;109;5,2
2026-03-27T14:59:06.743;110;3,2
2026-03-27T14:59:07.703;110;3,2
2026-03-27T14:59:08.667;110;1,9
2026-03-27T14:59:10.102;111;3,1
2026-03-27T14:59:11.068;112;3,0
2026-03-27T14:59:12.510;114;3,1
2026-03-27T14:59:12.946;115;3,5
2026-03-27T14:59:13.949;116;3,5
2026-03-27T14:59:15.384;117;3,5
2026-03-27T14:59:15.866;118;3,4
2026-03-27T14:59:16.827;119;3,4
2026-03-27T14:59:17.800;119;3,4
2026-03-27T14:59:18.706;120;3,4
2026-03-27T14:59:19.700;120;3,4
2026-03-27T14:59:20.661;121;3,4
2026-03-27T14:59:22.585;121;3,4
2026-03-27T14:59:23.063;122;3,6
2026-03-27T14:59:24.058;122;2,6
2026-03-27T14:59:25.425;122;2,6
2026-03-27T14:59:25.942;123;2,3
2026-03-27T14:59:26.897;123;1,7
2026-03-27T14:59:28.341;125;1,6
2026-03-27T14:59:28.824;125;1,7
2026-03-27T14:59:31.225;126;1,7
2026-03-27T14:59:31.226;127;1,7
2026-03-27T14:59:31.698;128;1,8
2026-03-27T14:59:32.665;128;1,7
2026-03-27T14:59:34.584;128;1,6
2026-03-27T14:59:35.549;128;1,6
2026-03-27T14:59:36.512;128;1,3
2026-03-27T14:59:37.893;128;1,4
2026-03-27T14:59:37.895;128;1,4
2026-03-27T14:59:39.861;128;1,3
2026-03-27T14:59:39.862;128;1,3
2026-03-27T14:59:43.236;128;1,2
2026-03-27T14:59:43.237;129;1,2
2026-03-27T14:59:43.238;129;1,1
2026-03-27T14:59:48.508;130;1,1
2026-03-27T14:59:48.508;130;1,0
2026-03-27T14:59:48.509;130;1,0
2026-03-27T14:59:48.510;130;1,1
2026-03-27T14:59:48.511;130;1,2
2026-03-27T14:59:48.944;130;1,2
2026-03-27T14:59:50.426;130;1,4
2026-03-27T14:59:50.908;131;1,3
2026-03-27T14:59:51.876;131;1,3
2026-03-27T14:59:52.830;130;1,3
2026-03-27T14:59:53.788;130;1,3
2026-03-27T14:59:54.706;130;1,2
2026-03-27T14:59:55.706;130;1,2
2026-03-27T14:59:56.685;131;1,1
2026-03-27T14:59:58.577;131;1,1
2026-03-27T14:59:59.508;131;1,2
2026-03-27T15:00:00.465;132;1,1
2026-03-27T15:00:01.425;133;1,4
2026-03-27T15:00:02.902;133;1,4
2026-03-27T15:00:03.856;134;1,3
2026-03-27T15:00:04.817;135;1,3
2026-03-27T15:00:04.818;135;1,4
2026-03-27T15:00:06.746;137;1,4
2026-03-27T15:00:06.746;137;1,4
2026-03-27T15:00:07.705;138;1,4
2026-03-27T15:00:08.663;139;1,5
2026-03-27T15:00:10.111;139;1,6
2026-03-27T15:00:11.064;139;1,6
2026-03-27T15:00:11.986;140;1,7
2026-03-27T15:00:12.983;139;1,5
2026-03-27T15:00:14.904;140;1,4
2026-03-27T15:00:14.905;140;1,4
2026-03-27T15:00:15.879;140;1,3
2026-03-27T15:00:16.816;139;1,3
2026-03-27T15:00:17.764;139;1,3
2026-03-27T15:00:18.704;139;1,2
2026-03-27T15:00:19.664;139;1,2
2026-03-27T15:00:20.666;139;1,1
2026-03-27T15:00:22.107;139;1,1
2026-03-27T15:00:23.071;138;1,0
2026-03-27T15:00:24.022;138;0,8
2026-03-27T15:00:24.985;138;0,7
2026-03-27T15:00:25.943;137;0,7
2026-03-27T15:00:26.867;137;0,8
2026-03-27T15:00:27.869;136;0,9
2026-03-27T15:00:28.786;135;1,2
2026-03-27T15:00:29.748;134;1,4
2026-03-27T15:00:30.700;133;1,4
2026-03-27T15:00:31.706;133;1,4
2026-03-27T15:00:32.660;132;1,4
2026-03-27T15:00:34.102;132;1,4
2026-03-27T15:00:35.068;131;1,6
2026-03-27T15:00:36.512;130;1,6
2026-03-27T15:00:36.945;129;2,2
2026-03-27T15:00:37.947;127;2,7
2026-03-27T15:00:38.902;125;2,7
2026-03-27T15:00:39.910;123;2,9
2026-03-27T15:00:40.792;122;2,9
2026-03-27T15:00:41.744;122;2,9
2026-03-27T15:00:42.705;121;2,9
2026-03-27T15:00:45.624;121;2,9
2026-03-27T15:00:45.624;119;3,8
2026-03-27T15:00:46.110;115;5,6
2026-03-27T15:00:47.056;112;6,1
2026-03-27T15:00:48.025;110;6,1
2026-03-27T15:00:48.979;109;6,1
2026-03-27T15:00:50.385;108;6,1
2026-03-27T15:00:50.908;108;6,1
2026-03-27T15:00:52.343;108;6,2
2026-03-27T15:00:52.824;108;6,2
2026-03-27T15:00:53.786;108;13,4
2026-03-27T15:00:54.738;108;38,8
2026-03-27T15:00:55.708;106;38,7
2026-03-27T15:00:56.666;106;40,6
2026-03-27T15:00:58.103;102;42,1
2026-03-27T15:00:59.069;95;42,1
2026-03-27T15:01:00.010;88;42,1
2026-03-27T15:01:00.998;79;50,3
2026-03-27T15:01:01.906;78;50,3
2026-03-27T15:01:02.909;79;52,8
2026-03-27T15:01:03.864;80;53,1
2026-03-27T15:01:05.300;85;53,6
2026-03-27T15:01:05.741;93;53,8
2026-03-27T15:01:06.738;95;53,7
2026-03-27T15:01:07.700;96;61,7
2026-03-27T15:01:08.666;94;61,7
2026-03-27T15:01:10.582;92;62,5
2026-03-27T15:01:11.022;90;62,5
2026-03-27T15:01:12.028;89;62,6
2026-03-27T15:01:12.983;88;62,6
2026-03-27T15:01:14.424;89;62,8
2026-03-27T15:01:15.387;100;52,0
2026-03-27T15:01:15.822;102;52,0
2026-03-27T15:01:16.822;103;52,0
2026-03-27T15:01:17.790;104;50,6
2026-03-27T15:01:19.225;104;49,4
2026-03-27T15:01:19.666;103;49,7
2026-03-27T15:01:20.667;102;70,5
2026-03-27T15:01:22.109;100;70,5
2026-03-27T15:01:23.064;100;72,8
2026-03-27T15:01:24.029;99;74,8
2026-03-27T15:01:25.939;101;75,2
2026-03-27T15:01:25.940;102;75,2
2026-03-27T15:01:26.904;103;68,7
2026-03-27T15:01:27.828;103;68,7
2026-03-27T15:01:29.306;102;68,0
2026-03-27T15:01:30.265;102;68,0
2026-03-27T15:01:30.704;101;68,0
2026-03-27T15:01:31.707;101;68,0
2026-03-27T15:01:32.649;99;67,8
2026-03-27T15:01:34.116;98;66,1
2026-03-27T15:01:35.068;98;66,1
2026-03-27T15:01:36.027;98;66,1
2026-03-27T15:01:36.990;97;66,1
2026-03-27T15:01:37.941;97;65,8
2026-03-27T15:01:38.855;96;32,8
2026-03-27T15:01:39.860;97;32,8
2026-03-27T15:01:40.821;97;19,2
2026-03-27T15:01:42.269;97;12,9
2026-03-27T15:01:42.707;96;3,9
2026-03-27T15:01:43.705;89;18,4
2026-03-27T15:01:44.666;87;18,4
2026-03-27T15:01:46.102;87;21,0
2026-03-27T15:01:47.009;87;21,2
2026-03-27T15:01:47.993;87;21,1
2026-03-27T15:01:48.931;87;21,0
2026-03-27T15:01:49.898;87;21,1
2026-03-27T15:01:50.907;87;21,0
2026-03-27T15:01:51.868;89;22,8
2026-03-27T15:01:52.828;92;23,2
2026-03-27T15:01:53.787;93;23,2
2026-03-27T15:01:55.184;96;23,3
2026-03-27T15:01:55.664;98;23,3
2026-03-27T15:01:56.673;99;23,3
2026-03-27T15:01:58.065;101;23,4
2026-03-27T15:01:59.068;102;23,5
2026-03-27T15:02:00.031;102;23,5
2026-03-27T15:02:01.426;102;23,5
2026-03-27T15:02:01.950;103;15,2
2026-03-27T15:02:02.901;104;15,3
2026-03-27T15:02:03.864;105;11,3
2026-03-27T15:02:05.308;107;11,3
2026-03-27T15:02:05.745;108;11,2
2026-03-27T15:02:06.749;109;11,2
2026-03-27T15:02:08.186;109;9,4
2026-03-27T15:02:08.627;110;6,7
2026-03-27T15:02:10.106;111;5,3
2026-03-27T15:02:11.552;111;4,7
2026-03-27T15:02:12.517;112;4,8
2026-03-27T15:02:12.988;114;4,4
2026-03-27T15:02:14.905;114;4,4
2026-03-27T15:02:14.906;115;3,4
2026-03-27T15:02:15.863;115;3,4
2026-03-27T15:02:17.307;115;3,2
2026-03-27T15:02:17.747;115;2,7
2026-03-27T15:02:18.707;114;2,2
2026-03-27T15:02:19.668;114;2,0
2026-03-27T15:02:20.670;115;2,0
2026-03-27T15:02:22.107;115;1,9
2026-03-27T15:02:23.067;116;2,0
2026-03-27T15:02:24.993;116;2,0
2026-03-27T15:02:24.994;117;2,1
2026-03-27T15:02:25.949;117;2,0
2026-03-27T15:02:26.869;117;1,4
2026-03-27T15:02:27.870;117;1,6
2026-03-27T15:02:28.825;116;1,6
2026-03-27T15:02:30.746;116;1,6
2026-03-27T15:02:30.747;115;1,6
2026-03-27T15:02:31.707;115;1,6
2026-03-27T15:02:32.661;116;1,6
2026-03-27T15:02:34.067;116;1,7
2026-03-27T15:02:35.027;116;2,3
2026-03-27T15:02:35.987;118;2,2
2026-03-27T15:02:36.947;119;2,3
2026-03-27T15:02:38.864;119;2,3
2026-03-27T15:02:38.866;120;2,4
2026-03-27T15:02:39.827;121;2,4
2026-03-27T15:02:40.789;122;2,5
2026-03-27T15:02:41.784;123;2,5
2026-03-27T15:02:42.743;124;2,4
2026-03-27T15:02:43.667;124;2,3
2026-03-27T15:02:44.667;125;2,3
2026-03-27T15:02:46.105;125;2,3
2026-03-27T15:02:47.088;126;2,3
2026-03-27T15:02:48.028;126;2,3
2026-03-27T15:02:48.982;127;1,7
2026-03-27T15:02:49.946;127;1,7
2026-03-27T15:02:50.870;127;1,5
2026-03-27T15:02:51.875;127;1,4
2026-03-27T15:02:52.828;127;1,1
2026-03-27T15:02:53.813;127;1,1
2026-03-27T15:02:54.757;127;0,9
2026-03-27T15:02:55.704;128;0,9
2026-03-27T15:02:56.661;128;1,1
2026-03-27T15:02:58.105;127;1,1
2026-03-27T15:02:59.026;127;1,1
2026-03-27T15:03:00.025;127;1,0
2026-03-27T15:03:01.948;127;1,0
2026-03-27T15:03:01.948;126;1,0
2026-03-27T15:03:02.914;126;1,2
2026-03-27T15:03:03.815;126;1,2
2026-03-27T15:03:05.795;126;1,2
2026-03-27T15:03:05.796;126;1,2
2026-03-27T15:03:06.757;125;1,3
2026-03-27T15:03:07.713;125;1,3
2026-03-27T15:03:08.624;125;1,2
2026-03-27T15:03:10.112;125;1,2
2026-03-27T15:03:11.553;125;1,1
2026-03-27T15:03:11.986;125;1,1
2026-03-27T15:03:12.988;125;1,1
2026-03-27T15:03:13.954;125;1,2
2026-03-27T15:03:15.397;125;1,2
2026-03-27T15:03:15.826;124;1,2
2026-03-27T15:03:16.828;124;1,0
2026-03-27T15:03:17.790;124;1,1
2026-03-27T15:03:18.749;125;1,1
2026-03-27T15:03:19.709;125;1,1
2026-03-27T15:03:20.675;125;1,0
2026-03-27T15:03:22.111;125;1,0
2026-03-27T15:03:23.066;125;1,0
2026-03-27T15:03:24.992;126;1,0
2026-03-27T15:03:24.993;126;1,1
2026-03-27T15:03:25.951;126;1,0
2026-03-27T15:03:26.922;127;1,0
2026-03-27T15:03:27.881;127;0,9
2026-03-27T15:03:28.817;126;1,0
2026-03-27T15:03:30.748;125;1,1
2026-03-27T15:03:30.749;125;1,1
2026-03-27T15:03:31.707;124;1,1
2026-03-27T15:03:32.667;124;1,1
2026-03-27T15:03:34.104;123;1,1
2026-03-27T15:03:35.061;123;1,2
2026-03-27T15:03:35.992;124;1,2
2026-03-27T15:03:36.984;124;1,4
2026-03-27T15:03:37.953;124;1,4
2026-03-27T15:03:38.909;125;1,4
2026-03-27T15:03:39.860;125;1,4
2026-03-27T15:03:40.778;126;1,4
2026-03-27T15:03:41.733;126;1,3
2026-03-27T15:03:44.130;126;1,2
2026-03-27T15:03:44.133;126;1,1
2026-03-27T15:03:44.610;126;1,1
2026-03-27T15:03:46.050;127;1,1
2026-03-27T15:03:47.010;127;1,2
2026-03-27T15:03:47.968;127;1,1
2026-03-27T15:03:49.901;128;1,3
2026-03-27T15:03:50.384;129;1,3
2026-03-27T15:03:50.858;129;1,2
2026-03-27T15:03:53.305;130;1,1
2026-03-27T15:03:53.305;130;1,2
2026-03-27T15:03:53.785;131;1,2
2026-03-27T15:03:55.186;131;1,2
2026-03-27T15:03:55.704;131;1,2
2026-03-27T15:03:56.662;131;1,1
2026-03-27T15:03:58.108;131;1,1
2026-03-27T15:04:00.029;131;1,1
2026-03-27T15:04:00.030;131;1,1
2026-03-27T15:04:00.948;132;1,1
2026-03-27T15:04:01.953;132;1,0
2026-03-27T15:04:02.915;132;1,0
2026-03-27T15:04:03.867;132;0,9
2026-03-27T15:04:04.833;132;0,8
2026-03-27T15:04:05.779;132;0,9
2026-03-27T15:04:06.747;131;0,9
2026-03-27T15:04:08.188;131;0,9
2026-03-27T15:04:08.626;131;0,9
2026-03-27T15:04:10.106;131;0,9
2026-03-27T15:04:11.557;131;0,9
2026-03-27T15:04:12.030;131;0,9
2026-03-27T15:04:12.988;130;0,9
2026-03-27T15:04:13.952;130;0,9
2026-03-27T15:04:14.905;130;0,9
2026-03-27T15:04:16.348;129;0,9
2026-03-27T15:04:16.836;129;0,9
2026-03-27T15:04:17.792;130;0,9
2026-03-27T15:04:18.705;130;0,9
2026-03-27T15:04:19.669;130;0,9
2026-03-27T15:04:20.628;130;0,9
2026-03-27T15:04:22.120;130;0,9
2026-03-27T15:04:23.550;130;0,9
2026-03-27T15:04:23.988;129;1,1
2026-03-27T15:04:24.992;129;1,1
2026-03-27T15:04:25.950;128;1,1
2026-03-27T15:04:26.907;128;1,3
2026-03-27T15:04:27.869;128;1,3
2026-03-27T15:04:28.830;128;1,4
2026-03-27T15:04:30.749;128;1,4
2026-03-27T15:04:30.750;129;1,4
2026-03-27T15:04:31.706;128;1,4
2026-03-27T15:04:32.684;128;1,5
2026-03-27T15:04:34.109;128;1,5
2026-03-27T15:04:35.073;127;1,6
2026-03-27T15:04:36.023;126;1,9
2026-03-27T15:04:36.990;125;1,9
2026-03-27T15:04:37.946;125;1,8
2026-03-27T15:04:38.910;125;1,8
2026-03-27T15:04:40.833;125;1,9
2026-03-27T15:04:40.834;126;1,9
2026-03-27T15:04:41.749;127;1,8
2026-03-27T15:04:42.750;127;2,0
2026-03-27T15:04:43.710;128;2,1
2026-03-27T15:04:45.629;129;2,1
2026-03-27T15:04:47.067;130;2,1
2026-03-27T15:04:47.068;131;2,1
2026-03-27T15:04:48.026;131;2,1
2026-03-27T15:04:48.982;131;1,7
2026-03-27T15:04:49.951;131;1,7
2026-03-27T15:04:50.902;131;1,7
2026-03-27T15:04:51.871;131;1,7
2026-03-27T15:04:52.829;131;1,5
2026-03-27T15:04:53.790;131;1,4
2026-03-27T15:04:54.751;132;1,4
2026-03-27T15:04:55.718;132;1,1
2026-03-27T15:04:56.673;132;0,8
2026-03-27T15:04:58.108;131;1,2
2026-03-27T15:04:59.072;130;1,2
2026-03-27T15:05:00.026;130;1,4
2026-03-27T15:05:00.986;129;1,5
2026-03-27T15:05:01.944;128;1,5
2026-03-27T15:05:02.908;128;1,5
2026-03-27T15:05:04.829;128;1,5
2026-03-27T15:05:04.830;128;1,6
2026-03-27T15:05:05.802;129;1,6
2026-03-27T15:05:07.222;129;1,7
2026-03-27T15:05:07.666;130;1,7
2026-03-27T15:05:08.670;130;1,8
2026-03-27T15:05:10.114;131;1,8
2026-03-27T15:05:11.080;131;1,8
2026-03-27T15:05:12.035;131;1,5
2026-03-27T15:05:12.990;130;1,3
2026-03-27T15:05:14.909;131;1,3
2026-03-27T15:05:14.910;131;1,3
2026-03-27T15:05:15.865;131;1,4
2026-03-27T15:05:17.793;132;1,3
2026-03-27T15:05:18.228;132;1,1
2026-03-27T15:05:18.739;132;1,1
2026-03-27T15:05:19.705;132;1,1
2026-03-27T15:05:20.666;132;1,1
2026-03-27T15:05:22.106;132;1,0
2026-03-27T15:05:23.068;131;1,0
2026-03-27T15:05:25.939;131;1,1
2026-03-27T15:05:25.940;130;1,1
2026-03-27T15:05:26.428;130;1,0
2026-03-27T15:05:27.386;129;1,1
2026-03-27T15:05:27.871;129;1,1
2026-03-27T15:05:28.829;129;1,1
2026-03-27T15:05:29.785;129;1,1
2026-03-27T15:05:30.752;129;1,2
2026-03-27T15:05:31.668;129;1,2
2026-03-27T15:05:32.629;129;1,2
2026-03-27T15:05:34.120;130;1,4
2026-03-27T15:05:35.064;130;1,4
2026-03-27T15:05:36.024;131;1,4
2026-03-27T15:05:36.982;131;1,4
2026-03-27T15:05:37.947;132;1,4
2026-03-27T15:05:38.904;132;1,4
2026-03-27T15:05:39.880;132;1,4
2026-03-27T15:05:40.810;132;1,4
2026-03-27T15:05:41.759;131;1,5
2026-03-27T15:05:42.709;131;1,5
2026-03-27T15:05:43.674;130;1,6
2026-03-27T15:05:44.677;129;1,5
2026-03-27T15:05:46.112;129;1,5
2026-03-27T15:05:47.554;129;1,3
2026-03-27T15:05:48.512;129;1,3
2026-03-27T15:05:48.948;129;1,3
2026-03-27T15:05:50.852;129;1,2
2026-03-27T15:05:50.855;130;1,3
2026-03-27T15:05:52.293;130;1,5
2026-03-27T15:05:52.809;131;1,5
2026-03-27T15:05:53.746;132;1,6
2026-03-27T15:05:54.693;134;1,7
2026-03-27T15:05:55.650;135;1,6
2026-03-27T15:05:57.135;136;1,7
2026-03-27T15:05:58.539;138;2,0
2026-03-27T15:05:59.011;139;2,0
2026-03-27T15:05:59.973;140;2,0
2026-03-27T15:06:00.989;141;2,1
2026-03-27T15:06:01.946;141;2,1
2026-03-27T15:06:02.919;141;2,1
2026-03-27T15:06:03.875;142;2,0
2026-03-27T15:06:04.831;141;1,9
2026-03-27T15:06:05.787;142;1,8
2026-03-27T15:06:06.750;141;1,8
2026-03-27T15:06:07.722;141;1,8
2026-03-27T15:06:08.674;141;1,6
2026-03-27T15:06:10.113;141;1,1
2026-03-27T15:06:11.555;141;1,0
2026-03-27T15:06:11.976;141;1,1
2026-03-27T15:06:12.989;141;1,1
2026-03-27T15:06:13.947;141;1,1
2026-03-27T15:06:14.902;141;0,9
2026-03-27T15:06:15.862;142;0,9
2026-03-27T15:06:16.828;142;0,9
2026-03-27T15:06:17.784;142;1,1
2026-03-27T15:06:18.750;143;1,0
2026-03-27T15:06:19.707;143;0,9
2026-03-27T15:06:20.641;143;0,9
2026-03-27T15:06:22.098;144;1,0
2026-03-27T15:06:23.081;144;1,0
2026-03-27T15:06:24.034;144;1,0
2026-03-27T15:06:25.000;144;1,0
2026-03-27T15:06:25.955;145;1,0
2026-03-27T15:06:26.918;145;1,0
2026-03-27T15:06:27.867;145;0,9
2026-03-27T15:06:29.270;145;0,9
2026-03-27T15:06:29.751;145;0,8
2026-03-27T15:06:31.708;145;0,8
2026-03-27T15:06:31.709;145;0,7
2026-03-27T15:06:32.665;145;0,7
2026-03-27T15:06:34.111;145;0,6
2026-03-27T15:06:35.030;145;0,5
2026-03-27T15:06:36.031;144;0,7
2026-03-27T15:06:37.510;144;0,7
2026-03-27T15:06:38.393;144;0,7
2026-03-27T15:06:40.290;143;0,7
2026-03-27T15:06:41.270;143;0,8
2026-03-27T15:06:41.273;144;0,8
2026-03-27T15:06:41.733;144;1,0
2026-03-27T15:06:42.694;145;1,0
2026-03-27T15:06:44.185;145;1,1
2026-03-27T15:06:44.667;145;1,2
2026-03-27T15:06:46.105;146;1,3
